"pl_cue","pl_target","type","cue_type","target_type","pl_cosine"
"zatoka","port","related","word","word",0.401799351017971
"kieszeń","portfel","related","word","word",0.451952992698378
"sierżant","porucznik","related","word","word",0.643985149357047
"śledzić","pościg","related","word","word",0.268871207638632
"jedzenie","posiłek","related","word","word",0.568278224015953
"opinia","postawa","related","word","word",0.460285325543577
"wierność","poświęcenie","related","word","word",0.416516082493026
"podwójnie","potroić","related","word","word",0.287222783142275
"niezbędny","potrzebować","related","word","word",0.244304330900194
"potwierdzenie","potwierdzać","related","word","word",0.626060778101905
"mówić","powiedzieć","related","word","word",0.611150694067048
"warstwa","powierzchnia","related","word","word",0.506321272066232
"pogratulować","powitać","related","word","word",0.431071126009118
"plecy","powrót","related","word","word",0.168000952038261
"zobaczyć","poznać","related","word","word",0.459838129483268
"zostawać","pozostać","related","word","word",0.583569369301053
"dopuszczać","pozwolić","related","word","word",0.425823671343981
"status","pozycja","related","word","word",0.353604610622939
"kredyt","pożyczka","related","word","word",0.539397627385473
"stanowisko","praca","related","word","word",0.262134161384596
"rolnik","pracownik","related","word","word",0.440718881431565
"głód","pragnienie","related","word","word",0.460305197178369
"dosłownie","praktycznie","related","word","word",0.481630925869727
"prawdopodobieństwo","prawdopodobne","related","word","word",0.666546855635968
"może","prawdopodobnie","related","word","word",0.387667129629968
"prawda","prawdziwy","related","word","word",0.251459018210734
"zło","prawidłowy","related","word","word",0.128956059439648
"nielegalny","prawny","related","word","word",0.360195500578332
"dystans","prędkość","related","word","word",0.431668304459768
"komplement","prezent","related","word","word",0.470547016539009
"kanclerz","prezydent","related","word","word",0.485952246806421
"próbować","próba","related","word","word",0.314753585710461
"kłopoty","problem","related","word","word",0.516136464678395
"proces","procedura","related","word","word",0.364053420825718
"fabryka","produkcja","related","word","word",0.563017773533078
"stwórz","produkować","related","word","word",0.230115346816444
"marka","produkt","related","word","word",0.091651518060528
"amator","profesjonalny","related","word","word",0.450216217196979
"dziekan","profesor","related","word","word",0.508907416539893
"projekt","program","related","word","word",0.507642551639256
"prawnik","prokurator","related","word","word",0.627267404396658
"zanieczyszczenie","promieniowanie","related","word","word",0.483801186577463
"popyt","prośba","related","word","word",0.114733328143614
"po prostu","prosty","related","word","word",NA
"reguła","protokół","related","word","word",0.422597938628826
"model","prototyp","related","word","word",0.578862365710372
"zbadać","prowadzić śledztwo","related","word","word",NA
"prywatny","prywatność","related","word","word",0.409165361857696
"drzemka","przechadzka","related","word","word",0.46536856289544
"naprzeciw","przeciwnie","related","word","word",0.218952100449952
"wróg","przeciwnik","related","word","word",0.618203788628228
"obiekt","przedmiot","related","word","word",0.589930667088929
"milioner","przedsiębiorca","related","word","word",0.461350913087997
"ruszaj się","przenosić","related","word","word",NA
"grzech","przestępczość","related","word","word",0.202920654364475
"przestraszyć","przestraszyć","related","word","word",1
"przerwać","przeszkadzać","related","word","word",0.361149575621265
"przyszły","przeszłość","related","word","word",0.13700387279056
"gorąco","przeziębienie","related","word","word",0.2667300912076
"los","przeznaczenie","related","word","word",0.554788108803052
"relacja na żywo","przeżyć","related","word","word",NA
"powód","przyczyna","related","word","word",0.51585127998251
"gotowy","przygotowywać","related","word","word",0.474398962847675
"współpracownik","przyjaciel","related","word","word",0.554355762557895
"relacja","przyjaźń","related","word","word",0.454486159217656
"grzeczny","przyjazny","related","word","word",0.503860188439975
"wygodna","przyjemny","related","word","word",0.348649031204802
"pułapka","przynęta","related","word","word",0.584892269664592
"przysięgać","przysięga","related","word","word",0.830045033017496
"anatomia","psychologia","related","word","word",0.536367750844931
"medyczny","psychologiczny","related","word","word",0.562958577555802
"motyl","ptak","related","word","word",0.568034476761868
"tłum","publiczność","related","word","word",0.382059597728382
"ogólny","pułkownik","related","word","word",0.210327450962984
"popiół","pył","related","word","word",0.636965810451071
"smaczny","pyszny","related","word","word",0.687493816021741
"przyjemność","radość","related","word","word",0.67368581668867
"rada","radzić","related","word","word",0.25454941735862
"ręka","ramię","related","word","word",0.462125368287078
"jutro","rano","related","word","word",0.560410837706443
"generator","reaktor","related","word","word",0.624152118515206
"optymistyczny","realistyczny","related","word","word",0.618174984456359
"koc","ręcznik","related","word","word",0.599008156839989
"zwiększać","redukować","related","word","word",0.614143795244469
"detonator","regulator czasowy","related","word","word",NA
"filozofia","religia","related","word","word",0.618997306468343
"farba","remis","related","word","word",0.156608274670101
"kariera","reputacja","related","word","word",0.578968359786101
"pub","restauracja","related","word","word",0.410297397416688
"robić","robić","related","word","word",1
"dorosły","rodzic","related","word","word",0.431684501129583
"klan","rodzina","related","word","word",0.327511881131719
"dramatyczny","romantyk","related","word","word",0.336980860617733
"kradzież","rozbój","related","word","word",0.500313629403582
"niespodzianka","rozczarowanie","related","word","word",0.275181240473035
"sprawiedliwy","rozsądny","related","word","word",0.487894953040855
"realizować","rozumiesz","related","word","word",0.201468911475362
"postęp","rozwój","related","word","word",0.516501748141809
"rekin","ryba","related","word","word",0.488035878263692
"administracja","rząd","related","word","word",0.452821493734556
"sporadycznie","rzadko","related","word","word",0.38168252780631
"cezar","rzym","related","word","word",0.581100738596257
"szpiegostwo","sabotaż","related","word","word",0.403580696029308
"zupa","sałatka","related","word","word",0.67960266699105
"pojazd","samochód","related","word","word",0.705542589825297
"jeep","samochód ciężarowy","related","word","word",NA
"uparty","samolubny","related","word","word",0.631645788552793
"sam","samotny","related","word","word",0.369805060022589
"ninja.","samuraj","related","word","word",NA
"radar","satelita","related","word","word",0.331107877327546
"schronienie","schron","related","word","word",0.619617551365598
"trasa","ścieżka","related","word","word",0.458888813542174
"sąd","sędzia","related","word","word",0.637074839819838
"parlament","senat","related","word","word",0.551604118988186
"gubernator","senator","related","word","word",0.683894774824519
"chleb","ser","related","word","word",0.501818882917204
"internet","sieć","related","word","word",0.404331918679067
"stoisko","siedzieć","related","word","word",0.154711973501134
"mocno","silnie","related","word","word",0.580442650145328
"zbiornik","silnik","related","word","word",0.502433716947582
"zadrapanie","siniak","related","word","word",0.567841917912041
"wnuk","siostrzeniec","related","word","word",0.544658015641892
"plotki","skandal","related","word","word",0.392166683754174
"sklep","sklep","related","word","word",1
"wspinać się","skok","related","word","word",NA
"pokorny","skromny","related","word","word",0.467840434904357
"brzuch","skrzynia","related","word","word",0.175505756065764
"mocny","słaby","related","word","word",0.574950719791288
"ładny","śliczny","related","word","word",0.674757161522827
"słodkie","słodki","related","word","word",0.650076631220978
"księżyc","słońce","related","word","word",0.586065877068374
"księżycowy","słoneczny","related","word","word",0.530889171394029
"zaręczyny","ślub","related","word","word",0.588275361475423
"niewolnik","sługa","related","word","word",0.470501230993834
"popularny","słynny","related","word","word",0.401125310737648
"słuchać","słyszeć","related","word","word",0.558215277665704
"uśmiechać się","śmiech","related","word","word",NA
"śmieci","śmieci","related","word","word",1
"dowcipny","śmieszne","related","word","word",0.325364272624573
"ambulans","śmigłowiec","related","word","word",0.502377794461912
"strzelec","snajper","related","word","word",0.64094929210973
"kolacja","śniadanie","related","word","word",0.489269102568282
"koszmar","śnić","related","word","word",0.370633484024815
"deszcz","śnieg","related","word","word",0.626561922871918
"lemoniada","soda","related","word","word",0.532347598176021
"mleko","sok","related","word","word",0.501715990666745
"kapsuła","sonda","related","word","word",0.527301884811835
