en_cue,en_target,type,cue_type,target_type,en_cosine
preparation,planning,related,word,word,0.426610065395287
cement,plastic,related,word,word,0.415273126407123
bowl,plate,related,word,word,0.540846355338096
explanation,plausible,related,word,word,0.500765595168077
coach,player,related,word,word,0.476347728123559
comfortable,pleasant,related,word,word,0.470234513662716
text,poem,related,word,word,0.46274887471034
gambling,poker,related,word,word,0.605407491822743
critical,political,related,word,word,0.430034745851216
policy,politician,related,word,word,0.222346842845534
journalism,politics,related,word,word,0.529868537909024
status,position,related,word,word,0.469877196239306
chance,possibility,related,word,word,0.448427422945877
helpless,powerless,related,word,word,0.681947070712029
literally,practically,related,word,word,0.603756726332726
prey,predator,related,word,word,0.679961025787146
birth,pregnancy,related,word,word,0.458027299023448
ready,prepare,related,word,word,0.557377714072811
chancellor,president,related,word,word,0.375997086618584
button,press,related,word,word,0.580079143927469
pulse,pressure,related,word,word,0.327449579528452
value,price,related,word,word,0.50899815022637
monk,priest,related,word,word,0.662087666107674
secondary,primary,related,word,word,0.667921210035678
princess,prince,related,word,word,0.771609454686587
cell,prison,related,word,word,0.487283156404761
hostage,prisoner,related,word,word,0.530342994233111
private,privacy,related,word,word,0.51116018127224
nobel,prize,related,word,word,0.437152405583832
maybe,probably,related,word,word,0.55819707594889
capsule,probe,related,word,word,0.515560823771975
trouble,problem,related,word,word,0.468849434208619
process,procedure,related,word,word,0.54428287818557
create,produce,related,word,word,0.520823983987597
brand,product,related,word,word,0.524917634665426
factory,production,related,word,word,0.477480729812499
amateur,professional,related,word,word,0.533485431994627
dean,professor,related,word,word,0.333083410821734
project,program,related,word,word,0.496330084107534
forbidden,prohibit,related,word,word,0.582008737034264
guarantee,promise,related,word,word,0.570893734403309
evidence,proof,related,word,word,0.618156418408954
lawyer,prosecutor,related,word,word,0.629095913973285
rule,protocol,related,word,word,0.410913773856838
model,prototype,related,word,word,0.473912115757833
enable,provide,related,word,word,0.439388196637105
medical,psychological,related,word,word,0.538320931466143
anatomy,psychology,related,word,word,0.498376074994787
push,pull,related,word,word,0.53460979701705
insert,put,related,word,word,0.445568031490613
quantity,quality,related,word,word,0.55399038680678
half,quarter,related,word,word,0.72889926295816
slowly,quickly,related,word,word,0.605647098354348
fox,rabbit,related,word,word,0.656159719694158
squirrel,raccoon,related,word,word,0.62986991496821
marathon,race,related,word,word,0.4145309241799
contamination,radiation,related,word,word,0.597335436980859
anger,rage,related,word,word,0.775119676813252
kidnapper,ransom,related,word,word,0.599863494678312
occasionally,rarely,related,word,word,0.586225636153712
mouse,rat,related,word,word,0.618770680381575
generator,reactor,related,word,word,0.62944260093771
true,real,related,word,word,0.446607038534866
optimistic,realistic,related,word,word,0.536354286604469
actually,really,related,word,word,0.640400781819076
front,rear,related,word,word,0.474897070827067
fair,reasonable,related,word,word,0.493676978741267
just,recently,related,word,word,0.267577036268793
record,recording,related,word,word,0.60631371343429
increase,reduce,related,word,word,0.655523972029757
fresh,refresh,related,word,word,0.465741516160756
philosophy,religion,related,word,word,0.572150356436956
stay,remain,related,word,word,0.621335786863644
exceptional,remarkable,related,word,word,0.626478083297105
forget,remember,related,word,word,0.589704716655325
eliminate,remove,related,word,word,0.51589160412235
hire,rent,related,word,word,0.393911120230791
fix,repair,related,word,word,0.6119865222959
answer,reply,related,word,word,0.614053971490316
career,reputation,related,word,word,0.52023143585831
demand,request,related,word,word,0.473046172898669
resistance,resist,related,word,word,0.466454840784866
pub,restaurant,related,word,word,0.522792250099878
back,return,related,word,word,0.582923374687444
bonus,reward,related,word,word,0.535788345411484
poor,rich,related,word,word,0.470726562839688
drive,ride,related,word,word,0.526361805903711
steal,rob,related,word,word,0.597304380393622
theft,robbery,related,word,word,0.683623167677645
dramatic,romantic,related,word,word,0.503015520130293
caesar,rome,related,word,word,0.600566962985357
chain,rope,related,word,word,0.403366480010718
turn,rotate,related,word,word,0.34845837394558
espionage,sabotage,related,word,word,0.503122151614321
security,safety,related,word,word,0.529648192727794
anchor,sail,related,word,word,0.467522021221718
pirate,sailor,related,word,word,0.533497835526542
soup,salad,related,word,word,0.639645215773732
pension,salary,related,word,word,0.614261869098904
auction,sale,related,word,word,0.613920456092206
ninja,samurai,related,word,word,0.571886567897056
mud,sand,related,word,word,0.618079423054435
radar,satellite,related,word,word,0.499149031165016
cream,sauce,related,word,word,0.510415706122926
rescue,save,related,word,word,0.56085722078936
hero,savior,related,word,word,0.521997312811573
gossip,scandal,related,word,word,0.519853295344636
tattoo,scar,related,word,word,0.614166548588007
calendar,schedule,related,word,word,0.463980931089906
class,school,related,word,word,0.492663403688233
technology,science,related,word,word,0.567846286125963
genius,scientist,related,word,word,0.418438963038051
safe,secure,related,word,word,0.542958889692943
choose,select,related,word,word,0.648959043632504
stubborn,selfish,related,word,word,0.559073176524041
buy,sell,related,word,word,0.717128316309269
parliament,senate,related,word,word,0.560405012445086
governor,senator,related,word,word,0.518362019831357
bring,send,related,word,word,0.484688590916062
delicate,sensitive,related,word,word,0.589919417504632
word,sentence,related,word,word,0.407958048288242
speech,sermon,related,word,word,0.5636447273671
slave,servant,related,word,word,0.601641958798318
refuge,shelter,related,word,word,0.687687977022231
crew,ship,related,word,word,0.493961394254085
boot,shoe,related,word,word,0.611428649298019
shot,shoot,related,word,word,0.651605714231612
ill,sick,related,word,word,0.609541885505883
form,sign,related,word,word,0.369367818912444
frequency,signal,related,word,word,0.588593944669149
stamp,signature,related,word,word,0.476149988192806
silent,silence,related,word,word,0.623354755658702
golden,silver,related,word,word,0.555832513677217
simply,simple,related,word,word,0.465211030065384
toilet,sink,related,word,word,0.507217215875334
drop,sip,related,word,word,0.305832298158967
stand,sit,related,word,word,0.550948673514326
bone,skull,related,word,word,0.548258478685308
rest,sleep,related,word,word,0.285698603530572
little,small,related,word,word,0.480003237822487
taste,smell,related,word,word,0.585886955934739
worm,snake,related,word,word,0.520285066763591
shooter,sniper,related,word,word,0.636298317539522
rain,snow,related,word,word,0.609211835538342
lemonade,soda,related,word,word,0.62996174433967
lunar,solar,related,word,word,0.496147179916061
nothing,something,related,word,word,0.571329900743137
elsewhere,somewhere,related,word,word,0.477330665872073
daughter,son,related,word,word,0.722911889402052
album,song,related,word,word,0.581556507440908
noise,sound,related,word,word,0.56856264189442
lasagna,spaghetti,related,word,word,0.656786816104483
talk,speak,related,word,word,0.659054447522407
expert,specialist,related,word,word,0.676662690856841
sensational,spectacular,related,word,word,0.508796002760573
distance,speed,related,word,word,0.416512662439313
waste,spend,related,word,word,0.511184188377758
soul,spirit,related,word,word,0.574398126419052
hobby,sport,related,word,word,0.440658506434557
celebrity,star,related,word,word,0.452440956811345
federal,state,related,word,word,0.463918484538165
comment,statement,related,word,word,0.517646738041913
platform,station,related,word,word,0.430712361257957
monument,statue,related,word,word,0.584068286719166
concrete,steel,related,word,word,0.574784753171382
already,still,related,word,word,0.42879900174996
rock,stone,related,word,word,0.515891614049299
prevent,stop,related,word,word,0.490535574999306
shop,store,related,word,word,0.71687544326754
wind,storm,related,word,word,0.551182439977745
oven,stove,related,word,word,0.665640020388527
unusual,strange,related,word,word,0.659666568045521
plan,strategy,related,word,word,0.65821978661997
banana,strawberry,related,word,word,0.565948561389017
avenue,street,related,word,word,0.473499090316142
hit,strike,related,word,word,0.429579330999397
nap,stroll,related,word,word,0.512869795334726
firmly,strongly,related,word,word,0.455159491474564
pyramid,structure,related,word,word,0.48095589266325
research,study,related,word,word,0.557826074354545
naïve,stupid,related,word,word,0.405916674616852
madness,stupidity,related,word,word,0.531852715726408
rhythm,style,related,word,word,0.410828889114266
object,subject,related,word,word,0.435426243043487
replace,substitute,related,word,word,0.529150038827845
manage,succeed,related,word,word,0.428953365801363
enough,sufficient,related,word,word,0.628910853004684
propose,suggest,related,word,word,0.464033471865726
briefcase,suitcase,related,word,word,0.718942857962397
moon,sun,related,word,word,0.57556222690054
saturday,sunday,related,word,word,0.821331119564892
layer,surface,related,word,word,0.493574934860147
operate,surgery,related,word,word,0.451154388908362
nickname,surname,related,word,word,0.501796247067761
live,survive,related,word,word,0.431751879738924
doubt,suspect,related,word,word,0.330144405141327
drown,swim,related,word,word,0.484640934236959
flag,symbol,related,word,word,0.391081668510601
symptom,syndrome,related,word,word,0.455583426612268
needle,syringe,related,word,word,0.636684284496613
network,system,related,word,word,0.486940313243635
potential,talent,related,word,word,0.448107067163919
learn,teach,related,word,word,0.740458047935871
student,teacher,related,word,word,0.675783198017155
league,team,related,word,word,0.484524235594471
method,technique,related,word,word,0.745511158822432
teenage,teenager,related,word,word,0.68536582074563
call,telephone,related,word,word,0.426659849049764
radio,television,related,word,word,0.636816916387054
say,tell,related,word,word,0.579567570828927
heat,temperature,related,word,word,0.587657769025807
golf,tennis,related,word,word,0.711344038581911
experiment,test,related,word,word,0.529479838709249
