ar_cue,ar_target,type,cue_type,target_type,ar_cosine
فراشة,عصفور,related,word,word,0.474494914312524
حليب,عصير,related,word,word,0.506269582811521
عصب,عضلة,related,word,word,0.391666423823796
أحمر الشفاه,عطر,related,word,word,
جوع,عطش,related,word,word,0.373159980712878
مئة عام,عقد، عشر سنوات,related,word,word,
ضد,عكس,related,word,word,0.286845755648115
علاج نفسي,علاج,related,word,word,
تقنية,علم,related,word,word,0.164927459235938
تشريح,علم النفس,related,word,word,
بطريق الخطأ,عمدا,related,word,word,
نقيب الشرطة,عمدة,related,word,word,
حرفيا,عمليا,related,word,word,0.397133207196689
بطبيعة الحال,عموما,related,word,word,
رقم,عنوان,related,word,word,0.459785874651488
مستشفى,عيادة,related,word,word,0.591518652675018
ذكرى سنوية,عيد الميلاد,related,word,word,
أدغال,غابة,related,word,word,0.486799106017984
يمين,يسار,related,word,word,0.738356670983784
غيور,غاضب,related,word,word,0.548760136356114
بعض الأحيان,غالبا,related,word,word,
جنون,غباء,related,word,word,0.487013758285441
ساذج,غبي,related,word,word,0.502853942753333
مغفل,غبي,related,word,word,0.609934868642042
إسهال,غثيان,related,word,word,0.568509928237609
وجبة خفيفة,غداء,related,word,word,
كيلو,جرام,related,word,word,0.505786840215661
غرفة,غرفة نوم,related,word,word,
غير عادي,غريب,related,word,word,
ينظف,يغسل,related,word,word,0.490952907300499
حنق,غضب,related,word,word,0.525737547973229
جهل,غطرسة,related,word,word,0.309347867725284
قرد,غوريلا,related,word,word,0.438317370064566
حضور,غياب,related,word,word,0.346425769298295
بيانو,غيتار,related,word,word,0.607680970197697
غير مريح,غير سارة,related,word,word,
عجز,غير قادر,related,word,word,
غير منطقى,غير مسؤول,related,word,word,
ظلم,غير منصف,related,word,word,
فأر,جرذ,related,word,word,0.658025040555874
بريد,فاكس,related,word,word,0.461562164145631
تفاحة,فاكهة,related,word,word,0.543047448154909
قرفة,فانيلا,related,word,word,0.427979338855037
مرحلة,فترة,related,word,word,0.490875430760837
غروب الشمس,فجر,related,word,word,
خطف,فدية,related,word,word,0.331431116974119
فخور,فرح,related,word,word,0.365192089903019
شخص,فرد,related,word,word,0.510172648839467
قوة,جبر,related,word,word,0.141889598829032
خاص,فريدة من نوعها,related,word,word,
الدوري,فريق,related,word,word,0.383049384808448
تنورة,فستان,related,word,word,0.501634963976509
ذهبي,فضة,related,word,word,0.359917302234745
نميمة,فضيحة,related,word,word,0.385557942872548
مفيد,فعال,related,word,word,0.440109636359227
إيماءة,فعل,related,word,word,0.155099502392353
صنع,فعل,related,word,word,0.332186666996648
الجزء,فقرة,related,word,word,0.235922087067314
ينظر في,يفكر في,related,word,word,
حديد,معدن,related,word,word,0.47031071346547
الفندق,فندق صغير,related,word,word,
ويسكي,فودكا,related,word,word,0.588478779293119
المثالي,ممتاز,related,word,word,0.250586475736855
اليوم,الأمس,related,word,word,0.528074607513994
أخيرا,في النهاية,related,word,word,
في الخارج,في داخل,related,word,word,
بروتين,فيتامين,related,word,word,0.462959960679094
دي في دي,فيديو,related,word,word,
مرض الإيدز,فيروس نقص المناعة المكتسبة,related,word,word,
قائد,كابتن,related,word,word,0.522376068664893
القاتل,قاتل,related,word,word,0.569389300002759
مرتزق,قاتل,related,word,word,0.442688413512213
مميت,قاتلة - مهلك,related,word,word,
غواصة,قارب,related,word,word,0.424596810771039
وحشي,قاسية,related,word,word,0.35011837395588
محكمة,قاضي,related,word,word,0.50495549396649
غير شرعي,قانوني,related,word,word,
يمسك,قبض,related,word,word,0.269878795070833
خوذة,قبعة,related,word,word,0.540958254070196
نظارات,قبعة,related,word,word,0.465136878775045
رفض,قبول,related,word,word,0.491974799809862
الانتحار,قتل,related,word,word,0.415077229919323
سم,قتل,related,word,word,0.2241017099765
مصير,قدر,related,word,word,0.323289513982776
سعة,قدرة,related,word,word,0.326587801084596
مقرف,قذرة,related,word,word,0.350259590582311
افتح,قريب,related,word,word,0.139729664803109
معسكر,قرية,related,word,word,0.293586720422966
نص,قصيدة,related,word,word,0.260830879535421
وحدة,قطاع,related,word,word,0.325289477136164
كلب,قطة,related,word,word,0.498524108320886
شظية,قطعة,related,word,word,0.483301031086475
يحول دون,قف,related,word,word,
مفتاح,قفل,related,word,word,0.485505672309018
خاتم,قلادة,related,word,word,0.529311836501477
قصر,قلعة,related,word,word,0.413333022842947
همّ,قلق,related,word,word,
ورق,قلم جاف,related,word,word,
نفاية,قمامة,related,word,word,0.620221239071332
رامي,قناص,related,word,word,0.358501693393291
فنجان,قهوة,related,word,word,0.55368142447176
ضغط عصبى,كآبة,related,word,word,
جسم غامض,كائن فضائي,related,word,word,
شاعر,كاتب,related,word,word,0.560161954094553
المافيا,كارتل,related,word,word,0.43727492790771
كافية,كاف,related,word,word,0.54925479788649
راهب,كاهن,related,word,word,0.575641091489381
الكتاب المقدس,كتاب,related,word,word,
فوج,كتيبة,related,word,word,0.421263330365533
خدش,كدمة,related,word,word,0.418091151730649
كذب,كذاب,related,word,word,0.485889895567359
ورشة عمل,كراج,related,word,word,
فخر,كرامة,related,word,word,0.385584332145298
كرة سلة,كرة القدم,related,word,word,
طاولة,كرسي,related,word,word,0.507944045463293
رحيم,كريم,related,word,word,0.439838494763504
الشفرة,كلمه السر,related,word,word,
كنيسة,كنيسة صغيرة,related,word,word,
تيار كهربائي,كهرباء,related,word,word,
مغناطيسي,كهربائي,related,word,word,0.501801652530047
كوكب المريخ,كوكب الزهرة,related,word,word,
جنرال لواء,كولونيل,related,word,word,
دراما,كوميديا,related,word,word,0.461214203926371
صندوق,كيس,related,word,word,0.487757484653382
حلوى,كيك,related,word,word,0.557805117398853
مدرب رياضي,لاعب,related,word,word,
استثنائية,لافت للنظر,related,word,word,
هيئة,لجنة,related,word,word,0.43197635909077
لحم خنزير,لحم,related,word,word,
خبز محمص,لحم مقدد,related,word,word,
شعر,لحية,related,word,word,0.386796818178572
طيب المذاق,لذيذ,related,word,word,
لين,لطيف,related,word,word,0.231849041345003
لعب,لعبه,related,word,word,0.613182261626755
مؤتمر,لقاء,related,word,word,0.347832978889627
اسم الشهرة,لقب,related,word,word,
اسم,لقب,related,word,word,0.556149665777732
إطلاق النار,لهب,related,word,word,
صوت بشري,لهجة,related,word,word,
صحن,طاسة,related,word,word,0.428509680435491
محافظ,ليبرالية,related,word,word,0.306914260407667
سيارة اجره,ليموزين,related,word,word,
مينغ,لينغ,related,word,word,0.581659028034643
نعش,مأتم,related,word,word,0.354176619732235
حزين,مأساوي,related,word,word,0.47622588242383
ملجا,مأوى,related,word,word,0.536975885081192
فقط,مؤخرا,related,word,word,0.0993186024259354
أمامي,مؤخرة,related,word,word,0.175801822490423
شركة,مؤسسة,related,word,word,0.565760594386389
سابقا,ما يزال,related,word,word,
ألف,مائة,related,word,word,0.645240048351543
السائل,مائع,related,word,word,0.404345744838563
كيمياء,مادة الاحياء,related,word,word,
قنبلة,مادة متفجرة,related,word,word,
مستقبل,ماضي,related,word,word,0.37540375410668
السيولة النقدية,مال,related,word,word,
بابا,ماما,related,word,word,0.518255153189715
كاتشب,مايونيز,related,word,word,0.562619848179868
مباشر,مباشرة,related,word,word,0.624122196879569
يقلل من شأن,مبالغة,related,word,word,
جاف,مبتل,related,word,word,0.510900937944749
متأخر,مبكرا,related,word,word,0.524835596114008
محل تجاري,متجر,related,word,word,
مكتبة,متحف,related,word,word,0.369523970164182
شهادة دبلوم,متخرج,related,word,word,
خبير,متخصص,related,word,word,0.684603159199498
كيلومتر,متر,related,word,word,0.647394406655059
غير مرتبطة,متزوج \ متزوجة,related,word,word,
علامة مرض,متلازمة,related,word,word,
قلق,متوتر,related,word,word,0.538825880983925
منخفض,عالي,related,word,word,0.622415994741024
على قيد الحياة,متوفى,related,word,word,
دائرة,مثلث,related,word,word,0.38168171315034
مثير,مثير للانتباه,related,word,word,
بائس,مثير للشفقة,related,word,word,
بحرية,مجانا,related,word,word,0.204769492684516
المجيد,مجد,related,word,word,0.317834156775757
لص,مجرم,related,word,word,0.58101163091431
البرلمان,مجلس الشيوخ,related,word,word,
عصابة,مجموعة,related,word,word,0.454150878753175
المذعور,مجنون,related,word,word,0.360601839500475
تلسكوب,مجهر,related,word,word,0.50792488149772
غامض,مجهول,related,word,word,0.516221500426958
جندي,محارب,related,word,word,0.523073635830795
ندوة,محاضرة,related,word,word,0.493306280347852
يحاول,محاولة,related,word,word,0.479934382931343
لطيف,محبوب,related,word,word,0.407143464884427
متواضع,محتشم,related,word,word,0.318610039399062
خزان,محرك,related,word,word,0.438569092287656
منصة,محطة,related,word,word,0.434011323306821
جيب,محفظة نقود,related,word,word,
المحلل,محقق,related,word,word,0.359757032441088
إقليمي,محلي,related,word,word,0.399111071926271
نصف القطر,محيط,related,word,word,
بحر,محيط,related,word,word,0.354615521313015
مصدر,مخبر,related,word,word,0.281494955311696
مماثل,مختلف,related,word,word,0.42539676841765
مخلص,مؤمن,related,word,word,0.278767873208546
مسخ,مخلوق,related,word,word,0.476410966097452
خروج,مدخل,related,word,word,0.361425946086399
صف دراسي,مدرسة,related,word,word,
أبدي,مدى الحياة,related,word,word,
منتج,مدير,related,word,word,0.346347625908214
عاصمة,مدينة,related,word,word,0.550147332550868
بريء,مذنب,related,word,word,0.553335437921397
مثير,مذهل,related,word,word,0.502080790558544
انعكاس,مرآة,related,word,word,0.425985282951933
شعائر,مراسم,related,word,word,0.590820393421082
يرافق,يصاحب,related,word,word,0.490820510847487
شاشة,مراقب,related,word,word,0.228142423782001
سن المراهقة,مراهقة,related,word,word,
بكل سرور,مرح,related,word,word,
شباب,مرحلة الطفولة,related,word,word,
أنفلونزا,مرض,related,word,word,0.499066116756579
معتل الصحة,مريض,related,word,word,
خليج,مرفأ,related,word,word,0.415251031816219
مخيف,مريب,related,word,word,0.499022626616766
عادل,معقول,related,word,word,0.47858789710286
سكرتير,مساعد,related,word,word,0.426007840899857
الدعم,مساعدة,related,word,word,0.427550414078014
يدعم,يساعد,related,word,word,0.351609424042337
