"ko_cue","ko_target","type","cue_type","target_type","ko_cosine"
"보존하다","유지하다","related","word","word",NA
"잡고있다","유지하다","related","word","word",NA
"골든","은","related","word","word",0.255116906842623
"사적인","은둔","related","word","word",NA
"우주","은하","related","word","word",0.398985238378881
"질","음경","related","word","word",0.298330662882927
"재즈","음악","related","word","word",0.362988946333905
"가수","음악가","related","word","word",0.507509724949811
"알았어","응","related","word","word",0.180441546198009
"목적","의도","related","word","word",0.466511174405076
"우연히","의도적으로","related","word","word",0.212645552786515
"책임","의무","related","word","word",0.386847207045323
"외과 의사","의사","related","word","word",NA
"항해","의사 소통","related","word","word",NA
"의식","의식","related","word","word",1
"의심","의심하다","related","word","word",NA
"술","의약품","related","word","word",0.29110756458188
"테이블","의자","related","word","word",0.495292037960232
"얻다","이기다","related","word","word",NA
"고집스러운","이기적인","related","word","word",0.540013983424394
"아이디어","이론","related","word","word",0.30175049798157
"현상","이벤트","related","word","word",0.40605510761724
"못","이빨","related","word","word",0.173073257754848
"특이한","이상한","related","word","word",0.357038460840558
"깨닫다","이해하다","related","word","word",NA
"남성","인간","related","word","word",0.229135153978479
"캐릭터","인격","related","word","word",0.485951173363898
"자연스러운","인공의","related","word","word",NA
"중고등 학년","일 순위","related","word","word",NA
"당연히","일반적으로","related","word","word",0.162826089913811
"발생하다","일어나 다","related","word","word",NA
"토요일","일요일","related","word","word",0.730949592306019
"달력","일정","related","word","word",0.417421356560849
"늦은","일찍","related","word","word",0.284188189529929
"직업","일하다","related","word","word",0.162713075662144
"출생","임신","related","word","word",0.269474755990795
"고용하다","임차료","related","word","word",NA
"출구","입구","related","word","word",0.585422623844468
"문제","입자","related","word","word",0.146068742604314
"예산","자금 조달","related","word","word",NA
"재정적으로","자금 조달","related","word","word",NA
"쉬다","자다","related","word","word",0.414231838147502
"차량","자동차","related","word","word",0.357572501162619
"눈물","자르다","related","word","word",NA
"자원 봉사자","자발적으로","related","word","word",NA
"무정부 상태","자본주의","related","word","word",NA
"용서","자비","related","word","word",0.424884772590635
"때때로","자주","related","word","word",0.18224696723459
"시인","작가","related","word","word",0.54941202957816
"작은","작은","related","word","word",1
"사악한","잔학","related","word","word",NA
"잔인한 것","잔혹한","related","word","word",NA
"열쇠","잠그다","related","word","word",NA
"붙잡다","잡다","related","word","word",NA
"놀러 다니는 청년","잡지","related","word","word",NA
"대사","장관","related","word","word",0.2447732878437
"인형","장난감","related","word","word",0.34428606651246
"관","장례식","related","word","word",0.178824596840343
"칩","장치","related","word","word",0.417305387880572
"잠재적 인","재능","related","word","word",NA
"재치 있는","재미있는","related","word","word",NA
"보물","재산","related","word","word",0.23771953454299
"은행업","재정적 인","related","word","word",NA
"셔츠","재킷","related","word","word",0.643348123714656
"듣기","재판","related","word","word",0.24389036575956
"뭐라고 요","저것","related","word","word",NA
"사수","저격병","related","word","word",NA
"밤","저녁","related","word","word",0.262129057208363
"구조하다","저장","related","word","word",NA
"저항","저항하다","related","word","word",NA
"나체상","적나라한","related","word","word",NA
"현재의","전기","related","word","word",0.181302572188281
"자극","전기 같은","related","word","word",NA
"계획","전략","related","word","word",0.425828688460596
"시현","전망","related","word","word",NA
"전문가","전문가","related","word","word",1
"아마추어","전문적인","related","word","word",0.416411285808559
"군인","전사","related","word","word",0.39649182668188
"신화","전설","related","word","word",0.566016149210645
"갤러리","전시회","related","word","word",0.418835694558377
"바이러스","전염병","related","word","word",0.518280524484274
"현대의","전통적인","related","word","word",0.455237739147195
"전쟁","전투","related","word","word",0.406996843751987
"챔피언","전투기","related","word","word",0.342575204208591
"전화","전화","related","word","word",1
"부분","절","related","word","word",0.164876120241086
"프로세스","절차","related","word","word",NA
"시험","점검","related","word","word",0.410880892439946
"간식","점심","related","word","word",0.491188634063238
"복수","정당성","related","word","word",0.402433760638657
"데이터","정보","related","word","word",0.438881192568568
"관리","정부","related","word","word",0.355209093251256
"건강한","정상","related","word","word",0.179140207144008
"자정","정오","related","word","word",0.604385393784442
"개념","정의","related","word","word",0.429206583219305
"충의","정직","related","word","word",NA
"저널리즘","정치","related","word","word",NA
"수단","정치가","related","word","word",0.413844542843148
"비판적인","정치적인","related","word","word",0.763213535091977
"마른","젖은","related","word","word",0.459026409343794
"제거하다","제거하다","related","word","word",NA
"~ 할 수있게하다","제공하다","related","word","word",NA
"왕조","제국","related","word","word",0.536148735928229
"이름","제목","related","word","word",0.333917604054667
"배지","제복","related","word","word",0.314587449358946
"제안하다","제안하다","related","word","word",NA
"사육제","제전","related","word","word",NA
"상표","제품","related","word","word",NA
"파편","조각","related","word","word",0.46790110455249
"캡슐","조사","related","word","word",0.281533829277905
"분석자","조사자","related","word","word",NA
"조사하다","조사하다","related","word","word",NA
"우주 비행사","조종사","related","word","word",NA
"제어","조종하다","related","word","word",NA
"피부","조직","related","word","word",0.392872551317487
"손자","조카","related","word","word",0.420353467599642
"균형","조화","related","word","word",0.501526652987258
