ko_cue,ko_target,type,cue_type,target_type,ko_cosine
무정부 상태,자본주의,related,word,word,
용서,자비,related,word,word,0.424884772590635
때때로,자주,related,word,word,0.18224696723459
시인,작가,related,word,word,0.54941202957816
조금한,작은,related,word,word,
사악한,잔학,related,word,word,
잔인한 것,잔혹한,related,word,word,
열쇠,잠그다,related,word,word,
붙잡다,잡다,related,word,word,
플레이보이,잡지,related,word,word,0.326766667369718
대사,장관,related,word,word,0.2447732878437
인형,장난감,related,word,word,0.34428606651246
관,장례식,related,word,word,0.178824596840343
칩,장치,related,word,word,0.417305387880573
잠재적 인,재능,related,word,word,
재치 있는,재미있는,related,word,word,
보물,재산,related,word,word,0.23771953454299
은행업,재정적 인,related,word,word,
셔츠,재킷,related,word,word,0.643348123714656
청문회,재판,related,word,word,0.487749791776642
뭐라고 요,저것,related,word,word,
사수,저격병,related,word,word,
밤,저녁,related,word,word,0.262129057208363
구조하다,저장,related,word,word,
저항,저항하다,related,word,word,
나체상,벌거벗은,related,word,word,
전류,전기,related,word,word,
자석의,전기성의,related,word,word,
계획,전략,related,word,word,0.425828688460596
시현,환성,related,word,word,
전문가,전문의,related,word,word,0.599909613614545
아마추어,전문적인,related,word,word,0.416411285808559
군인,전사,related,word,word,0.39649182668188
신화,전설,related,word,word,0.566016149210645
갤러리,전시회,related,word,word,0.418835694558377
바이러스,전염병,related,word,word,0.518280524484274
현대의,전통적인,related,word,word,0.455237739147196
전쟁,전투,related,word,word,0.406996843751987
챔피언,전투기,related,word,word,0.342575204208591
기항,전화,related,word,word,
부분,문단,related,word,word,
진행,절차,related,word,word,0.485918197616715
검사,점검,related,word,word,0.41229886234789
간식,점심,related,word,word,0.491188634063238
복수,정의,related,word,word,0.431936489260201
데이터,정보,related,word,word,0.438881192568568
관리,정부,related,word,word,0.355209093251256
건강한,정상,related,word,word,0.179140207144008
자정,정오,related,word,word,0.604385393784443
개념,정의,related,word,word,0.429206583219305
충성심,정직,related,word,word,0.33078223642372
저널리즘,정치,related,word,word,
정책,정치가,related,word,word,0.329684380261036
비판적인,정치적인,related,word,word,0.763213535091977
마른,젖은,related,word,word,0.459026409343794
없애다,제거하다,related,word,word,
~ 할 수있게하다,제공하다,related,word,word,
왕조,제국,related,word,word,0.536148735928229
이름,직함,related,word,word,
배지,제복,related,word,word,0.314587449358946
제안하다,추천하다,related,word,word,
축제,잔치,related,word,word,0.504319712825813
상표,제품,related,word,word,
파편,조각,related,word,word,0.467901104552491
캡슐,조사,related,word,word,0.281533829277905
분석자,조사자,related,word,word,
조사하다,취조하다,related,word,word,
우주 비행사,조종사,related,word,word,
제어,조종하다,related,word,word,
피부,조직,related,word,word,0.392872551317487
손자,조카,related,word,word,0.420353467599642
균형,조화,related,word,word,0.501526652987258
지역,구역,related,word,word,0.389088105433786
졸업장,졸업하다,related,word,word,
철학,종교,related,word,word,0.41622299067786
인질,죄인,related,word,word,0.16313981205483
무죄한,유죄한,related,word,word,
월,주,related,word,word,0.160346630400098
일일,주간,related,word,word,0.339964164362878
권하다,주다,related,word,word,
명령하다,주문하다,related,word,word,
바늘,주사기,related,word,word,0.621008961098037
고통을 겪다,죽다,related,word,word,
번호,주소,related,word,word,0.550146532845971
우유,주스,related,word,word,0.607409264877727
둥근,주위에,related,word,word,0.36039918411268
거주자,집주인,related,word,word,
정량,주입,related,word,word,
물체,주제,related,word,word,0.412386674351957
초록색,주황색,related,word,word,0.530436966886586
살아있는,죽은,related,word,word,0.25126960021303
독,죽임,related,word,word,0.209316343242954
준비가 된,준비하다,related,word,word,
로미오,줄리엣,related,word,word,0.548922734721649
증가하다,줄이다,related,word,word,
의미,중요성,related,word,word,0.343460461028638
귀중한,중요한,related,word,word,0.281543295376393
생쥐,쥐,related,word,word,0.422705499343997
편안,즐거운,related,word,word,
증거물,증거,related,word,word,0.742514039887158
징후,증후군,related,word,word,
호주머니,지갑,related,word,word,0.443747731858143
똑똑한,지능적인,related,word,word,
나침반,지도,related,word,word,0.213043734475748
회원,지도자,related,word,word,0.445412451690929
디엔에이,지문,related,word,word,
언제나,지속적으로,related,word,word,0.135156810742269
경험,지식,related,word,word,0.393490152107914
사회,지역 사회,related,word,word,
천국,지옥,related,word,word,0.531335338658654
보호하다,지키다,related,word,word,
본능,직관,related,word,word,
병원,진료소,related,word,word,0.398058794286515
진실,진짜,related,word,word,0.167771875489577
실제로,진짜,related,word,word,0.177411663202106
독감,질병,related,word,word,0.427623593527199
초점을 맞추다,집중,related,word,word,
건설,짓다,related,word,word,
형태,징후,related,word,word,
작업장,차고,related,word,word,0.243322704294103
혼돈,혼동,related,word,word,0.403726739205921
상상력,창의력,related,word,word,
검색,찾기,related,word,word,0.237766207756631
성경,책,related,word,word,0.345871408755993
무모한,책임지지 않는,related,word,word,
하늘,천국 같은,related,word,word,
케이블,철사,related,word,word,0.46117156439894
눈이 먼,청각 장애인,related,word,word,
군중,관중,related,word,word,0.541199581241145
회로망,시스템,related,word,word,
액체,체액,related,word,word,0.544019041231149
벌하다,체포,related,word,word,
초자연의,초자연적 인 것,related,word,word,
설탕,초콜릿,related,word,word,0.522628767204881
소총,총,related,word,word,0.305254096481633
구경,총알,related,word,word,0.204413462686496
최저한의,최고,related,word,word,
단지,최근에,related,word,word,0.173265005790256
추가의,부가적인,related,word,word,
주교,추기경,related,word,word,0.606877753693657
더운,추운,related,word,word,0.519101970900187
결론,추정,related,word,word,0.434942120707331
농구,축구,related,word,word,0.424017856391193
도착,출발,related,word,word,0.432378327398301
필요한 만큼,충분한,related,word,word,
충실한,성실한,related,word,word,0.655768473735262
요법,치료,related,word,word,0.559811475384654
죽음과 같은,치명적인,related,word,word,
완쾌하다,치유하다,related,word,word,
빵,치즈,related,word,word,0.489740395609465
동료,친구,related,word,word,0.323562312056475
개인적인,친밀한,related,word,word,0.394256128868913
공손한,친숙한,related,word,word,0.578824823556551
닭,칠면조,related,word,word,0.420126904883602
유월,칠월,related,word,word,
소파,침대,related,word,word,0.395027509522801
아빠,엄마,related,word,word,0.454837919250059
방,침실,related,word,word,0.344550630423639
조용한,침착 한,related,word,word,
마피아,카르텔,related,word,word,0.598478066708035
로데오,카우보이,related,word,word,0.425335055412522
검,칼,related,word,word,0.309812938220855
피크닉,캠핑,related,word,word,0.406102082972793
안경,모자,related,word,word,0.530485077140859
컵,커피,related,word,word,0.271235254065611
소프트웨어,컴퓨터,related,word,word,0.38652704749592
디저트,케이크,related,word,word,0.50553049527483
입,코,related,word,word,0.219187255509586
럼 주,코냑,related,word,word,
드라마,코메디,related,word,word,0.488057653443708
관광,콘서트,related,word,word,0.343287529307764
포함하다,콘텐츠,related,word,word,
인공물,큰 메달,related,word,word,
무게,키,related,word,word,0.299058790437961
운전하다,타다,related,word,word,0.5729011722724
상처,타박상,related,word,word,0.354004193658347
레몬 에이드,탄산 음료,related,word,word,
달아나다,탈출하다,related,word,word,
의견,태도,related,word,word,0.445794099419303
달,태양,related,word,word,0.277595936809174
다리,터널,related,word,word,0.255122430120279
말도 안되는,터무니없는,related,word,word,
터지다,폭발하다,related,word,word,
골프,테니스,related,word,word,0.425878953337026
실험,시험,related,word,word,0.34248175945113
라디오,텔레비전,related,word,word,0.410678631484553
여우,토끼,related,word,word,0.411111803797689
감자,토마토,related,word,word,0.436971506415517
고통,통증,related,word,word,0.36966377804332
판막,통풍,related,word,word,
패널티,투옥,related,word,word,
은행가,투자자,related,word,word,0.364619932899539
재원,투자하다,related,word,word,
다수,투표,related,word,word,0.44261314084615
지프,트럭,related,word,word,
리그,팀,related,word,word,0.287362671900036
창조,파괴,related,word,word,0.496712496032969
착륙하다,파리,related,word,word,
리셉션,파티,related,word,word,
경매,판매,related,word,word,0.531946509626634
법원,판사,related,word,word,0.393277659286937
손,팔,related,word,word,0.222822884407378
구입,팔다,related,word,word,
승리,패배,related,word,word,0.596995835388466
봉투,패키지,related,word,word,0.21060406732755
우편,팩스,related,word,word,0.511847600629463
종이,펜,related,word,word,0.33999427689445
인터넷,웹,related,word,word,0.354724747069061
전보,편지,related,word,word,0.413674624898203
관찰,평가,related,word,word,0.582047948459547
지사,평의원,related,word,word,
직업,평판,related,word,word,0.434550786972135
열리는,폐쇄,related,word,word,0.300133466579988
기병대,포술,related,word,word,
먹이,포식자,related,word,word,0.212697703497304
도박,포커,related,word,word,0.422744189554913
숟가락,포크,related,word,word,0.571004691657256
지진,폭발,related,word,word,0.474853323193619
폭탄,폭발물,related,word,word,0.353743728300237
바람,폭풍,related,word,word,0.164435216133719
허리케인,대선풍,related,word,word,
층,표면,related,word,word,0.484974347927892
설명하다,표현하다,related,word,word,
갈색,푸른,related,word,word,0.4013159135415
수량,품질,related,word,word,
영어,프랑스어,related,word,word,0.44310091933432
프로젝트,프로그램,related,word,word,0.52993834655069
시멘트,플라스틱,related,word,word,0.357198729253077
코치,선수,related,word,word,0.378646319131269
원천,피조사자,related,word,word,
필요한,필요,related,word,word,0.569183719246276
아주머니,청소부,related,word,word,0.272513227725354
에이즈,에이즈 바이러스,related,word,word,
