"Word","FREQcount","CDcount","FREQlow","Cdlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD"
"unbelievably",112,109,101,98,2.19607843137255,2.05307844348342,1.29947544110634,2.04139268515822
"comparing",112,107,100,96,2.19607843137255,2.05307844348342,1.275631855031,2.03342375548695
"encouragement",112,106,108,103,2.19607843137255,2.05307844348342,1.26371006199332,2.02938377768521
"warmed",112,106,110,104,2.19607843137255,2.05307844348342,1.26371006199332,2.02938377768521
"afterward",112,104,98,93,2.19607843137255,2.05307844348342,1.23986647591798,2.02118929906994
"plugged",112,104,109,102,2.19607843137255,2.05307844348342,1.23986647591798,2.02118929906994
"lurking",112,101,106,97,2.19607843137255,2.05307844348342,1.20410109680496,2.00860017176192
"charade",112,100,108,97,2.19607843137255,2.05307844348342,1.19217930376729,2.00432137378264
"crashes",112,100,104,93,2.19607843137255,2.05307844348342,1.19217930376729,2.00432137378264
"leaks",112,100,108,98,2.19607843137255,2.05307844348342,1.19217930376729,2.00432137378264
"puberty",112,100,92,86,2.19607843137255,2.05307844348342,1.19217930376729,2.00432137378264
"solemn",112,99,108,96,2.19607843137255,2.05307844348342,1.18025751072961,2
"concluded",112,98,110,98,2.19607843137255,2.05307844348342,1.16833571769194,1.99563519459755
"posed",112,98,109,96,2.19607843137255,2.05307844348342,1.16833571769194,1.99563519459755
"solving",112,98,101,87,2.19607843137255,2.05307844348342,1.16833571769194,1.99563519459755
"textbook",112,98,99,87,2.19607843137255,2.05307844348342,1.16833571769194,1.99563519459755
"classics",112,97,86,77,2.19607843137255,2.05307844348342,1.15641392465427,1.99122607569249
"intensive",112,97,106,91,2.19607843137255,2.05307844348342,1.15641392465427,1.99122607569249
"blacked",112,96,108,94,2.19607843137255,2.05307844348342,1.1444921316166,1.98677173426624
"fleeing",112,95,110,94,2.19607843137255,2.05307844348342,1.13257033857892,1.98227123303957
"whipping",112,95,97,84,2.19607843137255,2.05307844348342,1.13257033857892,1.98227123303957
"grieve",112,93,106,90,2.19607843137255,2.05307844348342,1.10872675250358,1.9731278535997
"dire",112,92,98,86,2.19607843137255,2.05307844348342,1.0968049594659,1.96848294855394
"gauge",112,92,111,91,2.19607843137255,2.05307844348342,1.0968049594659,1.96848294855394
"brutality",112,91,101,84,2.19607843137255,2.05307844348342,1.08488316642823,1.96378782734556
"redemption",112,91,89,77,2.19607843137255,2.05307844348342,1.08488316642823,1.96378782734556
"cooling",112,90,105,84,2.19607843137255,2.05307844348342,1.07296137339056,1.95904139232109
"transform",112,89,98,85,2.19607843137255,2.05307844348342,1.06103958035289,1.95424250943932
"rested",113,113,108,108,2.2156862745098,2.05690485133647,1.34716261325703,2.05690485133647
"combine",113,107,99,94,2.2156862745098,2.05690485133647,1.275631855031,2.03342375548695
"overly",113,105,106,102,2.2156862745098,2.05690485133647,1.25178826895565,2.02530586526477
"stretching",113,103,105,97,2.2156862745098,2.05690485133647,1.22794468288031,2.01703333929878
"housewives",113,101,51,46,2.2156862745098,2.05690485133647,1.20410109680496,2.00860017176192
"oblige",113,100,107,96,2.2156862745098,2.05690485133647,1.19217930376729,2.00432137378264
"decorating",113,99,105,93,2.2156862745098,2.05690485133647,1.18025751072961,2
"tilt",113,99,78,69,2.2156862745098,2.05690485133647,1.18025751072961,2
"clipped",113,97,110,95,2.2156862745098,2.05690485133647,1.15641392465427,1.99122607569249
"illegally",113,97,109,94,2.2156862745098,2.05690485133647,1.15641392465427,1.99122607569249
"advocate",113,96,94,83,2.2156862745098,2.05690485133647,1.1444921316166,1.98677173426624
"aroused",113,96,113,96,2.2156862745098,2.05690485133647,1.1444921316166,1.98677173426624
"darned",113,95,97,82,2.2156862745098,2.05690485133647,1.13257033857892,1.98227123303957
"autographs",113,94,105,89,2.2156862745098,2.05690485133647,1.12064854554125,1.97772360528885
"allegedly",113,93,93,80,2.2156862745098,2.05690485133647,1.10872675250358,1.9731278535997
"payoff",113,92,108,89,2.2156862745098,2.05690485133647,1.0968049594659,1.96848294855394
"stench",113,91,101,90,2.2156862745098,2.05690485133647,1.08488316642823,1.96378782734556
"shits",113,90,113,90,2.2156862745098,2.05690485133647,1.07296137339056,1.95904139232109
"shrapnel",113,90,103,83,2.2156862745098,2.05690485133647,1.07296137339056,1.95904139232109
"stretcher",113,89,101,82,2.2156862745098,2.05690485133647,1.06103958035289,1.95424250943932
"wonderfully",114,110,103,99,2.23529411764706,2.06069784035361,1.31139723414402,2.04532297878666
"clarify",114,107,109,104,2.23529411764706,2.06069784035361,1.275631855031,2.03342375548695
"concludes",114,107,114,107,2.23529411764706,2.06069784035361,1.275631855031,2.03342375548695
"suspense",114,106,111,104,2.23529411764706,2.06069784035361,1.26371006199332,2.02938377768521
"violating",114,106,110,103,2.23529411764706,2.06069784035361,1.26371006199332,2.02938377768521
"dependent",114,105,111,103,2.23529411764706,2.06069784035361,1.25178826895565,2.02530586526477
"infamous",114,105,109,103,2.23529411764706,2.06069784035361,1.25178826895565,2.02530586526477
"prospects",114,105,113,104,2.23529411764706,2.06069784035361,1.25178826895565,2.02530586526477
"biblical",114,104,79,73,2.23529411764706,2.06069784035361,1.23986647591798,2.02118929906994
"maintained",114,104,112,103,2.23529411764706,2.06069784035361,1.23986647591798,2.02118929906994
"basics",114,103,110,101,2.23529411764706,2.06069784035361,1.22794468288031,2.01703333929878
"defended",114,101,111,99,2.23529411764706,2.06069784035361,1.20410109680496,2.00860017176192
"plunge",114,101,108,96,2.23529411764706,2.06069784035361,1.20410109680496,2.00860017176192
"strung",114,101,108,97,2.23529411764706,2.06069784035361,1.20410109680496,2.00860017176192
"messes",114,100,113,99,2.23529411764706,2.06069784035361,1.19217930376729,2.00432137378264
"slams",114,100,99,87,2.23529411764706,2.06069784035361,1.19217930376729,2.00432137378264
"prescribed",114,97,113,96,2.23529411764706,2.06069784035361,1.15641392465427,1.99122607569249
"tens",114,97,92,77,2.23529411764706,2.06069784035361,1.15641392465427,1.99122607569249
"stem",114,95,112,93,2.23529411764706,2.06069784035361,1.13257033857892,1.98227123303957
"console",114,93,109,91,2.23529411764706,2.06069784035361,1.10872675250358,1.9731278535997
"grilled",114,93,100,83,2.23529411764706,2.06069784035361,1.10872675250358,1.9731278535997
"waiters",114,93,111,91,2.23529411764706,2.06069784035361,1.10872675250358,1.9731278535997
"probability",114,92,114,92,2.23529411764706,2.06069784035361,1.0968049594659,1.96848294855394
"pussies",114,91,99,83,2.23529411764706,2.06069784035361,1.08488316642823,1.96378782734556
"targeting",114,90,104,85,2.23529411764706,2.06069784035361,1.07296137339056,1.95904139232109
"spreads",115,108,112,105,2.25490196078431,2.06445798922692,1.28755364806867,2.03742649794062
"comfy",115,107,97,90,2.25490196078431,2.06445798922692,1.275631855031,2.03342375548695
"desired",115,105,115,105,2.25490196078431,2.06445798922692,1.25178826895565,2.02530586526477
"memorable",115,105,110,102,2.25490196078431,2.06445798922692,1.25178826895565,2.02530586526477
"staged",115,104,111,104,2.25490196078431,2.06445798922692,1.23986647591798,2.02118929906994
"deranged",115,103,108,99,2.25490196078431,2.06445798922692,1.22794468288031,2.01703333929878
"itching",115,102,112,99,2.25490196078431,2.06445798922692,1.21602288984263,2.01283722470517
"glued",115,100,111,99,2.25490196078431,2.06445798922692,1.19217930376729,2.00432137378264
"shouted",115,100,111,98,2.25490196078431,2.06445798922692,1.19217930376729,2.00432137378264
"dashing",115,99,100,90,2.25490196078431,2.06445798922692,1.18025751072961,2
"presently",115,99,98,87,2.25490196078431,2.06445798922692,1.18025751072961,2
"withdrawn",115,98,74,70,2.25490196078431,2.06445798922692,1.16833571769194,1.99563519459755
"lengths",115,97,115,97,2.25490196078431,2.06445798922692,1.15641392465427,1.99122607569249
"stabbing",115,97,104,89,2.25490196078431,2.06445798922692,1.15641392465427,1.99122607569249
"thinner",115,97,110,94,2.25490196078431,2.06445798922692,1.15641392465427,1.99122607569249
"soothing",115,96,107,89,2.25490196078431,2.06445798922692,1.1444921316166,1.98677173426624
"affectionate",115,95,114,95,2.25490196078431,2.06445798922692,1.13257033857892,1.98227123303957
"correspondence",115,95,107,89,2.25490196078431,2.06445798922692,1.13257033857892,1.98227123303957
"offshore",115,95,109,90,2.25490196078431,2.06445798922692,1.13257033857892,1.98227123303957
"vultures",115,95,95,86,2.25490196078431,2.06445798922692,1.13257033857892,1.98227123303957
"awareness",115,94,107,88,2.25490196078431,2.06445798922692,1.12064854554125,1.97772360528885
"bounds",115,94,112,93,2.25490196078431,2.06445798922692,1.12064854554125,1.97772360528885
"moody",115,94,91,80,2.25490196078431,2.06445798922692,1.12064854554125,1.97772360528885
"nickels",115,93,111,91,2.25490196078431,2.06445798922692,1.10872675250358,1.9731278535997
"theoretically",115,93,57,54,2.25490196078431,2.06445798922692,1.10872675250358,1.9731278535997
"actresses",115,91,108,87,2.25490196078431,2.06445798922692,1.08488316642823,1.96378782734556
"terrain",115,90,108,87,2.25490196078431,2.06445798922692,1.07296137339056,1.95904139232109
"repeatedly",116,115,110,109,2.27450980392157,2.06818586174616,1.37100619933238,2.06445798922692
"needless",116,109,57,56,2.27450980392157,2.06818586174616,1.29947544110634,2.04139268515822
"slowed",116,108,111,104,2.27450980392157,2.06818586174616,1.28755364806867,2.03742649794062
"effectively",116,107,110,102,2.27450980392157,2.06818586174616,1.275631855031,2.03342375548695
"concealed",116,106,111,103,2.27450980392157,2.06818586174616,1.26371006199332,2.02938377768521
"drunks",116,106,109,99,2.27450980392157,2.06818586174616,1.26371006199332,2.02938377768521
"schedules",116,105,114,104,2.27450980392157,2.06818586174616,1.25178826895565,2.02530586526477
"itchy",116,102,106,97,2.27450980392157,2.06818586174616,1.21602288984263,2.01283722470517
"parting",116,102,103,92,2.27450980392157,2.06818586174616,1.21602288984263,2.01283722470517
"pleading",116,102,108,95,2.27450980392157,2.06818586174616,1.21602288984263,2.01283722470517
"reflex",116,101,106,94,2.27450980392157,2.06818586174616,1.20410109680496,2.00860017176192
"hors",116,99,102,87,2.27450980392157,2.06818586174616,1.18025751072961,2
"colleges",116,98,112,97,2.27450980392157,2.06818586174616,1.16833571769194,1.99563519459755
"captive",116,97,114,95,2.27450980392157,2.06818586174616,1.15641392465427,1.99122607569249
"horseshit",116,97,96,80,2.27450980392157,2.06818586174616,1.15641392465427,1.99122607569249
"jerking",116,97,110,92,2.27450980392157,2.06818586174616,1.15641392465427,1.99122607569249
"intersection",116,95,111,93,2.27450980392157,2.06818586174616,1.13257033857892,1.98227123303957
"ownership",116,95,114,93,2.27450980392157,2.06818586174616,1.13257033857892,1.98227123303957
"practices",116,93,109,88,2.27450980392157,2.06818586174616,1.10872675250358,1.9731278535997
"tread",116,93,94,80,2.27450980392157,2.06818586174616,1.10872675250358,1.9731278535997
"crispy",116,92,90,79,2.27450980392157,2.06818586174616,1.0968049594659,1.96848294855394
"gallon",116,92,113,90,2.27450980392157,2.06818586174616,1.0968049594659,1.96848294855394
"jukebox",116,92,106,87,2.27450980392157,2.06818586174616,1.0968049594659,1.96848294855394
"unborn",116,92,110,89,2.27450980392157,2.06818586174616,1.0968049594659,1.96848294855394
"weighing",116,92,110,88,2.27450980392157,2.06818586174616,1.0968049594659,1.96848294855394
"edgy",116,91,110,90,2.27450980392157,2.06818586174616,1.08488316642823,1.96378782734556
"frantic",116,90,98,87,2.27450980392157,2.06818586174616,1.07296137339056,1.95904139232109
"hysteria",116,90,108,85,2.27450980392157,2.06818586174616,1.07296137339056,1.95904139232109
"booking",116,89,104,81,2.27450980392157,2.06818586174616,1.06103958035289,1.95424250943932
"questionable",117,112,110,107,2.29411764705882,2.07188200730613,1.33524082021936,2.05307844348342
"cornered",117,111,117,111,2.29411764705882,2.07188200730613,1.32331902718169,2.04921802267018
"heavier",117,110,107,102,2.29411764705882,2.07188200730613,1.31139723414402,2.04532297878666
"entertained",117,109,116,109,2.29411764705882,2.07188200730613,1.29947544110634,2.04139268515822
"backseat",117,108,112,103,2.29411764705882,2.07188200730613,1.28755364806867,2.03742649794062
"peacefully",117,108,113,105,2.29411764705882,2.07188200730613,1.28755364806867,2.03742649794062
"conceive",117,105,116,105,2.29411764705882,2.07188200730613,1.25178826895565,2.02530586526477
"wraps",117,105,115,104,2.29411764705882,2.07188200730613,1.25178826895565,2.02530586526477
"sling",117,103,104,92,2.29411764705882,2.07188200730613,1.22794468288031,2.01703333929878
"hallowed",117,101,88,81,2.29411764705882,2.07188200730613,1.20410109680496,2.00860017176192
"peeing",117,100,110,94,2.29411764705882,2.07188200730613,1.19217930376729,2.00432137378264
"swung",117,98,99,87,2.29411764705882,2.07188200730613,1.16833571769194,1.99563519459755
"monument",117,97,93,76,2.29411764705882,2.07188200730613,1.15641392465427,1.99122607569249
"negotiation",117,97,111,91,2.29411764705882,2.07188200730613,1.15641392465427,1.99122607569249
"geography",117,96,103,86,2.29411764705882,2.07188200730613,1.1444921316166,1.98677173426624
"phrases",117,96,116,95,2.29411764705882,2.07188200730613,1.1444921316166,1.98677173426624
"reactions",117,96,117,96,2.29411764705882,2.07188200730613,1.1444921316166,1.98677173426624
"suburban",117,96,101,84,2.29411764705882,2.07188200730613,1.1444921316166,1.98677173426624
"duplicate",117,95,113,93,2.29411764705882,2.07188200730613,1.13257033857892,1.98227123303957
"dimensions",117,94,112,92,2.29411764705882,2.07188200730613,1.12064854554125,1.97772360528885
"robes",117,93,116,92,2.29411764705882,2.07188200730613,1.10872675250358,1.9731278535997
"forgave",117,92,116,92,2.29411764705882,2.07188200730613,1.0968049594659,1.96848294855394
"recruiting",117,91,108,83,2.29411764705882,2.07188200730613,1.08488316642823,1.96378782734556
"schizophrenic",117,90,115,89,2.29411764705882,2.07188200730613,1.07296137339056,1.95904139232109
"utmost",118,112,116,111,2.31372549019608,2.07554696139253,1.33524082021936,2.05307844348342
"bragging",118,111,113,106,2.31372549019608,2.07554696139253,1.32331902718169,2.04921802267018
"craziest",118,111,113,107,2.31372549019608,2.07554696139253,1.32331902718169,2.04921802267018
"describing",118,109,115,106,2.31372549019608,2.07554696139253,1.29947544110634,2.04139268515822
"speculation",118,109,109,100,2.31372549019608,2.07554696139253,1.29947544110634,2.04139268515822
"earliest",118,108,117,107,2.31372549019608,2.07554696139253,1.28755364806867,2.03742649794062
"reasonably",118,108,99,94,2.31372549019608,2.07554696139253,1.28755364806867,2.03742649794062
"ditched",118,107,117,106,2.31372549019608,2.07554696139253,1.275631855031,2.03342375548695
"graceful",118,107,114,103,2.31372549019608,2.07554696139253,1.275631855031,2.03342375548695
"remedy",118,107,115,104,2.31372549019608,2.07554696139253,1.275631855031,2.03342375548695
"scraping",118,107,109,99,2.31372549019608,2.07554696139253,1.275631855031,2.03342375548695
"squeezed",118,106,114,103,2.31372549019608,2.07554696139253,1.26371006199332,2.02938377768521
"swears",118,105,115,103,2.31372549019608,2.07554696139253,1.25178826895565,2.02530586526477
"nightfall",118,103,118,103,2.31372549019608,2.07554696139253,1.22794468288031,2.01703333929878
"decorate",118,102,117,102,2.31372549019608,2.07554696139253,1.21602288984263,2.01283722470517
"wiring",118,102,113,99,2.31372549019608,2.07554696139253,1.21602288984263,2.01283722470517
"cowardly",118,99,110,94,2.31372549019608,2.07554696139253,1.18025751072961,2
"phenomenal",118,97,96,85,2.31372549019608,2.07554696139253,1.15641392465427,1.99122607569249
"injected",118,96,117,95,2.31372549019608,2.07554696139253,1.1444921316166,1.98677173426624
"surrendered",118,96,117,95,2.31372549019608,2.07554696139253,1.1444921316166,1.98677173426624
"soy",118,95,99,84,2.31372549019608,2.07554696139253,1.13257033857892,1.98227123303957
"pluck",118,94,109,89,2.31372549019608,2.07554696139253,1.12064854554125,1.97772360528885
"souvenirs",118,94,110,90,2.31372549019608,2.07554696139253,1.12064854554125,1.97772360528885
"retail",118,93,93,82,2.31372549019608,2.07554696139253,1.10872675250358,1.9731278535997
"unauthorized",118,93,98,81,2.31372549019608,2.07554696139253,1.10872675250358,1.9731278535997
"comply",118,92,112,91,2.31372549019608,2.07554696139253,1.0968049594659,1.96848294855394
"dibs",118,91,67,59,2.31372549019608,2.07554696139253,1.08488316642823,1.96378782734556
