"word_combo","cs_cue","cs_target","type","cue_type","target_type","cs_cosine","M_Z","SD_Z","SE_Z","sampleN","done_both","done","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_totalN"
"básníkspisovatel","básník","spisovatel","related","word","word",0.670443607508098,-0.448693827929846,0.587576081166775,0.0723256158946118,66,TRUE,TRUE,73,76,4,0.960526315789474,74,76,4,0.973684210526316,TRUE
"bastejnanahoskop","bastejna","nahoskop","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bastejnaslanina","bastejna","slanina","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"batášnebeský","batáš","nebeský","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"batášnemochřestý","batáš","nemochřestý","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"batmusodstřelovač","batmus","odstřelovač","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"batmusprůtě","batmus","průtě","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bauchinformátor","bauch","informátor","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bauchskvětice","bauch","skvětice","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"baziepověpřený","bazie","pověpřený","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bazieradost","bazie","radost","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beckýinvestostroj","becký","investostroj","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"beckýrušit","becký","rušit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"běhmanželka","běh","manželka","unrelated","word","word",0.0977421546973074,-0.559331168522458,0.882876518959048,0.108674587069312,66,FALSE,TRUE,71,72,1,0.986111111111111,70,72,1,0.972222222222222,TRUE
"běhprocházka","běh","procházka","related","word","word",0.362731546825616,-0.485371889424821,0.552409634199546,0.0642163155950342,74,TRUE,TRUE,82,85,2,0.964705882352941,80,85,2,0.941176470588235,TRUE
"běhprotistřelný","běh","protistřelný","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bepadnedávno","bepad","nedávno","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bepadvzpovenec","bepad","vzpovenec","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bestiedůpeš","bestie","důpeš","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bestienos","bestie","nos","unrelated","word","word",0.0852149901667933,-0.637810023890608,0.443679695167595,0.0530298665045073,70,TRUE,TRUE,76,83,6,0.91566265060241,73,83,6,0.879518072289157,TRUE
"bestiezvíře","bestie","zvíře","related","word","word",0.471666350108446,-0.727791206672633,0.627717206609646,0.0724825396422078,75,TRUE,TRUE,77,78,3,0.987179487179487,73,78,3,0.935897435897436,TRUE
"betončarodějnice","beton","čarodějnice","unrelated","word","word",0.0672249490305987,-0.425911222957146,0.538487178304359,0.0657866793664382,67,TRUE,TRUE,75,76,3,0.986842105263158,74,76,3,0.973684210526316,TRUE
"betonnepředle","beton","nepředle","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"betonocel","beton","ocel","related","word","word",0.499795201202668,-0.885284593169786,0.383392762073842,0.0442703828777374,75,TRUE,TRUE,76,79,2,0.962025316455696,76,79,2,0.962025316455696,TRUE
"bezpečnýobvinění","bezpečný","obvinění","unrelated","word","word",0.0164913602312091,-0.17069811754583,0.89353203482706,0.108356675278384,68,FALSE,TRUE,71,75,2,0.946666666666667,72,75,2,0.96,TRUE
"bezpečnýpramut","bezpečný","pramut","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bezpečnýzajistit","bezpečný","zajistit","related","word","word",0.328050239900926,-0.212762145925976,0.78218418791247,0.0921812905683,72,FALSE,TRUE,75,76,2,0.986842105263158,75,76,2,0.986842105263158,TRUE
"bezprávíbydství","bezpráví","bydství","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bezprávíčich","bezpráví","čich","unrelated","word","word",0.0591722687075181,-0.164125652209094,0.985606216844433,0.102756551398164,92,FALSE,TRUE,99,103,4,0.961165048543689,93,104,3,0.894230769230769,TRUE
"bezprávínespravedlivý","bezpráví","nespravedlivý","related","word","word",0.468779181959148,0.136694637408924,0.734551051056493,0.0865676715549586,72,TRUE,TRUE,78,88,2,0.886363636363636,73,87,3,0.839080459770115,TRUE
"bezradnýbezmocný","bezradný","bezmocný","related","word","word",0.536434481037578,-0.486550823759541,0.638680403895414,0.0737484606230312,75,TRUE,TRUE,79,79,5,1,76,79,5,0.962025316455696,TRUE
"bezradnýlhír","bezradný","lhír","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bezradnýzápas","bezradný","zápas","unrelated","word","word",0.0936451680940024,-0.55025737519236,0.658717726273308,0.0823397157841635,64,TRUE,TRUE,69,70,4,0.985714285714286,63,69,5,0.91304347826087,TRUE
"bezstatnýpřítel","bezstatný","přítel","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bezstatnýtrnét","bezstatný","trnét","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bezzbytnýdězíš","bezzbytný","dězíš","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bezzbytnýsyn","bezzbytný","syn","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"biblehumr","bible","humr","unrelated","word","word",0.120903892300868,-0.000150970985246041,0.620839530238998,0.0712151782228172,76,TRUE,TRUE,79,93,3,0.849462365591398,89,93,3,0.956989247311828,TRUE
"biblekniha","bible","kniha","related","word","word",0.479530425781602,-0.792441819902927,0.292619800379636,0.0347275811914898,71,TRUE,TRUE,75,76,1,0.986842105263158,72,76,1,0.947368421052632,TRUE
"biblemavzkáza","bible","mavzkáza","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bílýčerná","bílý","černá","related","word","word",0.511394128766219,-0.725105301207146,0.625503324582636,0.0659338396562907,90,TRUE,TRUE,100,102,3,0.980392156862745,100,102,3,0.980392156862745,TRUE
"bílýřidič","bílý","řidič","unrelated","word","word",0.121240400702382,-0.787069701231647,0.490628572310611,0.0623098909933697,62,TRUE,TRUE,69,71,0,0.971830985915493,69,71,0,0.971830985915493,TRUE
"bílýspolečenpadla","bílý","společenpadla","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"birtefektivní","birt","efektivní","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"birtposlanží","birt","poslanží","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bishryplavat","bishry","plavat","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bishryzdržit","bishry","zdržit","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"biskupkardinál","biskup","kardinál","related","word","word",0.657871984984259,-0.48774956827825,0.654412748760772,0.0765932188547339,73,TRUE,TRUE,75,76,2,0.986842105263158,72,75,3,0.96,TRUE
"biskuplegrační","biskup","legrační","unrelated","word","word",0.12150747357433,-0.361352407226651,0.568284374579209,0.0694269862787124,67,TRUE,TRUE,73,74,1,0.986486486486487,67,74,1,0.905405405405405,TRUE
"biskupuměda","biskup","uměda","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blahografdětství","blahograf","dětství","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blahografrychsaha","blahograf","rychsaha","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blahopřátmanželkých","blahopřát","manželkých","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blahopřátpozdravit","blahopřát","pozdravit","related","word","word",0.390899341400268,-0.455208112854179,0.588666192248748,0.0654073546943053,81,TRUE,TRUE,86,88,2,0.977272727272727,83,88,2,0.943181818181818,TRUE
"blahopřátzvíře","blahopřát","zvíře","unrelated","word","word",0.0653809665248662,-0.630215260809691,0.632338913556052,0.0730162083921324,75,TRUE,TRUE,81,82,3,0.98780487804878,79,81,4,0.975308641975309,TRUE
"blátobezmocný","bláto","bezmocný","unrelated","word","word",0.126048789674478,-0.312047018696926,0.543230730760705,0.0695535678502677,61,TRUE,TRUE,67,68,4,0.985294117647059,65,68,4,0.955882352941177,TRUE
"blátopísek","bláto","písek","related","word","word",0.566514434031803,-0.76282782109899,0.360348290844287,0.0440235504671908,67,TRUE,TRUE,72,73,3,0.986301369863014,67,73,3,0.917808219178082,TRUE
"blátoprotomant","bláto","protomant","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blázenidiot","blázen","idiot","related","word","word",0.644521544062878,-0.528471272408364,0.507313734348673,0.0585795442179601,75,TRUE,TRUE,82,84,3,0.976190476190476,79,83,4,0.951807228915663,TRUE
"blázenobchod","blázen","obchod","unrelated","word","word",0.145683821694097,-0.445729595128697,0.600887041193077,0.0703285086365263,73,TRUE,TRUE,76,77,4,0.987012987012987,76,78,3,0.974358974358974,TRUE
"blázenvoské","blázen","voské","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bleskhrom","blesk","hrom","related","word","word",0.504281068369477,-0.6605480120093,0.62389245179053,0.074569410752782,70,TRUE,TRUE,73,75,1,0.973333333333333,73,75,1,0.973333333333333,TRUE
"bleskokoltit","blesk","okoltit","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bleskposkytnout","blesk","poskytnout","unrelated","word","word",0.0273910875005136,0.113564797409767,1.05077163368507,0.124703650180783,71,FALSE,TRUE,77,81,1,0.950617283950617,76,81,1,0.938271604938272,TRUE
"blízkochele","blízko","chele","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"blízkodaleko","blízko","daleko","related","word","word",0.5397904121328,-0.653122309484763,0.594221921539122,0.0660246579487913,81,TRUE,TRUE,91,93,5,0.978494623655914,91,93,5,0.978494623655914,TRUE
"blízkošampaňské","blízko","šampaňské","unrelated","word","word",0.0956243318556549,0.415348641121244,1.21200105751716,0.131459972141947,85,FALSE,TRUE,88,91,2,0.967032967032967,88,89,4,0.98876404494382,TRUE
"bloubadánkus","blouba","dánkus","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bloubakouzelník","blouba","kouzelník","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bloudiónnáboženpadla","bloudión","náboženpadla","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bloudiónprocházka","bloudión","procházka","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bohatvíchdodatečný","bohatvích","dodatečný","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bohatvíchproklidka","bohatvích","proklidka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bohlekrálovnout","bohle","královnout","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bohlepísek","bohle","písek","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bojelekblízký","boj","elekblízký","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bojmiliarda","boj","miliarda","unrelated","word","word",0.108004291961818,0.15854022182274,1.11213155416275,0.125924101772602,78,FALSE,TRUE,85,90,4,0.944444444444444,86,91,3,0.945054945054945,TRUE
"bojprát se","boj","prát se","related","word","word",NA,0.0466161385449517,0.691698463292166,0.0759237699592706,83,TRUE,TRUE,85,86,1,0.988372093023256,81,86,1,0.941860465116279,TRUE
"bombardovatexplozivní","bombardovat","explozivní","related","word","word",0.240225620231124,0.292849897948141,1.34418335347022,0.158413527399477,72,FALSE,TRUE,79,82,3,0.963414634146341,80,83,2,0.963855421686747,TRUE
"bombardovatslavný","bombardovat","slavný","unrelated","word","word",0.120127543731903,-0.312656343984041,0.730454681188331,0.086689021777615,71,TRUE,TRUE,76,79,4,0.962025316455696,73,79,4,0.924050632911392,TRUE
"bombardovatžička","bombardovat","žička","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bonuskomijekt","bonus","komijekt","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bonuskravata","bonus","kravata","unrelated","word","word",0.0825415395639966,-0.422269309407228,0.448904860455833,0.0518350684049413,75,TRUE,TRUE,81,82,7,0.98780487804878,80,82,7,0.975609756097561,TRUE
"bonusodměna","bonus","odměna","related","word","word",0.432272762249387,-0.446908918326239,0.792422758624773,0.0953964898016218,69,FALSE,TRUE,78,83,6,0.939759036144578,79,84,5,0.94047619047619,TRUE
"bosdatprezident","bosdat","prezident","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bosdatskromtilace","bosdat","skromtilace","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bottoinformace","botto","informace","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bottopierka","botto","pierka","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brabadeantarktiletí","braba","deantarktiletí","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brabavelmi","braba","velmi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brambodatemný","bramboda","temný","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brambodaumožda","bramboda","umožda","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bramborkatedřéra","brambor","katedřéra","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bramborrajče","brambor","rajče","related","word","word",0.460795120021691,-0.652085837529709,0.706018915302299,0.0736075602187352,92,TRUE,TRUE,99,102,2,0.970588235294118,98,101,3,0.97029702970297,TRUE
"bramborzničení","brambor","zničení","unrelated","word","word",0.05998414005452,-0.306581136888589,0.828479820723021,0.0976372832182439,72,FALSE,TRUE,77,78,2,0.987179487179487,76,78,2,0.974358974358974,TRUE
"bramcíšdezbrojnice","bramcíš","dezbrojnice","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bramcíšlidé","bramcíš","lidé","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brannýdoba","branný","doba","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brannýhuslušník","branný","huslušník","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bravoalfa","bravo","alfa","related","word","word",0.488972505599539,-0.213657626067152,0.526683995761349,0.0620703041575461,72,TRUE,TRUE,75,78,2,0.961538461538462,73,78,2,0.935897435897436,TRUE
"bravobezpečnost","bravo","bezpečnost","unrelated","word","word",0.119664932582017,-0.454684716548945,0.406749180370899,0.0500673630664755,66,TRUE,TRUE,72,75,4,0.96,62,75,4,0.826666666666667,TRUE
"bravočervejdou","bravo","červejdou","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brilatadrenalin","brilat","adrenalin","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brilatdrud","brilat","drud","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brislekancelář","brisle","kancelář","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brisleministerfield","brisle","ministerfield","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"britcouzštinakniko","britcouzština","kniko","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"britcouzštinaoceán","britcouzština","oceán","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"břivaelektrický","břiva","elektrický","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"břivaspektila","břiva","spektila","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brunýukyz","bruný","ukyz","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brunýzadní","bruný","zadní","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brutálníkrutý","brutální","krutý","related","word","word",0.582836719645222,-0.611348675646033,0.578719255436418,0.063522690814763,83,TRUE,TRUE,91,92,3,0.989130434782609,87,92,3,0.945652173913043,TRUE
"brutálnísvoní","brutální","svoní","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brutálnízbroj","brutální","zbroj","unrelated","word","word",0.121483858436471,-0.221539437326072,1.04246657367844,0.124598587313527,70,FALSE,TRUE,73,84,7,0.869047619047619,82,85,6,0.964705882352941,TRUE
"brýlepovdáš","brýle","povdáš","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"brýleslyšet","brýle","slyšet","unrelated","word","word",0.132522944081814,-0.454341577030593,0.905534600043455,0.109013555324912,69,FALSE,TRUE,75,76,3,0.986842105263158,75,76,3,0.986842105263158,TRUE
"brýlevíčko","brýle","víčko","related","word","word",0.357014609852601,-0.43892656521016,0.598058907061938,0.0725252954164066,68,TRUE,TRUE,73,73,3,1,71,73,3,0.972602739726027,TRUE
"buauchána","bua","uchána","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"buavěda","bua","věda","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bubnomadé","bubno","madé","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bubnopravý","bubno","pravý","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"budoucnostminulost","budoucnost","minulost","related","word","word",0.606336729537248,-0.541402089736001,0.554707717774601,0.0628082809498943,78,TRUE,TRUE,83,85,6,0.976470588235294,83,85,6,0.976470588235294,TRUE
"budoucnostšislizký","budoucnost","šislizký","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"budoucnostžvýkat","budoucnost","žvýkat","unrelated","word","word",0.0682343165065849,-0.307200156335622,0.706430921318038,0.086955635378941,66,TRUE,TRUE,68,71,6,0.957746478873239,68,71,6,0.957746478873239,TRUE
"bůhanalytář","bůh","analytář","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bůhbožský","bůh","božský","related","word","word",0.354647962780343,-0.495000435207141,1.31474497701797,0.16183391947873,66,FALSE,TRUE,67,68,4,0.985294117647059,67,68,4,0.985294117647059,TRUE
"bůhvzrušený","bůh","vzrušený","unrelated","word","word",0.0737859476235118,-0.16121654134955,1.21822126524335,0.146656606263546,69,FALSE,TRUE,76,76,4,1,76,76,4,1,TRUE
"bumlaněkde","bumla","někde","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"bumlapramut","bumla","pramut","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"buňkaglezda","buňka","glezda","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"buňkavězení","buňka","vězení","related","word","word",0.116608612873257,-0.546906196525521,0.526776376093179,0.0629618195428062,70,TRUE,TRUE,72,72,4,1,70,72,4,0.972222222222222,TRUE
"buňkazastavit","buňka","zastavit","unrelated","word","word",0.119157834381504,-0.362247482287216,0.549826171034881,0.0666762170266393,68,TRUE,TRUE,72,72,1,1,70,73,0,0.958904109589041,TRUE
"buosobnostauješ","buosobnost","auješ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"buosobnostcivilizace","buosobnost","civilizace","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"casálkamna","casál","kamna","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"casálznačtit","casál","značtit","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čegiemovej","čegie","movej","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čegiespojení","čegie","spojení","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"čekatočekávat","čekat","očekávat","related","word","word",0.582309603012485,-0.264242245395523,0.851381893220275,0.0996467134845145,73,FALSE,TRUE,77,77,4,1,76,77,4,0.987012987012987,TRUE
"čekatpsychologický","čekat","psychologický","unrelated","word","word",0.0701048802646236,0.164476577249033,0.889004348629583,0.106256343130477,70,FALSE,TRUE,72,72,4,1,71,72,4,0.986111111111111,TRUE
"čekatstížba","čekat","stížba","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
