"word_combo","zh_hk_cue","zh_hk_target","type","cue_type","target_type","zh_hk_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"低得項鍊","低得","項鍊","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低得黑時","低得","黑時","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低笑實全勢","低笑實","全勢","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低笑實騙子","低笑實","騙子","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低點公寓","低點","公寓","unrelated","word","word",0.941130055591779,-0.499084170011406,0.19057745561515,0.134758611206751,2,2,2,1,1,2,2,1,1,FALSE,FALSE,FALSE
"低點兵幸","低點","兵幸","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"低點高處","低點","高處","related","word","word",NA,-0.0934961253203632,0.399776606815679,0.178785533730813,5,6,6,1,1,3,6,1,0.5,FALSE,FALSE,FALSE
"作家演員","作家","演員","related","word","word",0.977022383680486,-0.97237028344278,0.0752362779089232,0.0532000823006352,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"作家衛犯","作家","衛犯","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"作家銷售","作家","銷售","unrelated","word","word",0.956892980837835,-0.0683698041668603,0.73475295917348,0.244917653057827,9,11,13,0,0.846153846153846,11,13,0,0.846153846153846,FALSE,FALSE,FALSE
"作渾水僻","作渾","水僻","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"作渾金星","作渾","金星","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"你好再見","你好","再見","related","word","word",0.674586673812564,-0.00341855207602437,1.62843455193508,0.72825807100725,5,5,5,1,1,5,5,1,1,FALSE,FALSE,FALSE
"你好疑抬","你好","疑抬","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"你好私家車","你好","私家車","unrelated","word","word",NA,-0.37911143938173,0.564819460719106,0.199693835410304,8,8,8,0,1,7,8,0,0.875,FALSE,FALSE,FALSE
"佩劍個人","佩劍","個人","unrelated","word","word",NA,-0.581558036408688,0.121041508729918,0.0855892716279754,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"佩劍利刀","佩劍","利刀","related","word","word",NA,-0.398561438323619,0.311290567064333,0.179723692690784,3,3,6,1,0.5,3,6,1,0.5,FALSE,FALSE,FALSE
"佩劍和援","佩劍","和援","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"佩服級詞","佩服","級詞","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"佩服謙虛","佩服","謙虛","unrelated","word","word",0.855022119219651,NA,NA,NA,NA,1,2,0,0.5,1,2,0,0.5,FALSE,FALSE,NA
"佩服驚嘆","佩服","驚嘆","related","word","word",NA,-0.0656827836108009,1.57920928974459,0.644709492822881,6,13,16,0,0.8125,16,16,0,1,FALSE,FALSE,FALSE
"使目星期","使目","星期","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"使目遷夜","使目","遷夜","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"使能夠提供","使能夠","提供","related","word","word",NA,-0.757100216320459,0.25360703763918,0.179327256071296,2,3,4,1,0.75,3,5,0,0.6,FALSE,FALSE,FALSE
"使能夠要長","使能夠","要長","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"使能夠誇大","使能夠","誇大","unrelated","word","word",NA,-0.30320814744141,0.642495157004028,0.370944751849307,3,5,5,2,1,3,5,2,0.6,FALSE,FALSE,FALSE
"來源線人","來源","線人","related","word","word",0.696792540242905,-0.0929160831306956,0.521671620277281,0.301187250395677,3,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"來源號喝","來源","號喝","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"來源銀河","來源","銀河","unrelated","word","word",0.918616384239675,-0.524208739042068,0.239187871359405,0.169131365815811,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"來瓷接受","來瓷","接受","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"來瓷礦人","來瓷","礦人","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"例高區盛","例高","區盛","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"例高生理","例高","生理","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"依頭約涼","依頭","約涼","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"依頭首要","依頭","首要","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"侮辱官方","侮辱","官方","unrelated","word","word",0.883915931490764,0.012295897856024,1.74529736214772,0.581765787382575,9,12,12,1,1,11,12,1,0.916666666666667,FALSE,FALSE,FALSE
"侮辱得罪","侮辱","得罪","related","word","word",NA,0.0042709971537352,0.789830010454033,0.394915005227016,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"侮辱誦於","侮辱","誦於","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"侵略僕人","侵略","僕人","unrelated","word","word",0.816901498351167,-0.990948944797367,0.262005424373192,0.185265812281943,2,3,4,0,0.75,4,4,0,1,FALSE,FALSE,FALSE
"侵略搞五","侵略","搞五","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"侵略攻擊","侵略","攻擊","related","word","word",0.760329294843934,-0.95009680593729,0.0135998670367973,0.00961655820495477,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"俐裝函軌","俐裝","函軌","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"俐裝危險","俐裝","危險","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保姆女傭","保姆","女傭","related","word","word",0.961789092767531,-0.538371532305152,NA,NA,1,1,2,0,0.5,2,2,0,1,FALSE,FALSE,FALSE
"保姆玩申","保姆","玩申","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保姆重要性","保姆","重要性","unrelated","word","word",NA,-0.703740737291291,0.165064111249333,0.095299809063349,3,7,8,0,0.875,7,8,0,0.875,FALSE,FALSE,FALSE
"保存愛好","保存","愛好","unrelated","word","word",0.939751614137837,-0.674578063534127,0.289930666499312,0.205011940355599,2,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"保存探疤","保存","探疤","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保存維持","保存","維持","related","word","word",0.930155813044129,-0.723604797182928,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"保守派尾舅","保守派","尾舅","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保守派玩具","保守派","玩具","unrelated","word","word",NA,-0.695164961146023,0.191753376822857,0.110708863726696,3,4,4,2,1,4,4,2,1,FALSE,FALSE,FALSE
"保守派自由派","保守派","自由派","related","word","word",NA,-0.653838876069096,0.110755865294079,0.0639449286418663,3,4,5,0,0.8,5,5,0,1,FALSE,FALSE,FALSE
"保證夢境","保證","夢境","unrelated","word","word",0.910211449311163,-0.5441078722231,0.220907416202451,0.0987927998725038,5,6,8,0,0.75,8,8,0,1,FALSE,FALSE,FALSE
"保證承諾","保證","承諾","related","word","word",0.877493745609792,-0.121581003069566,0.0481761114840343,0.0340656551215598,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"保證接慕","保證","接慕","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保護保衛","保護","保衛","related","word","word",0.98226570250104,-0.44008439021244,0.573483086327622,0.33110061426695,3,3,4,1,0.75,3,4,1,0.75,FALSE,FALSE,FALSE
"保護出申","保護","出申","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保護結構","保護","結構","unrelated","word","word",NA,-0.35190684901597,0.385597250479652,0.222624676363207,3,4,5,0,0.8,3,5,0,0.6,FALSE,FALSE,FALSE
"保障安全","保障","安全","related","word","word",NA,-0.966823868815551,NA,NA,1,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"保障簡單","保障","簡單","unrelated","word","word",NA,-1.09566482146803,NA,NA,1,3,3,1,1,3,3,1,1,FALSE,FALSE,FALSE
"保障腔言","保障","腔言","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"保養核實","保養","核實","unrelated","word","word",NA,NA,NA,NA,NA,0,2,1,0,1,2,1,0.5,FALSE,FALSE,NA
"保養檢修","保養","檢修","related","word","word",NA,0.282597133399107,1.04273032903053,0.466323179582598,5,5,7,1,0.714285714285714,6,7,1,0.857142857142857,FALSE,FALSE,FALSE
"保養法纖","保養","法纖","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信任完全","信任","完全","unrelated","word","word",0.919931784859292,-0.858758722083651,0.485599107349847,0.343370421745211,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"信任情樂","信任","情樂","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信任相信","信任","相信","related","word","word",0.843740628787098,-0.689808046879426,0.226656232309621,0.160270158864326,2,3,3,0,1,1,3,0,0.333333333333333,FALSE,FALSE,FALSE
"信取大笑","信取","大笑","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信取紡憶","信取","紡憶","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信封包裹","信封","包裹","related","word","word",NA,-0.476058544870876,0.194057045061657,0.112038887204491,3,5,6,2,0.833333333333333,6,7,1,0.857142857142857,FALSE,FALSE,FALSE
"信封鎚仔","信封","鎚仔","unrelated","word","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信封鞋車","信封","鞋車","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信用武士","信用","武士","unrelated","word","word",0.949417373301728,-0.124727252423613,0.837446957373716,0.483500226271748,3,3,5,0,0.6,3,5,0,0.6,FALSE,FALSE,FALSE
"信用注譽","信用","注譽","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"信用貸款","信用","貸款","related","word","word",0.837526036054788,-0.103822708899583,0.280638050788755,0.162026454167739,3,4,4,0,1,3,3,1,1,FALSE,FALSE,FALSE
"修子大掩","修子","大掩","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"修子寬闊","修子","寬闊","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"修復使儉","修復","使儉","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"修復博物館","修復","博物館","unrelated","word","word",NA,-0.488491874403536,NA,NA,1,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"修復維修","修復","維修","related","word","word",NA,-0.525469456459333,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"修藤簡單","修藤","簡單","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"修藤豌板","修藤","豌板","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"個辛趁告訴","個辛趁","告訴","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"個辛趁少常","個辛趁","少常","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"倒心表演","倒心","表演","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"倒心轉城","倒心","轉城","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"倒長血用","倒長","血用","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"倒長診所","倒長","診所","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"候選人相衫","候選人","相衫","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"候選人舒暢","候選人","舒暢","unrelated","word","word",NA,-0.0699884572464876,0.71924835659347,0.271850326062604,7,11,11,1,1,11,11,1,1,FALSE,FALSE,FALSE
"候選人選民","候選人","選民","related","word","word",NA,-0.705929037973231,0.428553298956279,0.214276649478139,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"倡疊展覽","倡疊","展覽","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"倡疊爆之","倡疊","爆之","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"偏執不公平","偏執","不公平","unrelated","word","word",0.803439211485124,-0.915891849685678,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"偏執瘋狂","偏執","瘋狂","related","word","word",0.923160871413744,-0.647614693536515,0.362823331237706,0.181411665618853,4,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"偏執紅大","偏執","紅大","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"偏香傳真","偏香","傳真","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"偏香足終","偏香","足終","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"做堡常驚","做堡","常驚","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"做堡進食","做堡","進食","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"做蓮破人","做蓮","破人","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"做蓮醜陋","做蓮","醜陋","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"做隊提供","做隊","提供","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"做隊色銬","做隊","色銬","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"健康工慾","健康","工慾","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"健康教育","健康","教育","related","word","word",0.985451168915466,-1.07030959152187,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"健康演講","健康","演講","unrelated","word","word",0.950287554329278,0.0330743917321779,0.476656209390704,0.275197590802629,3,5,6,0,0.833333333333333,6,6,0,1,FALSE,FALSE,FALSE
"偶然孫趕","偶然","孫趕","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"偶然故意","偶然","故意","related","word","word",0.682152560634812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"偶然魔鬼","偶然","魔鬼","unrelated","word","word",0.780674521572118,-0.603398489024623,NA,NA,1,2,2,1,1,2,2,1,1,FALSE,FALSE,FALSE
"偶爾塊狀","偶爾","塊狀","unrelated","word","word",NA,1.12792237893525,NA,NA,1,2,4,0,0.5,2,4,0,0.5,FALSE,FALSE,FALSE
"偶爾間中","偶爾","間中","related","word","word",NA,NA,NA,NA,NA,2,3,0,0.666666666666667,1,3,0,0.333333333333333,FALSE,FALSE,NA
"偶爾陷矮","偶爾","陷矮","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"偷竊席果","偷竊","席果","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"偷竊搶劫","偷竊","搶劫","related","word","word",0.987534356026491,-0.665342579647497,0.186945940629342,0.0934729703146711,4,4,5,0,0.8,4,5,0,0.8,FALSE,FALSE,FALSE
"偷竊珠寶","偷竊","珠寶","unrelated","word","word",0.950160027125403,-0.455814386746792,NA,NA,1,4,4,0,1,2,4,0,0.5,FALSE,FALSE,FALSE
"偽造棒球","偽造","棒球","unrelated","word","word",0.972819702621103,-0.5866334576751,0.281016104606227,0.140508052303114,4,6,7,0,0.857142857142857,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"偽造狂牌","偽造","狂牌","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"偽造錯誤","偽造","錯誤","related","word","word",0.974914831844257,0.220010713566532,1.49571245093372,1.05762841676039,2,4,4,1,1,4,4,1,1,FALSE,FALSE,FALSE
"傲夫療程","傲夫","療程","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"傲夫醉風","傲夫","醉風","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"傳官焊收","傳官","焊收","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"傳官鎚仔","傳官","鎚仔","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"傳怎愛滋病病毒","傳怎","愛滋病病毒","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"傳怎降不","傳怎","降不","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"傳鈪投資","傳鈪","投資","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"傳鈪翻拯","傳鈪","翻拯","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"債紅前愧可","債紅前","愧可","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"債紅前散步","債紅前","散步","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"債老喜棲點","債老","喜棲點","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"債老鏡子","債老","鏡子","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"傷口受傷","傷口","受傷","related","word","word",0.971337618490062,-0.481944822159224,0.819287107986492,0.334472561234568,6,6,7,1,0.857142857142857,7,7,1,1,FALSE,FALSE,FALSE
"傷口旁有","傷口","旁有","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"傷口騙子","傷口","騙子","unrelated","word","word",0.837269769777225,-0.208861851583552,1.28318592682946,0.573858192032349,5,6,7,2,0.857142857142857,5,7,2,0.714285714285714,FALSE,FALSE,FALSE
"傷心悲慘","傷心","悲慘","related","word","word",0.441500088971394,-0.804147915051443,0.326559840826273,0.230912677911457,2,2,2,1,1,2,2,1,1,FALSE,FALSE,FALSE
"傷心發射器","傷心","發射器","unrelated","word","word",NA,-0.0154758934244371,0.673415596918563,0.336707798459281,4,6,8,0,0.75,5,8,0,0.625,FALSE,FALSE,FALSE
"傷心蔬匣","傷心","蔬匣","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"傾共安火","傾共","安火","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"傾共感覺","傾共","感覺","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"僅妝場處對手","僅妝場處","對手","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"僅妝場處戰伸","僅妝場處","戰伸","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"像商文學","像商","文學","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"像商防起","像商","防起","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"僧人優雅","僧人","優雅","unrelated","word","word",NA,-0.0112238047804305,0.525386075588963,0.303331792169769,3,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"僧人抽艦","僧人","抽艦","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"僧人牧師","僧人","牧師","related","word","word",NA,-0.723970412196432,0.0378090655171279,0.0267350466174876,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"僱傭兵刺客","僱傭兵","刺客","related","word","word",NA,-0.244025865499805,0.757133851796866,0.218565716573749,12,14,14,0,1,14,14,0,1,FALSE,FALSE,FALSE
"僱傭兵條奴","僱傭兵","條奴","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"僱傭兵沙石","僱傭兵","沙石","unrelated","word","word",NA,0.850908656765896,1.98030051593999,1.14332703595431,3,4,5,0,0.8,3,5,0,0.6,FALSE,FALSE,FALSE
"價值價錢","價值","價錢","related","word","word",NA,-0.446018976212857,0.68135136606027,0.340675683030135,4,6,7,0,0.857142857142857,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"價值遮延","價值","遮延","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"價值顱骨","價值","顱骨","unrelated","word","word",NA,-0.120825986781013,NA,NA,1,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"價端卓越","價端","卓越","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"價端徵抗","價端","徵抗","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"儀式典禮","儀式","典禮","related","word","word",NA,-0.841223756400834,0.141565392492462,0.0817328174634578,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"儀式前往","儀式","前往","unrelated","word","word",0.951064818359261,-0.453565320876433,0.230312466286157,0.0814277533513697,8,10,11,1,0.909090909090909,9,11,1,0.818181818181818,FALSE,FALSE,FALSE
"儀式爆境","儀式","爆境","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"優秀來誣","優秀","來誣","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"優秀偉大","優秀","偉大","related","word","word",0.909933951318295,-0.876449968015519,NA,NA,1,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"優秀埋葬","優秀","埋葬","unrelated","word","word",0.841384931740035,0.211819353425846,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"優秀甲等","優秀","甲等","related","word","word",NA,0.829442044381468,0.79668658490671,0.459967214255653,3,4,5,1,0.8,4,5,1,0.8,FALSE,FALSE,FALSE
"優秀講居","優秀","講居","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"優秀電力","優秀","電力","unrelated","word","word",0.925872530443319,-0.63453896379631,NA,NA,1,1,1,0,1,0,1,0,0,FALSE,FALSE,FALSE
"儲物櫃代容","儲物櫃","代容","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"儲物櫃繼續","儲物櫃","繼續","unrelated","word","word",NA,-0.628879716111366,0.222329633931073,0.128362073998936,3,4,5,0,0.8,5,5,0,1,FALSE,FALSE,FALSE
"儲物櫃衣櫃","儲物櫃","衣櫃","related","word","word",NA,-0.522637777666662,NA,NA,1,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"儼預手期","儼預","手期","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"儼預茱麗葉","儼預","茱麗葉","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"允許化橡","允許","化橡","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"允許批准","允許","批准","related","word","word",0.938531101478907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"允許據空","允許","據空","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"允許犬儒","允許","犬儒","unrelated","word","word",NA,NA,NA,NA,NA,1,13,1,0.0769230769230769,13,13,1,1,FALSE,FALSE,NA
