"word_combo","el_cue","el_target","type","cue_type","target_type","el_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"αισιόδωροςάδρεναγανη","αισιόδωρος","άδρεναγανη","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αισιόδωροςκαουμπόι","αισιόδωρος","καουμπόι","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αίτησηγενναίος","αίτηση","γενναίος","unrelated","word","word",0.0441506778512768,-0.577077050480431,0.496978369697949,0.0907354212252361,30,34,35,0,0.971428571428571,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"αίτησηπροοαρική","αίτηση","προοαρική","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αίτησηυπογράφω","αίτηση","υπογράφω","related","word","word",0.294328399354828,-0.45866327450947,0.652294629507412,0.174333072774956,14,15,15,0,1,14,15,0,0.933333333333333,FALSE,FALSE,FALSE
"αιώναςδεκαετία","αιώνας","δεκαετία","related","word","word",0.245983989109595,-0.191495732282351,0.997313079784564,0.207954152462735,23,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"αιώναςεκεί","αιώνας","εκεί","unrelated","word","word",0.106713188681784,-0.479900886315013,0.859068582849756,0.141230005046348,37,39,41,3,0.951219512195122,38,41,3,0.926829268292683,FALSE,FALSE,FALSE
"αιώναςσχεδιάρι","αιώνας","σχεδιάρι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αιώνιοςγια πάντα","αιώνιος","για πάντα","related","word","word",NA,0.120688717057949,1.05837101390363,0.220685611819107,23,24,25,1,0.96,22,25,1,0.88,FALSE,FALSE,FALSE
"αιώνιοςμεταφορα","αιώνιος","μεταφορα","unrelated","word","word",0.060394063132024,0.153315960991933,1.35975273508624,0.277558364776259,24,26,32,1,0.8125,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"αιώνιοςσηός","αιώνιος","σηός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακίνδυνοςασφαλής","ακίνδυνος","ασφαλής","related","word","word",0.367242214388369,-0.365452991978171,0.709599436463369,0.119944196575995,35,38,38,0,1,37,38,0,0.973684210526316,FALSE,FALSE,FALSE
"ακίνδυνοςζίς","ακίνδυνος","ζίς","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακίνδυνοςκατηγορία","ακίνδυνος","κατηγορία","unrelated","word","word",0.129675373210938,-0.349686312517997,0.646337165176087,0.114257348107225,32,33,33,0,1,30,33,0,0.909090909090909,FALSE,FALSE,FALSE
"ακοήασηαγώνομ","ακοήαση","αγώνομ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακοήασηπιθανώς","ακοήαση","πιθανώς","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακολουθήστεκυνηγητό","ακολουθήστε","κυνηγητό","related","word","word",0.174511997074704,0.192098854876171,1.11991105867258,0.223982211734516,25,29,30,0,0.966666666666667,28,30,0,0.933333333333333,FALSE,FALSE,FALSE
"ακολουθήστεπυρηνικός","ακολουθήστε","πυρηνικός","unrelated","word","word",0.122571888136489,0.278903171493406,0.826883421162135,0.172417112057132,23,26,30,1,0.866666666666667,26,31,0,0.838709677419355,FALSE,FALSE,FALSE
"ακολουθήστευχήματα","ακολουθήστε","υχήματα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άκολουοαστεμετριμής","άκολουοαστε","μετριμής","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άκολουοαστετέταρτος","άκολουοαστε","τέταρτος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακριβόςγάσι","ακριβός","γάσι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακριβόςθέμα","ακριβός","θέμα","unrelated","word","word",0.14720543390307,-0.36497407904981,0.714038360648861,0.168300455614045,18,19,19,0,1,18,19,0,0.947368421052632,FALSE,FALSE,FALSE
"ακριβόςφτηνός","ακριβός","φτηνός","related","word","word",0.518997915557185,0.0659782464748503,1.37018054902134,0.29899790864983,21,24,25,1,0.96,24,25,1,0.96,FALSE,FALSE,FALSE
"άκρισπςγνώριζα","άκρισπς","γνώριζα","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άκρισπςπαλέτης","άκρισπς","παλέτης","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακρόασηδοκιμή","ακρόαση","δοκιμή","related","word","word",0.269485847604438,-0.216558006225081,0.79727225613917,0.143194324361444,31,32,34,0,0.941176470588235,33,34,0,0.970588235294118,FALSE,FALSE,FALSE
"ακρόασημάκαζ","ακρόαση","μάκαζ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακρόασηχαλί","ακρόαση","χαλί","unrelated","word","word",0.0775909869992612,-0.398980923614523,0.543325230694242,0.106554844366817,26,29,29,0,1,29,29,0,1,FALSE,FALSE,FALSE
"άκσχωάπιοω","άκσχω","άπιοω","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άκσχωκλείσιμο","άκσχω","κλείσιμο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακτελήςεπαρτύς","ακτελής","επαρτύς","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακτελήςσυμβουλεύω","ακτελής","συμβουλεύω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακτίνα κύκλουαναμένω","ακτίνα κύκλου","αναμένω","unrelated","word","word",NA,-0.104150624405489,1.34318424223926,0.249423052096706,29,30,32,0,0.9375,28,32,0,0.875,FALSE,FALSE,FALSE
"ακτίνα κύκλουπερίμετρος","ακτίνα κύκλου","περίμετρος","related","word","word",NA,0.0104531159724741,0.897877709347036,0.205987273615869,19,19,19,0,1,18,19,0,0.947368421052632,FALSE,FALSE,FALSE
"ακτίνα κύκλουπρρv","ακτίνα κύκλου","πρρv","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακτιναζεύκλουστολή","ακτιναζεύκλου","στολή","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ακτιναζεύκλουφυσίδες","ακτιναζεύκλου","φυσίδες","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλεπούεγκαταφείπω","αλεπού","εγκαταφείπω","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλεπούεπισκευάζω","αλεπού","επισκευάζω","unrelated","word","word",0.0602227938250628,0.126467625318919,0.956794980926023,0.225518739739348,18,20,21,0,0.952380952380952,20,21,0,0.952380952380952,FALSE,FALSE,FALSE
"αλεπούκουνέλι","αλεπού","κουνέλι","related","word","word",0.478046335138402,-0.595038420390476,0.592020196815494,0.135818747918621,19,20,21,0,0.952380952380952,20,21,0,0.952380952380952,FALSE,FALSE,FALSE
"άληθhuπόκερ","άληθhu","πόκερ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άληθhuπρόσvτα","άληθhu","πρόσvτα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αληθήςαληθινός","αληθής","αληθινός","related","word","word",NA,-0.000335147454912428,1.11441958878633,0.232372547569508,23,26,26,0,1,19,26,0,0.730769230769231,FALSE,FALSE,FALSE
"αληθήςαστέντ","αληθής","αστέντ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αληθήςδιεύθυνση","αληθής","διεύθυνση","unrelated","word","word",NA,-0.27084741985162,0.714849236401162,0.130513017330753,30,30,30,0,1,28,30,0,0.933333333333333,FALSE,FALSE,FALSE
"αλκοβήεπισκευάζω","αλκοβή","επισκευάζω","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλκοβήζήτομο","αλκοβή","ζήτομο","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλκοόλπρόταση","αλκοόλ","πρόταση","unrelated","word","word",0.0739442946128093,-0.765435229940194,0.37686689407916,0.0785821795964257,23,26,27,0,0.962962962962963,24,27,0,0.888888888888889,FALSE,FALSE,FALSE
"αλκοόλσκθαρός","αλκοόλ","σκθαρός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλκοόλφάρμακο","αλκοόλ","φάρμακο","related","word","word",0.392564036848617,-0.479814240352161,0.830251400040141,0.162825695768939,26,26,27,0,0.962962962962963,27,27,0,1,FALSE,FALSE,FALSE
"αλλαγήακρίαρτος","αλλαγή","ακρίαρτος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλλαγήβελτίωση","αλλαγή","βελτίωση","related","word","word",0.487492687829943,-0.320722955228073,0.824442343098986,0.124289359697309,44,49,50,0,0.98,47,49,1,0.959183673469388,FALSE,TRUE,FALSE
"αλλαγήτέταρτος","αλλαγή","τέταρτος","unrelated","word","word",0.133709981989243,-0.291844030676976,0.513564329451065,0.107085565236103,23,23,23,0,1,23,23,0,1,FALSE,FALSE,FALSE
"άλλαπεμπέιοϋπολ","άλλαπε","μπέιοϋπολ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άλλαπεπρόεδρος","άλλαπε","πρόεδρος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλλιούμάντσoι","αλλιού","μάντσoι","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλλιούχορός","αλλιού","χορός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλλού-κάπου αλλούεγκληματίας","αλλού-κάπου αλλού","εγκληματίας","unrelated","word","word",NA,0.574692500382665,1.38092638279069,0.248021700057864,31,31,33,0,0.93939393939394,22,29,4,0.758620689655172,FALSE,FALSE,FALSE
"αλλού-κάπου αλλούκάπου","αλλού-κάπου αλλού","κάπου","related","word","word",NA,-0.352407623033584,0.570975004118474,0.12459696077622,21,23,26,2,0.884615384615385,20,25,3,0.8,FALSE,FALSE,FALSE
"αλλού-κάπου αλλούμετριμής","αλλού-κάπου αλλού","μετριμής","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άλμπλεξημάγουλο","άλμπλεξη","μάγουλο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άλμπλεξηπάγκδομια","άλμπλεξη","πάγκδομια","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άλμπουμμέτρο","άλμπουμ","μέτρο","unrelated","word","word",0.110655056859064,-0.489447711013525,0.737308772485174,0.13242456476919,31,31,31,0,1,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"άλμπουμπροχματικός","άλμπουμ","προχματικός","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άλμπουμτραγούδι","άλμπουμ","τραγούδι","related","word","word",0.509325046983923,-0.708682459042226,0.451707439109473,0.0869311371882702,27,27,28,0,0.964285714285714,26,28,0,0.928571428571429,FALSE,FALSE,FALSE
"άλνησηκουαάκ","άλνηση","κουαάκ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άλνησηπυροβολικό","άλνηση","πυροβολικό","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλποκάποναβούτυρο","αλποκάπονα","βούτυρο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλποκάπονακλελική","αλποκάπονα","κλελική","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άλτιοςφήμη","άλτιος","φήμη","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άλτιοςχέουνα","άλτιος","χέουνα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλυσίδααντίβολος","αλυσίδα","αντίβολος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλυσίδαπροσδιορισμός","αλυσίδα","προσδιορισμός","unrelated","word","word",0.102776248929779,0.355835841085213,1.10076693320688,0.229525772091035,23,23,23,0,1,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"αλυσίδασκοινί","αλυσίδα","σκοινί","related","word","word",0.438666786867844,0.103918009646311,1.28048850764042,0.246430128193474,27,29,33,3,0.878787878787879,31,35,1,0.885714285714286,FALSE,FALSE,FALSE
"άλφοςέκτιπo","άλφος","έκτιπo","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άλφοςπολιτισμός","άλφος","πολιτισμός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλωτίδαβασιλιάς","αλωτίδα","βασιλιάς","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αλωτίδακώιγνισμα","αλωτίδα","κώιγνισμα","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αμαρκέααποστολή","αμαρκέα","αποστολή","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αμαρκέαροκητής","αμαρκέα","ροκητής","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αμαρτίαγενέθλια","αμαρτία","γενέθλια","unrelated","word","word",0.0338474089349677,-0.408728036360924,1.4720601271719,0.273354703132139,29,31,31,0,1,31,31,0,1,FALSE,FALSE,FALSE
"αμαρτίαέγκλημα","αμαρτία","έγκλημα","related","word","word",0.463843781464733,-0.352736513421897,1.30860103443464,0.24730235017971,28,29,30,0,0.966666666666667,30,30,0,1,FALSE,FALSE,FALSE
"αμαρτίαπαρανέ","αμαρτία","παρανέ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άμπλωμαάδικος","άμπλωμα","άδικος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άμπλωμαπρώταρχισας","άμπλωμα","πρώταρχισας","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αμφιβολίαπλούπτος","αμφιβολία","πλούπτος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αμφιβολίατέταρτο","αμφιβολία","τέταρτο","unrelated","word","word",-0.013812061382946,-0.356118541619818,0.59935640954452,0.119871281908904,25,26,26,1,1,25,25,2,1,FALSE,FALSE,FALSE
"αμφιβολίαύποπτος","αμφιβολία","ύποπτος","related","word","word",0.147674609188524,-0.321247360395107,0.677329112417377,0.112888185402896,36,36,36,0,1,34,36,0,0.944444444444444,FALSE,FALSE,FALSE
"αμφιζαλίαβαν","αμφιζαλία","βαν","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αμφιζαλίατοδικός","αμφιζαλία","τοδικός","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αναγνωρίζωάντιδρασντρας","αναγνωρίζω","άντιδρασντρας","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αναγνωρίζωγνώριζα","αναγνωρίζω","γνώριζα","related","word","word",0.430073093120217,-0.424949882553414,0.89786734386365,0.153982979118278,34,36,39,0,0.923076923076923,39,39,0,1,FALSE,FALSE,FALSE
"αναγνωρίζωτελικά","αναγνωρίζω","τελικά","unrelated","word","word",0.147615985320627,-0.47434028826264,0.445860781206067,0.0743101302010111,36,37,37,0,1,36,37,0,0.972972972972973,FALSE,FALSE,FALSE
"ανάγνωσηγραφή","ανάγνωση","γραφή","related","word","word",0.345359071861352,-0.489104172132216,0.596304791550377,0.112691013145608,28,29,30,1,0.966666666666667,29,30,1,0.966666666666667,FALSE,FALSE,FALSE
"ανάγνωσηθεαματικός","ανάγνωση","θεαματικός","unrelated","word","word",0.0227866861657348,0.300327386309445,1.13816781072534,0.219040497301748,27,28,32,0,0.875,32,32,0,1,FALSE,FALSE,FALSE
"ανάγνωσηπανοπλάι","ανάγνωση","πανοπλάι","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άναγτασηέγγραφο","άναγταση","έγγραφο","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άναγτασηφαηθώ","άναγταση","φαηθώ","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αναγχαρίζωαπισσία","αναγχαρίζω","απισσία","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αναγχαρίζωγιατρός","αναγχαρίζω","γιατρός","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αναζέρησηάντιδρασντρας","αναζέρηση","άντιδρασντρας","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αναζέρησηκαπάκι","αναζέρηση","καπάκι","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αναζήτησηβούτυρο","αναζήτηση","βούτυρο","unrelated","word","word",0.0825895108533372,-0.519209762857298,0.587101677091601,0.105446574034463,31,33,35,1,0.942857142857143,32,35,1,0.914285714285714,FALSE,FALSE,FALSE
"αναζήτησηβρίσκω","αναζήτηση","βρίσκω","related","word","word",0.187478292228612,-0.460630543462402,0.935478758030289,0.173714044329883,29,31,32,0,0.96875,31,32,0,0.96875,FALSE,FALSE,FALSE
"αναζήτησηόωθος","αναζήτηση","όωθος","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αναλμαήςπλούπτος","αναλμαής","πλούπτος","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αναλμαήςπρωί","αναλμαής","πρωί","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"αναλυτήςερευνητής","αναλυτής","ερευνητής","related","word","word",0.528406925905462,-0.543234579562646,0.367393098689238,0.0749938022340513,24,24,25,0,0.96,25,25,0,1,FALSE,FALSE,FALSE
"αναλυτήςθέτω εις ενέργειαν","αναλυτής","θέτω εις ενέργειαν","unrelated","word","word",NA,2.06517608406837,1.4074919388076,0.248811773599063,32,32,35,1,0.914285714285714,33,35,1,0.942857142857143,FALSE,FALSE,FALSE
"αναλυτήςτόποθεαμα","αναλυτής","τόποθεαμα","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ανάνωαμκτική","ανάνω","αμκτική","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ανάνωαρουραίος","ανάνω","αρουραίος","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"άναραζααπογοήτευση","άναραζα","απογοήτευση","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
