"word_combo","ro_cue","ro_target","type","cue_type","target_type","ro_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"aldparticulă","ald","particulă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alegecăsnicie","alege","căsnicie","unrelated","word","word",0.082730548956101,-0.290161345317206,0.537356796982981,0.114564854055328,22,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"alegeeap","alege","eap","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alegereîmbonotuțivăsevansuzu","alegere","îmbonotuțivăsevansuzu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alegereopțiune","alegere","opțiune","related","word","word",0.4463318190943,-0.608941441440879,0.558702151453944,0.109570506636536,26,29,29,0,1,29,29,0,1,FALSE,FALSE,FALSE
"alegerescrie","alegere","scrie","unrelated","word","word",0.0847484067162653,-0.716240394111005,0.357843103195535,0.0843444282901335,18,18,19,0,0.947368421052632,19,19,0,1,FALSE,FALSE,FALSE
"alegeselectați","alege","selectați","related","word","word",0.38700550279236,-0.258059890062641,0.708813476377406,0.133953156030412,28,29,30,0,0.966666666666667,30,30,0,1,FALSE,FALSE,FALSE
"alergaartilegămân","alerga","artilegămân","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alergafestival","alerga","festival","unrelated","word","word",0.110335769858341,-0.594644557910212,0.265607263799885,0.0609344853460026,19,20,20,0,1,20,20,0,1,FALSE,FALSE,FALSE
"alergamers pe jos","alerga","mers pe jos","related","word","word",NA,-0.14677138956261,0.62628412611072,0.114343314426084,30,31,32,0,0.96875,31,32,0,0.96875,FALSE,FALSE,FALSE
"alertaalarma","alerta","alarma","related","word","word",0.50589659018747,-0.56889187515831,0.336092475295715,0.0506678470644399,44,44,44,0,1,43,44,0,0.977272727272727,FALSE,FALSE,FALSE
"alertaoptarine","alerta","optarine","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alertaspălare","alerta","spălare","unrelated","word","word",0.0443144364263837,-0.414911069546132,0.450089181757108,0.0850588601949898,28,28,29,0,0.96551724137931,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"alerticăacord","alertică","acord","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alerticăde știculă","alertică","de știculă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altundevacriminal","altundeva","criminal","unrelated","word","word",0.115535985496441,-0.430424377572269,0.722778151919344,0.144555630383869,25,25,25,1,1,22,25,1,0.88,FALSE,FALSE,FALSE
"altundevalumiteau","altundeva","lumiteau","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"altundevaundeva","altundeva","undeva","related","word","word",0.61794937759855,-0.626033173016038,0.610643013289929,0.157667348063321,15,15,15,0,1,15,15,0,1,FALSE,FALSE,FALSE
"alyevconge","alyev","conge","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"alyevmetru","alyev","metru","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amantăfurtuză","amantă","furtuză","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amantăiubit","amantă","iubit","related","word","word",0.33868054671488,-0.867324691480839,0.252995096181433,0.0843316987271445,9,9,9,0,1,9,9,0,1,FALSE,FALSE,FALSE
"amantăslab","amantă","slab","unrelated","word","word",0.113406928702584,-0.677962911765083,0.605239617010587,0.102304167489351,35,36,36,0,1,35,36,0,0.972222222222222,FALSE,FALSE,FALSE
"amatorotracaţie","amator","otracaţie","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amatorprofesionist","amator","profesionist","related","word","word",0.639546173289583,-0.249665647312665,0.508999395175574,0.0815051334373706,39,44,45,1,0.977777777777778,40,45,1,0.888888888888889,FALSE,FALSE,FALSE
"amatorspate","amator","spate","unrelated","word","word",0.0767095916209561,-0.841256188365553,0.353463180123778,0.057339299397078,38,38,38,0,1,38,38,0,1,FALSE,FALSE,FALSE
"ambaaprindăcredinţă","ambaaprindă","credinţă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambaaprindădifetezi","ambaaprindă","difetezi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambasadăarmonie","ambasadă","armonie","unrelated","word","word",0.105533521030627,-0.453388749613305,0.367375291007488,0.0630043426241017,34,37,38,0,0.973684210526316,35,38,0,0.921052631578947,FALSE,FALSE,FALSE
"ambasadăcroa","ambasadă","croa","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambasadăminister","ambasadă","minister","related","word","word",0.398170083905804,-0.422530891940117,0.621593005284607,0.119625629642485,27,27,28,1,0.964285714285714,26,28,1,0.928571428571429,FALSE,FALSE,FALSE
"ambasadordesing","ambasador","desing","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambasadorinsectă","ambasador","insectă","unrelated","word","word",0.0995112453492845,-0.322757527732916,1.07781754142575,0.200145692848214,29,29,30,0,0.966666666666667,27,30,0,0.9,FALSE,FALSE,FALSE
"ambasadorministru","ambasador","ministru","related","word","word",0.521628475038587,-0.217157345599396,1.06902942612987,0.173419472737391,38,39,39,0,1,33,39,0,0.846153846153846,FALSE,FALSE,FALSE
"ambasaimpluînganţă","ambasaimplu","înganţă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambasaimplumisiune","ambasaimplu","misiune","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ambulanțăelicopter","ambulanță","elicopter","related","word","word",0.410468978362279,0.0602698657883802,1.32845403715733,0.289892437263958,21,22,23,1,0.956521739130435,22,23,1,0.956521739130435,FALSE,FALSE,FALSE
"ambulanțăinteresant","ambulanță","interesant","unrelated","word","word",0.0942850251497751,-0.459645319845457,0.468956435005324,0.0750931281524178,39,39,40,1,0.975,39,40,1,0.975,FALSE,FALSE,FALSE
"ambulanțăodihnica","ambulanță","odihnica","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amescanăinvestirentu","amescană","investirentu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amescanărecompensă","amescană","recompensă","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amestecându-seclilah","amestecându-se","clilah","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amestecându-segenunchi","amestecându-se","genunchi","unrelated","word","word",NA,-0.364599719077497,0.562064527931837,0.0888702050125967,40,40,41,1,0.975609756097561,39,41,1,0.951219512195122,FALSE,FALSE,FALSE
"amestecându-seling","amestecându-se","ling","related","word","word",NA,0.40550906528215,1.48752508869369,0.255108448074954,34,36,41,0,0.878048780487805,38,41,0,0.926829268292683,FALSE,FALSE,FALSE
"amintrubijutetenţă","amintru","bijutetenţă","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"amintrurăsărit","amintru","răsărit","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"an muf vorfufsemnare","an muf vorfuf","semnare","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"an muf vorfuftoamtător","an muf vorfuf","toamtător","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"analistactiva","analist","activa","unrelated","word","word",0.146105613997076,-0.463981774256293,0.497776514562255,0.0976220061985053,26,27,27,0,1,24,27,0,0.888888888888889,FALSE,FALSE,FALSE
"analistamitui","analist","amitui","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"analistinvestigator","analist","investigator","related","word","word",0.555191015900762,0.0429318253521253,0.881754312428455,0.220438578107114,16,16,16,0,1,16,16,0,1,FALSE,FALSE,FALSE
"anarhiecapitalism","anarhie","capitalism","related","word","word",0.482142049873872,-0.340244890388227,0.458331264392365,0.0743511490583887,38,41,41,0,1,30,41,0,0.731707317073171,FALSE,FALSE,FALSE
"anarhiechargime","anarhie","chargime","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anarhiedulap","anarhie","dulap","unrelated","word","word",0.0729043204165041,-0.427689735811108,0.822029486765576,0.237299472732958,12,12,12,0,1,9,12,0,0.75,FALSE,FALSE,FALSE
"anartoolocaturi","anartoo","locaturi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anartooreușire","anartoo","reușire","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anatomieinvestiga","anatomie","investiga","unrelated","word","word",0.114370656179318,0.0561126642981196,1.15886901652283,0.195884615997465,35,35,35,0,1,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"anatomiemusniu","anatomie","musniu","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anatomiepsihologie","anatomie","psihologie","related","word","word",0.548015394889045,-0.443470518226732,0.567955986084624,0.094659331014104,36,36,36,0,1,36,36,0,1,FALSE,FALSE,FALSE
"anatotarilung","anatotari","lung","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anatotarireîmprosdezvolta","anatotari","reîmprosdezvolta","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ancolapsmedalion","ancolaps","medalion","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ancolapssubrist","ancolaps","subrist","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ancorăamerica","ancoră","america","unrelated","word","word",0.0283715342405566,-0.0705457808036952,0.987593764006975,0.254995613387821,15,17,18,0,0.944444444444444,14,18,0,0.777777777777778,FALSE,FALSE,FALSE
"ancorănaviga","ancoră","naviga","related","word","word",0.372567848867563,-0.326660808655151,0.607850277715876,0.096109567697403,40,41,42,0,0.976190476190476,35,42,0,0.833333333333333,FALSE,FALSE,FALSE
"ancorăpreucte","ancoră","preucte","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"angajarefinal","angajare","final","unrelated","word","word",0.130319539215876,-0.641775985402745,0.713277786155418,0.117262145711358,37,37,37,0,1,35,37,0,0.945945945945946,FALSE,FALSE,FALSE
"angajaregalaplat","angajare","galaplat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"angajareînchiriere","angajare","închiriere","related","word","word",0.460225737409515,-0.355500462606639,0.374628445314641,0.103903236063792,13,13,13,0,1,12,12,1,1,FALSE,FALSE,FALSE
"aniversareexploziv","aniversare","exploziv","unrelated","word","word",0.145058839010946,-0.114515900490934,0.937124555237243,0.171094752698478,30,31,31,0,1,29,31,0,0.935483870967742,FALSE,FALSE,FALSE
"aniversarefestitric","aniversare","festitric","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aniversarezi de naștere","aniversare","zi de naștere","related","word","word",NA,-0.506976657641962,0.334637597212988,0.0928117704191919,13,13,13,0,1,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"anjepinzi","anj","epinzi","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anjprost","anj","prost","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anonimcancer","anonim","cancer","unrelated","word","word",0.11582676658544,-0.595695988859449,0.532656078988799,0.0852932345415331,39,41,44,0,0.931818181818182,41,44,0,0.931818181818182,FALSE,FALSE,FALSE
"anoniminmei","anonim","inmei","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"anonimnecunoscut","anonim","necunoscut","related","word","word",0.482363406966147,-0.411556696122046,0.394054717459392,0.0647821964932227,37,42,43,1,0.976744186046512,42,43,1,0.976744186046512,FALSE,FALSE,FALSE
"antidotinalnă","antidot","inalnă","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antidotoctombrie","antidot","octombrie","unrelated","word","word",0.0815704721785066,-0.381273721065114,0.649545873962727,0.0968285819123446,45,50,50,1,1,47,50,1,0.94,FALSE,TRUE,FALSE
"antidotvaccin","antidot","vaccin","related","word","word",0.66844893104133,-0.607714828521781,0.277459408979391,0.0716397113483822,15,16,16,1,1,16,16,1,1,FALSE,FALSE,FALSE
"antiințăcomplet","antiință","complet","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antiințăho","antiință","ho","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antrenorjucător","antrenor","jucător","related","word","word",0.608867331415285,-0.578830910347084,0.559089733280046,0.139772433320011,16,18,19,2,0.947368421052632,17,19,2,0.894736842105263,FALSE,FALSE,FALSE
"antrenorprântă","antrenor","prântă","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antrenorsuficient","antrenor","suficient","unrelated","word","word",0.124828794507768,-0.643707945344917,0.405419548495336,0.0625575944729491,42,42,42,3,1,42,42,3,1,FALSE,FALSE,FALSE
"antrugoifevada","antrugoif","evada","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"antrugoifpudes","antrugoif","pudes","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apaoriinformație","apaori","informație","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apaorivatințu","apaori","vatințu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aparat fotoconstruire","aparat foto","construire","unrelated","word","word",NA,0.227815243584325,0.943145724623875,0.196659478140382,23,24,24,0,1,23,24,0,0.958333333333333,FALSE,FALSE,FALSE
"aparat fotomicrofon","aparat foto","microfon","related","word","word",NA,-0.316157795425478,1.42394104017511,0.303585249813487,22,22,22,0,1,19,22,0,0.863636363636364,FALSE,FALSE,FALSE
"aparat fotoprifurs","aparat foto","prifurs","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aparoterjigni","aparoter","jigni","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aparoterreatori","aparoter","reatori","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apăsafoarte","apăsa","foarte","unrelated","word","word",0.142003357783842,-0.77892908142372,0.34634763844862,0.0654535513221116,28,30,30,2,1,30,30,2,1,FALSE,FALSE,FALSE
"apăsafuru valogewood","apăsa","furu valogewood","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apăsatrage","apăsa","trage","related","word","word",0.342860155083588,-0.477715118037777,0.459663586321845,0.1054540589896,19,22,22,0,1,22,22,0,1,FALSE,FALSE,FALSE
"apăseamconţiate","apăseam","conţiate","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apăseamprizonier","apăseam","prizonier","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apelcânvim","apel","cânvim","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apeltelefon","apel","telefon","related","word","word",0.56205925610555,-0.687258056890439,0.544077852481389,0.0871221820440813,39,40,43,2,0.930232558139535,41,43,2,0.953488372093023,FALSE,FALSE,FALSE
"apelvinovat","apel","vinovat","unrelated","word","word",0.149052087571333,-0.52896665417683,0.752271822319118,0.123672725767619,37,39,39,1,1,38,39,1,0.974358974358974,FALSE,FALSE,FALSE
"aplatăadiţional","aplată","adiţional","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aplatăchargime","aplată","chargime","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aplicacimitir","aplica","cimitir","unrelated","word","word",0.0632037097739739,-0.555745238694005,0.340447321296723,0.0667672128708608,26,26,26,0,1,26,26,0,1,FALSE,FALSE,FALSE
"aplicadogsi","aplica","dogsi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aplicafolosi","aplica","folosi","related","word","word",0.374743411122147,-0.726821029853961,0.240237218869266,0.069350511491769,12,13,13,0,1,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"apodut cădrempănoapte","apodut cădrem","pănoapte","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apodut cădremsfătui","apodut cădrem","sfătui","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aproapedeparte","aproape","departe","related","word","word",0.461462353337286,-0.550739961207402,0.606701605058309,0.10561319327311,33,34,34,0,1,32,34,0,0.941176470588235,FALSE,FALSE,FALSE
"aproapedifetezi","aproape","difetezi","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aproapematematică","aproape","matematică","unrelated","word","word",0.120601792707129,-0.55236307805062,0.547896089525613,0.141466162012325,15,17,18,0,0.944444444444444,17,18,0,0.944444444444444,FALSE,FALSE,FALSE
"aproativa seamadere","aproativ","a seamadere","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aproativerecție","aproativ","erecție","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aproiefinal","aproie","final","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aproiestrucluare","aproie","strucluare","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apropărămedaliliber","apropără","medaliliber","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apropărăvitamină","apropără","vitamină","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apucaprinde","apuca","prinde","related","word","word",0.358294045880816,-0.61769243290331,0.414725140322361,0.0927353605738939,20,21,22,1,0.954545454545455,20,22,1,0.909090909090909,FALSE,FALSE,FALSE
"apucaştiinţă","apuca","ştiinţă","unrelated","word","word",0.107521330820185,-0.62410049152379,0.383863480016378,0.0622708792484569,38,38,38,0,1,36,38,0,0.947368421052632,FALSE,FALSE,FALSE
"apucatransnamită","apuca","transnamită","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apusmulțumire","apus","mulțumire","unrelated","word","word",0.112306007083154,-0.42809521855211,0.552128602188868,0.0895670864940195,38,39,39,0,1,36,39,0,0.923076923076923,FALSE,FALSE,FALSE
"apusrabilită","apus","rabilită","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"apusrăsărit","apus","răsărit","related","word","word",0.688742306418273,-0.504708946100936,0.913995574311099,0.150259946818323,37,37,37,1,1,35,37,1,0.945945945945946,FALSE,FALSE,FALSE
"arăgănirou","arăgă","nirou","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arăgăsenat","arăgă","senat","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aranjaorganiza","aranja","organiza","related","word","word",0.497653526766745,-0.711641791252705,0.426121645047939,0.0777988124113219,30,31,31,1,1,29,31,1,0.935483870967742,FALSE,FALSE,FALSE
"aranjaplator","aranja","plator","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"aranjaprogram","aranja","program","unrelated","word","word",0.137060943451104,-0.519582861839966,0.547453874866338,0.095299487280596,33,35,35,2,1,30,35,2,0.857142857142857,FALSE,FALSE,FALSE
"arantacolcadou","arantacol","cadou","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arantacoltrul","arantacol","trul","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arantepoker","arante","poker","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arantesungurasestu","arante","sungurasestu","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ardianvârte","ardian","vârte","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ardianvorbi","ardian","vorbi","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arenăcâmp de luptă","arenă","câmp de luptă","related","word","word",NA,0.254822319122457,0.800022945114809,0.117956947996529,46,49,50,0,0.98,45,50,0,0.9,FALSE,TRUE,FALSE
"arenăjaaţ","arenă","jaaţ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arenăpreda","arenă","preda","unrelated","word","word",0.122426312230405,0.34279826525597,1.85860755590941,0.536533786361085,12,12,14,0,0.857142857142857,14,14,0,1,FALSE,FALSE,FALSE
"arescaceles","aresca","celes","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arescapatru","aresca","patru","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arseliwuniulie","arseliwun","iulie","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arseliwunspafructe","arseliwun","spafructe","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"arsenalabsolvent","arsenal","absolvent","unrelated","word","word",0.108024417029112,-0.417825639343766,0.440714649887035,0.0688280647922782,41,42,44,0,0.954545454545455,36,44,0,0.818181818181818,FALSE,FALSE,FALSE
"arsenaldepozit de arme","arsenal","depozit de arme","related","word","word",NA,0.296566668660206,1.05090177306125,0.271341671037738,15,15,15,0,1,13,15,0,0.866666666666667,FALSE,FALSE,FALSE
"arsenalpernţat","arsenal","pernţat","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
