"word_combo","ko_cue","ko_target","type","cue_type","target_type","ko_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"걱자겸통다","걱자","겸통다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"걱정하는마의","걱정하는","마의","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"걱정하는불안한","걱정하는","불안한","related","word","word",0.369417872767984,-0.211529989366347,0.812664470656132,0.10859685784283,56,64,65,3,0.984615384615385,61,66,2,0.924242424242424,FALSE,TRUE,TRUE
"걱정하는키","걱정하는","키","unrelated","word","word",0.10219602952015,-0.389410645081135,0.550744267808372,0.0649058344111534,72,79,82,6,0.963414634146341,81,83,5,0.975903614457831,TRUE,TRUE,TRUE
"건강교육","건강","교육","related","word","word",0.499220932113684,-0.650568866914006,0.639855857064563,0.0878909613722602,53,59,63,3,0.936507936507937,60,64,2,0.9375,TRUE,TRUE,TRUE
"건강나베","건강","나베","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"건강역","건강","역","unrelated","word","word",0.0873560058319537,-0.282075716497946,0.651682856510957,0.0863175029993338,57,60,67,1,0.895522388059702,63,67,1,0.940298507462687,TRUE,TRUE,TRUE
"건강한겸통다","건강한","겸통다","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"건강한시","건강한","시","unrelated","word","word",0.0667571586071348,0.233002220608281,0.812961638775476,0.110630066414263,54,63,85,0,0.741176470588235,79,85,0,0.929411764705882,FALSE,TRUE,TRUE
"건강한정상","건강한","정상","related","word","word",0.179140207144008,-0.536157313489027,0.760891764752339,0.102598624629088,55,65,67,1,0.970149253731343,64,67,1,0.955223880597015,FALSE,TRUE,TRUE
"건만긴","건만","긴","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"건만능에","건만","능에","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"건사다락가","건사다","락가","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"건사다박물관","건사다","박물관","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"건설선물","건설","선물","unrelated","word","word",0.145203528848708,-0.665064153602318,0.64376189868917,0.0884274974526232,53,62,66,6,0.93939393939394,57,66,6,0.863636363636364,TRUE,TRUE,TRUE
"건설수독","건설","수독","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"건설짓다","건설","짓다","related","word","word",NA,0.261043957375012,0.921381147699171,0.125384092804606,54,56,64,4,0.875,62,64,4,0.96875,FALSE,TRUE,TRUE
"건지있는미친","건지있는","미친","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"건지있는엣은","건지있는","엣은","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"걸거믿한었","걸거","믿한었","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"걸거평판","걸거","평판","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"걸고고추정","걸고고","추정","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"걸고고통하운","걸고고","통하운","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"걸에리트하다","걸에","리트하다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"걸에친구","걸에","친구","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"검메이당터","검","메이당터","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"검불안한","검","불안한","unrelated","word","word",0.142758500216106,0.0216852558577507,1.24119678591966,0.16736294047137,55,62,65,3,0.953846153846154,54,66,2,0.818181818181818,FALSE,TRUE,TRUE
"검사수염","검사","수염","unrelated","word","word",0.0930510296692484,-0.49569966670322,0.588368643674393,0.0786240672053735,56,60,61,2,0.983606557377049,57,61,2,0.934426229508197,TRUE,TRUE,TRUE
"검사점검","검사","점검","related","word","word",0.41229886234789,-0.300480597310386,0.580731014084578,0.0769197018906219,57,64,67,3,0.955223880597015,65,67,3,0.970149253731343,TRUE,TRUE,TRUE
"검사트한자","검사","트한자","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"검색받을기","검색","받을기","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"검색벌거벗은","검색","벌거벗은","unrelated","word","word",0.0314152038500041,0.108087557307311,0.943023413200109,0.127157251095826,55,61,65,0,0.938461538461538,63,65,0,0.969230769230769,FALSE,TRUE,TRUE
"검색소녀들","검색","소녀들","unrelated","word","word",NA,-0.394794263812856,0.560378255392789,0.0792494528835456,50,62,63,0,0.984126984126984,62,62,1,1,TRUE,TRUE,TRUE
"검색찾기","검색","찾기","related","word","word",0.237766207756631,-0.394777447394685,0.606962230031242,0.0811087396960421,56,62,68,3,0.911764705882353,59,68,3,0.86764705882353,TRUE,TRUE,TRUE
"검칼","검","칼","related","word","word",0.309812938220855,-0.588295794268823,0.498829533550157,0.0638685770941439,61,66,68,0,0.970588235294118,61,68,0,0.897058823529412,TRUE,TRUE,TRUE
"겁주다놀라다","겁주다","놀라다","related","word","word",NA,-0.711805633573235,0.41677436588308,0.0556938173115875,56,63,63,1,1,59,63,1,0.936507936507937,TRUE,TRUE,TRUE
"겁주다렁을","겁주다","렁을","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겁주다약한","겁주다","약한","unrelated","word","word",0,-0.276979652761267,0.614755290351496,0.0836575987798713,54,60,65,0,0.923076923076923,60,65,0,0.923076923076923,TRUE,TRUE,TRUE
"겁줘이네딜","겁줘이","네딜","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겁줘이추기경","겁줘이","추기경","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"것까거리","것까","거리","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"것까효유착","것까","효유착","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"것던교를","것던","교를","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"것던수건","것던","수건","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"것조에이즈 바이러스","것조","에이즈 바이러스","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"것조이넷","것조","이넷","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"게가게가","게가","게가","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"게가뛰다","게가","뛰다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"게든안개","게든","안개","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"게든파학 없는","게든","파학 없는","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"게를메르","게를","메르","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"게를알리다","게를","알리다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겠고말","겠고","말","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겠고조아","겠고","조아","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겠구모래","겠구","모래","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겠구원동","겠구","원동","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겠는사는 사람","겠는","사는 사람","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겠는하이놀다","겠는","하이놀다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겨역저장","겨역","저장","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겨역히기","겨역","히기","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겨힝다갇넘겨 사람","겨힝다갇","넘겨 사람","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겨힝다갇타다","겨힝다갇","타다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"결론고마움","결론","고마움","unrelated","word","word",0,-0.623157040625252,0.577195029284765,0.0757894203597456,58,65,68,6,0.955882352941177,67,69,5,0.971014492753623,TRUE,TRUE,TRUE
"결론엄이","결론","엄이","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"결론추정","결론","추정","related","word","word",0.434942120707331,-0.34240114807547,0.565315192831717,0.0712230196475832,63,71,78,6,0.91025641025641,73,78,6,0.935897435897436,TRUE,TRUE,TRUE
"결정적인일요일","결정적인","일요일","unrelated","word","word",0.137710012793887,-0.441284790689102,0.4144670109689,0.0548974966964341,57,67,72,1,0.930555555555556,70,72,1,0.972222222222222,TRUE,TRUE,TRUE
"결정적인최후의","결정적인","최후의","related","word","word",0.321413453428419,0.0327303253524413,0.820450648095891,0.106813576389115,59,78,79,0,0.987341772151899,78,79,0,0.987341772151899,FALSE,TRUE,TRUE
"결정적인타스일","결정적인","타스일","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"결합롭군","결합","롭군","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"결합치유하다","결합","치유하다","unrelated","word","word",0,-0.172119767724087,0.610031462617542,0.0837942657315891,53,57,60,1,0.95,58,60,1,0.966666666666667,TRUE,TRUE,TRUE
"결합혼합물","결합","혼합물","related","word","word",0.368255255092591,-0.205969475390755,1.06410615335437,0.143484044447562,55,70,72,4,0.972222222222222,70,72,4,0.972222222222222,FALSE,TRUE,TRUE
"겸손한얌전한","겸손한","얌전한","related","word","word",0.517515811203173,-0.4073075749098,1.25679557866944,0.167946373592619,56,62,65,3,0.953846153846154,58,64,4,0.90625,FALSE,TRUE,TRUE
"겸손한의사 소통","겸손한","의사 소통","unrelated","word","word",0,-0.187097610386173,0.541920692513032,0.0766391593082549,50,61,63,2,0.968253968253968,61,64,1,0.953125,TRUE,TRUE,TRUE
"겸손한티엘","겸손한","티엘","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겼전단단한","겼전","단단한","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"겼전없을히","겼전","없을히","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경고메세지","경고","메세지","related","word","word",0.454252669710807,-0.579919702081794,0.412747556781962,0.0528469093702883,61,80,81,4,0.987654320987654,81,81,4,1,TRUE,TRUE,TRUE
"경고사람들","경고","사람들","unrelated","word","word",0.123767654752082,-0.493913375189993,0.993360923830432,0.136448616701939,53,59,62,1,0.951612903225806,54,62,1,0.870967741935484,FALSE,TRUE,TRUE
"경고스이","경고","스이","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경관관집주인","경관관","집주인","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경관관청각 장선장","경관관","청각 장선장","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경기장깨뜨리다","경기장","깨뜨리다","unrelated","word","word",0,0.064962075570271,0.699179311616463,0.0926085621626468,57,63,68,2,0.926470588235294,63,68,2,0.926470588235294,FALSE,TRUE,TRUE
"경기장야구","경기장","야구","related","word","word",0.320536964756104,-0.761300392735556,0.638442264952174,0.0817441556217677,61,65,66,0,0.984848484848485,63,65,1,0.969230769230769,TRUE,TRUE,TRUE
"경기장좌를","경기장","좌를","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경매면도으적로","경매","면도으적로","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경매못생긴","경매","못생긴","unrelated","word","word",0.131337985154953,-0.0423152102604946,0.694122059854554,0.097196529629883,51,58,61,0,0.950819672131147,55,59,2,0.932203389830508,FALSE,TRUE,TRUE
"경매판매","경매","판매","related","word","word",0.531946509626634,-0.74808340090467,0.468675990354065,0.06154017246039,58,62,64,0,0.96875,62,64,0,0.96875,TRUE,TRUE,TRUE
"경비원개선","경비원","개선","unrelated","word","word",0.196170768590841,-0.20031712231724,0.658440142182545,0.0896023541396022,54,60,62,4,0.967741935483871,61,62,4,0.983870967741935,TRUE,TRUE,TRUE
"경비원순찰","경비원","순찰","related","word","word",0.432441719908501,-0.293142591291543,1.46532428460578,0.199405378055165,54,63,63,4,1,60,60,7,1,FALSE,TRUE,TRUE
"경비원책무한","경비원","책무한","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경아의이차다","경아의","이차다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경아의작은","경아의","작은","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경쟁기어한","경쟁","기어한","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경쟁선수권 대회","경쟁","선수권 대회","related","word","word",NA,0.084677382839038,0.739386341035823,0.0931539229132752,63,71,74,0,0.959459459459459,70,74,0,0.945945945945946,FALSE,TRUE,TRUE
"경쟁전하","경쟁","전하","unrelated","word","word",0.0562530181366301,-0.198779272993074,0.716611500764717,0.100345681250626,51,66,71,3,0.929577464788732,70,71,3,0.985915492957746,FALSE,TRUE,TRUE
"경치관점","경치","관점","related","word","word",0.162052014328948,-0.6028792118845,0.445827270127574,0.0501594867523412,79,90,91,7,0.989010989010989,90,92,6,0.978260869565217,TRUE,TRUE,TRUE
"경치남아있다","경치","남아있다","unrelated","word","word",0.129443075755862,-0.363328633477134,0.535414475372545,0.0703033648626287,58,63,65,6,0.969230769230769,60,65,6,0.923076923076923,TRUE,TRUE,TRUE
"경치온을","경치","온을","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경험묶다","경험","묶다","unrelated","word","word",0,0.06834786074132,0.913673668946071,0.129212969420672,50,56,64,5,0.875,60,64,5,0.9375,FALSE,TRUE,TRUE
"경험의야","경험","의야","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경험지식","경험","지식","related","word","word",0.393490152107914,-0.745738900182335,0.31061331039991,0.0418830902301743,55,59,64,2,0.921875,59,64,2,0.921875,TRUE,TRUE,TRUE
"경황대서양","경황","대서양","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"경황인죽하다","경황","인죽하다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"계동능이","계동","능이","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"계동자금","계동","자금","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"계약닫힌","계약","닫힌","unrelated","word","word",0.148342728833949,0.114167360685684,1.03573255543617,0.1384055845275,56,66,70,4,0.942857142857143,67,68,6,0.985294117647059,FALSE,TRUE,TRUE
"계약수탐","계약","수탐","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"계약합의","계약","합의","related","word","word",0.395792888092761,-0.508956081960707,0.644718176300159,0.0793593215822628,66,69,72,1,0.958333333333333,69,72,1,0.958333333333333,TRUE,TRUE,TRUE
"계획전략","계획","전략","related","word","word",0.425828688460596,-0.28262222529611,0.603695937726139,0.0806722630270867,56,65,70,5,0.928571428571429,66,71,4,0.929577464788732,TRUE,TRUE,TRUE
"계획친숙한","계획","친숙한","unrelated","word","word",0.0356883203915411,-0.431319219283015,0.590825880469918,0.0819328079579018,52,56,57,2,0.982456140350877,56,57,2,0.982456140350877,TRUE,TRUE,TRUE
"계획항호다","계획","항호다","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고귀한남깁","고귀한","남깁","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고귀한왼쪽","고귀한","왼쪽","unrelated","word","word",0.0947122367535123,-0.588092096073128,0.636875997896348,0.0858763420375716,55,59,62,1,0.951612903225806,56,61,2,0.918032786885246,TRUE,TRUE,TRUE
"고귀한용감한","고귀한","용감한","related","word","word",0.412431824506534,-0.629532447569112,0.569995826890127,0.0748441187738705,58,64,66,1,0.96969696969697,61,65,2,0.938461538461538,TRUE,TRUE,TRUE
"고려하다빛","고려하다","빛","unrelated","word","word",0,-0.45909020720238,0.437145353467493,0.0589446674368458,55,59,61,5,0.967213114754098,60,62,4,0.967741935483871,TRUE,TRUE,TRUE
"고려하다생각한다","고려하다","생각한다","related","word","word",NA,-0.456164299668753,0.772547277032247,0.0965684096290309,64,70,73,1,0.958904109589041,68,73,1,0.931506849315068,FALSE,TRUE,TRUE
"고려하다소지다","고려하다","소지다","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고르국가","고르","국가","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고르시코","고르","시코","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고맙다감사하다","고맙다","감사하다","related","word","word",NA,-0.603157036979159,0.418530831433299,0.0535873818124404,61,72,76,3,0.947368421052632,75,75,4,1,TRUE,TRUE,TRUE
"고맙다문단","고맙다","문단","unrelated","word","word",0,0.203795266304922,0.952546630849847,0.128441361501758,55,66,83,4,0.795180722891566,80,82,5,0.975609756097561,FALSE,TRUE,TRUE
"고맙다여자국이","고맙다","여자국이","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고무하다글린","고무하다","글린","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고무하다속도","고무하다","속도","unrelated","word","word",0,-0.257821246210069,0.855926561766445,0.116476851867921,54,63,68,6,0.926470588235294,58,69,5,0.840579710144927,FALSE,TRUE,TRUE
"고무하다영감","고무하다","영감","related","word","word",NA,-0.188378077490974,1.39401865093618,0.186283577949143,56,66,70,4,0.942857142857143,52,69,5,0.753623188405797,FALSE,TRUE,TRUE
"고사시스운","고사","시스운","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고사오리","고사","오리","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고서때보앳","고서때","보앳","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고서때씹다","고서때","씹다","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고아원셨어","고아원","셨어","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고아원수도희","고아원","수도희","related","word","word",NA,-0.380757616405501,0.61642482386218,0.0863167404154684,51,65,124,10,0.524193548387097,120,128,6,0.9375,TRUE,TRUE,TRUE
"고아원위치","고아원","위치","unrelated","word","word",0.0683959765151484,-0.451583004887463,0.505138987522424,0.0675020365718139,56,70,72,5,0.972222222222222,70,73,4,0.958904109589041,TRUE,TRUE,TRUE
"고용에도강의","고용에도","강의","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고용에도만이다","고용에도","만이다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"고용하다마치다","고용하다","마치다","unrelated","word","word",0,-0.149698283425045,0.865795552985289,0.118926165422326,53,56,57,1,0.982456140350877,56,57,1,0.982456140350877,FALSE,TRUE,TRUE
