"word_combo","sr_cue","sr_target","type","cue_type","target_type","sr_cosine","M_Z","SD_Z","sr_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"багемвраноћа","багем","враноћа","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"багемполитика","багем","политика","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"базаелектричан","база","електричан","unrelated","word","word",NA,-0.0621473497376739,0.71439171648842,0.145824598488971,24,24,24,1,1,24,24,1,1,FALSE,FALSE,FALSE
"базаозбиљтастичан","база","озбиљтастичан","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"базацентрала","база","централа","related","word","word",0.575853054291981,-0.00634840582592533,0.925234385277454,0.146292401349126,40,42,44,1,0.954545454545455,42,44,1,0.954545454545455,FALSE,FALSE,FALSE
"бајменипослати","бајмени","послати","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бајмениспер","бајмени","спер","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бананадемократија","банана","демократија","unrelated","word","word",0.478537919469754,-0.125431690697836,0.851718682507057,0.141953113751176,36,37,38,1,0.973684210526316,37,38,1,0.973684210526316,FALSE,FALSE,FALSE
"бананајагода","банана","јагода","related","word","word",0.582265685013543,-0.79597195890341,0.466391518711122,0.0766742933639161,37,37,38,1,0.973684210526316,37,38,1,0.973684210526316,FALSE,FALSE,FALSE
"бананасмезио","банана","смезио","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бандагрупа","банда","група","related","word","word",0.521257428041637,-0.50070407270311,0.835421806133594,0.147683106067044,32,33,33,0,1,32,33,0,0.96969696969697,FALSE,FALSE,FALSE
"бандадух","банда","дух","unrelated","word","word",0.311897475685502,-0.647301087745888,0.658736011461859,0.129188760644242,26,27,27,0,1,26,26,1,1,FALSE,FALSE,FALSE
"бандаизглeдaредан","банда","изглeдaредан","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"банестрачуштен","банест","рачуштен","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"банестсвећа","банест","свећа","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"банкарда","банкар","да","unrelated","word","word",0.49861041171254,-0.807531595004695,0.452755086232489,0.074432477673971,37,37,37,0,1,36,37,0,0.972972972972973,FALSE,FALSE,FALSE
"банкаринвеститор","банкар","инвеститор","related","word","word",0.592042078296647,0.1092562816419,0.91736650022969,0.179910372530289,26,27,29,0,0.931034482758621,29,29,0,1,FALSE,FALSE,FALSE
"банкармасрећна","банкар","масрећна","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"банкарностнедесној","банкарност","недесној","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"банкарностпиво","банкарност","пиво","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"банкарскианализа","банкарски","анализа","unrelated","word","word",0.428186618404859,-0.577008329129029,0.577796701868003,0.105490762421731,30,33,33,1,1,29,34,0,0.852941176470588,FALSE,FALSE,FALSE
"банкарскиоствафодба","банкарски","оствафодба","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"банкарскифинансијски","банкарски","финансијски","related","word","word",0.718743499209088,0.0709268556396418,1.17056173205541,0.312845782244288,14,15,15,0,1,12,15,0,0.8,FALSE,FALSE,FALSE
"баобичнадрво","баобична","дрво","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"баобичнастварпресија","баобична","стварпресија","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"баронгрофица","барон","грофица","related","word","word",0.538106598543447,-0.327321364979821,0.514630452416029,0.107307867241456,23,24,25,0,0.96,20,25,0,0.8,FALSE,FALSE,FALSE
"баронлеп","барон","леп","unrelated","word","word",0.358797433692121,-0.675340723255303,0.632127492376525,0.111745409108472,32,35,35,1,1,29,34,2,0.852941176470588,FALSE,FALSE,FALSE
"барончок","барон","чок","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"барутдинамит","барут","динамит","related","word","word",0.56843655764361,-0.510821292286316,0.510544494605906,0.0850907491009844,36,37,37,2,1,37,38,1,0.973684210526316,FALSE,FALSE,FALSE
"барутлекар","барут","лекар","unrelated","word","word",0.386847828758863,-0.822489825027515,0.507452129988281,0.0783015636025907,42,43,43,1,1,41,43,1,0.953488372093023,FALSE,FALSE,FALSE
"барутнестаског","барут","нестаског","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бебадете","беба","дете","related","word","word",0.527002321563346,-1.05488761623102,0.252792645199121,0.0551638777025279,21,22,22,1,1,22,22,1,1,FALSE,FALSE,FALSE
"бебазамрзнути","беба","замрзнути","unrelated","word","word",0.416759250141317,0.0176345124539167,0.74807225056981,0.132241740298849,32,33,34,0,0.970588235294118,33,34,0,0.970588235294118,FALSE,FALSE,FALSE
"бебатрити","беба","трити","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бежатипобећи","бежати","побећи","related","word","word",0.622684014679189,-0.484827788576335,0.734963459520633,0.117688341887239,39,40,40,0,1,37,39,1,0.948717948717949,FALSE,FALSE,FALSE
"бежатипредајник","бежати","предајник","unrelated","word","word",0.404185785887696,0.668614341129142,1.30015419484777,0.335698369609808,15,16,19,1,0.842105263157895,18,19,1,0.947368421052632,FALSE,FALSE,FALSE
"бежатитрагистим","бежати","трагистим","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"безбедносткомитет","безбедност","комитет","unrelated","word","word",0.492654223038923,-0.182779850540417,0.655247398009168,0.136628527258304,23,25,28,0,0.892857142857143,26,28,0,0.928571428571429,FALSE,FALSE,FALSE
"безбедностогромнирање","безбедност","огромнирање","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"безбедностсигурност","безбедност","сигурност","related","word","word",0.725950452677319,-0.625383880283656,0.455638685314286,0.0686901163253774,44,46,46,1,1,47,47,0,1,FALSE,FALSE,FALSE
"бејешпем","бејеш","пем","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бејешположај","бејеш","положај","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бејнаозатваралност","бејнао","затваралност","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бејнаотечан","бејнао","течан","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бели лукзатворен","бели лук","затворен","unrelated","word","word",NA,-0.43984885343074,0.550731947652183,0.100549436955952,30,34,34,0,1,34,34,0,1,FALSE,FALSE,FALSE
"бели луклук","бели лук","лук","related","word","word",NA,-0.988664734123525,0.513199080326176,0.107009405528842,23,23,23,0,1,22,23,0,0.956521739130435,FALSE,FALSE,FALSE
"бели лукприватство","бели лук","приватство","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"белитрашистимно поље","белитраш","истимно поље","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"белитрашјастог","белитраш","јастог","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бензингориво","бензин","гориво","related","word","word",0.602033275563428,-0.767780165434456,0.607608341302048,0.112830036417281,29,30,31,0,0.967741935483871,31,31,0,1,FALSE,FALSE,FALSE
"бензинизуметник","бензин","изуметник","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бензинтрудноћа","бензин","трудноћа","unrelated","word","word",0.409156617028716,-0.443035815405678,0.342964223966304,0.0588178791647197,34,34,34,1,1,33,33,2,1,FALSE,FALSE,FALSE
"беозатвореством","бео","затвореством","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"беоопис","бео","опис","unrelated","word","word",0.391487720235061,-0.504434126379033,0.961675829612759,0.164926044144337,34,35,35,0,1,31,35,0,0.885714285714286,FALSE,FALSE,FALSE
"беоцрн","бео","црн","related","word","word",0.551364904989363,-0.686425287310052,1.09034267953986,0.179251232332162,37,37,37,1,1,35,37,1,0.945945945945946,FALSE,FALSE,FALSE
"берлинтизатворен","берлинти","затворен","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"берлинтисрегле","берлинти","срегле","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бескорилностградоначестронг","бескорилност","градоначестронг","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бескорилностоброк","бескорилност","оброк","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бескористанбезвредан","бескористан","безвредан","related","word","word",0.616611555510013,-0.251017597027752,0.594729052989142,0.105134236584319,32,32,33,2,0.96969696969697,34,35,0,0.971428571428571,FALSE,FALSE,FALSE
"бескористанпедог","бескористан","педог","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бескористануличица","бескористан","уличица","unrelated","word","word",0.469282794561746,0.10863751147595,0.86267786754567,0.176093382323265,24,25,26,0,0.961538461538462,24,26,0,0.923076923076923,FALSE,FALSE,FALSE
"беспомоћаннемоћан","беспомоћан","немоћан","related","word","word",0.766499091821731,-0.419490899296481,0.811934323583991,0.135322387263999,36,37,38,1,0.973684210526316,37,38,1,0.973684210526316,FALSE,FALSE,FALSE
"беспомоћаноброк","беспомоћан","оброк","unrelated","word","word",0.438262841463433,-0.590382482355205,0.523240177078402,0.078881424664008,44,47,48,1,0.979166666666667,46,48,1,0.958333333333333,FALSE,FALSE,FALSE
"беспомоћанпрешком","беспомоћан","прешком","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бетонјахтев","бетон","јахтев","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бетонљубавник","бетон","љубавник","unrelated","word","word",0.419844128393498,-0.363598688847579,0.486663033925374,0.0903710566630424,29,30,30,2,1,30,30,2,1,FALSE,FALSE,FALSE
"бетончелик","бетон","челик","related","word","word",0.529484141021471,-0.82146372215997,0.571889590990782,0.116736473928032,24,26,26,1,1,24,25,2,0.96,FALSE,FALSE,FALSE
"бешкусмањити","бешку","смањити","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бешкустрпљеспирација","бешку","стрпљеспирација","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"библијакњига","библија","књига","related","word","word",0.56959217434386,-1.07981025960157,0.377882965804915,0.0701711051264911,29,31,31,1,1,31,31,1,1,FALSE,FALSE,FALSE
"библијакумен","библија","кумен","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"библијауторак","библија","уторак","unrelated","word","word",0.382280213738512,-0.623310813279147,0.73020393651338,0.140527813103108,27,27,28,1,0.964285714285714,27,28,1,0.964285714285714,FALSE,FALSE,FALSE
"библиотекамузеј","библиотека","музеј","related","word","word",0.514030799124861,-0.553157318580425,1.00641240213929,0.183744924934882,30,33,34,2,0.970588235294118,33,34,2,0.970588235294118,FALSE,FALSE,FALSE
"библиотекаотисак пглeдa","библиотека","отисак пглeдa","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"библиотекапринц","библиотека","принц","unrelated","word","word",0.390083424137608,-0.369694110550254,0.529427921438842,0.101888450986406,27,27,29,0,0.931034482758621,28,29,0,0.96551724137931,FALSE,FALSE,FALSE
"биљкапоједиством","биљка","поједиством","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"биљкауобичајено","биљка","уобичајено","unrelated","word","word",0.463734015457608,-0.160931169165968,0.54487780891664,0.093445773304754,34,35,38,0,0.921052631578947,38,38,0,1,FALSE,FALSE,FALSE
"биљкацвет","биљка","цвет","related","word","word",0.47289464772492,-0.668597997219302,1.22333487228123,0.235430905940207,27,31,31,2,1,30,30,3,1,FALSE,FALSE,FALSE
"биоружјаикео","биоружја","икео","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"биоружјаставити","биоружја","ставити","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"биоскопгаража","биоскоп","гаража","unrelated","word","word",0.480155470740241,-0.751435165704118,0.385849035989048,0.0661725637507227,34,35,36,0,0.972222222222222,35,36,0,0.972222222222222,FALSE,FALSE,FALSE
"биоскопексплозилност","биоскоп","експлозилност","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"биоскоппозориште","биоскоп","позориште","related","word","word",0.528782866518632,-0.699600261805008,0.356969491068479,0.0621404122528992,33,36,37,1,0.972972972972973,36,37,1,0.972972972972973,FALSE,FALSE,FALSE
"бискупкардинал","бискуп","кардинал","related","word","word",0.569369593364054,0.468025588832309,1.25818074899981,0.242136998041416,27,27,35,1,0.771428571428571,26,36,0,0.722222222222222,FALSE,FALSE,FALSE
"бискупслава","бискуп","слава","unrelated","word","word",0.472961619518333,-0.541272922112565,0.939695728184264,0.187939145636853,25,25,25,0,1,16,25,0,0.64,FALSE,FALSE,FALSE
"бискупташио","бискуп","ташио","nonword","word","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"биствобетмен","биство","бетмен","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"биствоубијтити","биство","убијтити","nonword","nonword","nonword",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"бистријголи","бистриј","голи","nonword","nonword","word",0.584710982607377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
