"word_combo","ar_cue","ar_target","type","cue_type","target_type","ar_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"أنيقتسجيل","أنيق","تسجيل","unrelated","word","word",0.111731195614917,0.0083099358230054,NA,NA,1,2,2,2,1,1,1,3,1,FALSE,FALSE,FALSE
"أنيقراقي","أنيق","راقي","related","word","word",0.451912878438167,-0.580871846251543,0.39846685135357,0.126006282235303,10,10,11,0,0.909090909090909,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"أنيقفجانية","أنيق","فجانية","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"أهلاخرضاخ","أهلا","خرضاخ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"أهلامتر","أهلا","متر","unrelated","word","word",0.129749342146067,-0.233108368848458,0.180699448968319,0.0903497244841596,4,5,6,2,0.833333333333333,5,6,2,0.833333333333333,FALSE,FALSE,FALSE
"أهلاوداعا","أهلا","وداعا","related","word","word",0.395651736666985,-0.446163694209746,0.742284779489417,0.170291807427513,19,20,20,1,1,18,20,1,0.9,FALSE,FALSE,FALSE
"أوافستراتعذيب","أوافسترا","تعذيب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"أوافسترامجصيل","أوافسترا","مجصيل","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"أوركستراأمريرس","أوركسترا","أمريرس","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"أوركستراسحلية","أوركسترا","سحلية","unrelated","word","word",0.139055760987995,-0.669249754610988,NA,NA,1,1,1,1,1,0,1,1,0,FALSE,FALSE,FALSE
"أوركسترافرقة","أوركسترا","فرقة","related","word","word",0.522606585126293,0.0765271161993082,0.908442102383142,0.203133829455153,20,20,24,1,0.833333333333333,13,23,2,0.565217391304348,FALSE,FALSE,FALSE
"أوصلدالرسارة","أوصلد","الرسارة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"أوصلدعاصفه","أوصلد","عاصفه","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"أولادبنات","أولاد","بنات","related","word","word",0.579899859435827,-0.352484031166846,0.454667161441754,0.203333336024127,5,5,5,0,1,4,5,0,0.8,FALSE,FALSE,FALSE
"أولادجاريام","أولاد","جاريام","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"أولادمراقب","أولاد","مراقب","unrelated","word","word",0.0668071511867051,-0.904726997196083,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"أولالأخير","أول","الأخير","related","word","word",0.325909773280355,-0.743382190237754,NA,NA,1,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE
"أولجونه","أول","جونه","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"أوليهين","أول","يهين","unrelated","word","word",0.128435415849737,0.872113061184294,0.923948521138979,0.653330264764654,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"إبرةإبداع","إبرة","إبداع","unrelated","word","word",0.0685957076237773,-0.177500247041992,1.1939141111031,0.3979713703677,9,10,11,0,0.909090909090909,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"إبرةحقنة","إبرة","حقنة","related","word","word",0.533592796747223,-0.170160184426157,0.302208983516878,0.114224259193611,7,10,11,0,0.909090909090909,9,10,1,0.9,FALSE,FALSE,FALSE
"إبرةخرصية","إبرة","خرصية","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إبعةرخيص","إبعة","رخيص","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إبعةوزافعة","إبعة","وزافعة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إتبعسيرك","إتبع","سيرك","unrelated","word","word",0.102588301539072,-0.0665621428406362,0.702939963763833,0.265686332961122,7,7,11,0,0.636363636363636,9,11,0,0.818181818181818,FALSE,FALSE,FALSE
"إتبعمحظافر","إتبع","محظافر","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إتبعمطاردة","إتبع","مطاردة","related","word","word",0.130295939407515,-0.269434296276318,0.763413652823181,0.440757077960499,3,3,3,0,1,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"إتيزأب","إتيز","أب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إتيزطاد","إتيز","طاد","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إجابهالرد","إجابه","الرد","related","word","word",0.442051943383894,-0.469588614384605,0.545230781851555,0.113688477003658,23,27,27,2,1,27,27,2,1,FALSE,FALSE,FALSE
"إجابهدير","إجابه","دير","unrelated","word","word",0.0755590782695951,NA,NA,NA,NA,1,7,0,0.142857142857143,7,7,0,1,FALSE,FALSE,NA
"إجابهكالد","إجابه","كالد","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إجتمامالإعائع","إجتمام","الإعائع","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إجتمامراقي","إجتمام","راقي","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إحداتتخفيض السعر","إحدات","تخفيض السعر","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إحداتقالف","إحدات","قالف","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إخفعمحبوب","إخفع","محبوب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إخفعمقتور","إخفع","مقتور","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إخموافالمنقذ","إخمواف","المنقذ","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إخموافكراز سفر","إخمواف","كراز سفر","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إدارةإداري","إدارة","إداري","related","word","word",0.5428888880694,-0.577625734156572,0.449287236348136,0.0820282513823431,30,31,32,2,0.96875,29,32,2,0.90625,FALSE,FALSE,FALSE
"إدارةالارطول","إدارة","الارطول","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إدارةمحتمل","إدارة","محتمل","unrelated","word","word",0.0843052176760287,-0.300426927314054,0.836996813224872,0.264681632409314,10,12,13,0,0.923076923076923,12,13,0,0.923076923076923,FALSE,FALSE,FALSE
"إدراجصحندي","إدراج","صحندي","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إدراجمتوفى","إدراج","متوفى","unrelated","word","word",0.126459535957853,-0.597268165005872,0.339908969019949,0.0981232673818179,12,12,12,0,1,12,12,0,1,FALSE,FALSE,FALSE
"إدراجوضع","إدراج","وضع","related","word","word",0.423988771045317,-0.348698843946566,0.414977065174537,0.10064672187785,17,18,18,1,1,19,19,0,1,FALSE,FALSE,FALSE
"إدوذجتسألق","إدوذج","تسألق","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إدوذجمنتج","إدوذج","منتج","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إدويشأدومي","إدويش","أدومي","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إدويشبروتوكول","إدويش","بروتوكول","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إرثمساؤر","إرث","مساؤر","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إرثيرث","إرث","يرث","related","word","word",0.387481382236749,-0.124033650425903,0.99819890238451,0.249549725596128,16,17,17,1,1,16,17,1,0.941176470588235,FALSE,FALSE,FALSE
"إرثيوليو","إرث","يوليو","unrelated","word","word",0.125776089920239,0.232593990732044,1.03232064621211,0.596010602980569,3,6,6,0,1,5,5,1,1,FALSE,FALSE,FALSE
"إرلبيةغساز","إرلبية","غساز","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إرلبيةمدى الحياة","إرلبية","مدى الحياة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إسمنتالعالم","إسمنت","العالم","unrelated","word","word",0.0363392849725778,-0.268904527578786,1.42626245408105,0.241082356285228,35,37,37,1,1,31,36,2,0.861111111111111,FALSE,FALSE,FALSE
"إسمنتبلاستيك","إسمنت","بلاستيك","related","word","word",0.382847537839372,-0.241468191797452,0.622877231777807,0.359618337439006,3,4,5,0,0.8,4,5,0,0.8,FALSE,FALSE,FALSE
"إسمنتعرعم","إسمنت","عرعم","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إسهالالتغ","إسهال","التغ","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إسهالغثيان","إسهال","غثيان","related","word","word",0.568509928237609,-0.259439340086534,0.786880918033066,0.321242789585634,6,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"إسهاليستثمر","إسهال","يستثمر","unrelated","word","word",0.104982543614162,-0.600349359744656,0.456569724421968,0.131800326649428,12,13,13,0,1,13,13,0,1,FALSE,FALSE,FALSE
"إشالاضور","إشال","اضور","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إشالويب","إشال","ويب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إصامجمال","إصام","جمال","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إصامصحندي","إصام","صحندي","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إضافةأسعتي","إضافة","أسعتي","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إضافةإضافي","إضافة","إضافي","related","word","word",0.421138143915553,-0.65667869423911,0.349322350681698,0.247008202987054,2,2,2,0,1,2,2,0,1,FALSE,FALSE,FALSE
"إضافةكهرباء","إضافة","كهرباء","unrelated","word","word",0.0735754609373571,-0.835818186822934,0.356297830226014,0.159341233724209,5,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"إضنالرجديح","إضن","الرجديح","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إضنولد عم","إضن","ولد عم","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إطانقاالمعرفه","إطانقا","المعرفه","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إطانقايولاثاء","إطانقا","يولاثاء","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إطراءبوابة","إطراء","بوابة","unrelated","word","word",0.11394420937579,-0.694320514079291,0.292821649459681,0.146410824729841,4,5,5,0,1,5,5,0,1,FALSE,FALSE,FALSE
"إطراءهدية","إطراء","هدية","related","word","word",0.240776816540529,-0.81281425804544,0.411240877307461,0.16788838512963,6,6,7,0,0.857142857142857,6,7,0,0.857142857142857,FALSE,FALSE,FALSE
"إطراءيجورع","إطراء","يجورع","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إطلارأقصى","إطلار","أقصى","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إطلارمسجمل","إطلار","مسجمل","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إطلاق النارتشاب","إطلاق النار","تشاب","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إطلاق النارتفهم","إطلاق النار","تفهم","unrelated","word","word",NA,0.863659418393998,1.72573130783685,0.996351435128572,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"إطلاق النارلهب","إطلاق النار","لهب","related","word","word",NA,-0.460488216926627,0.252841644997864,0.0762346243485597,11,12,12,0,1,11,12,0,0.916666666666667,FALSE,FALSE,FALSE
"إطلاقابالكامل","إطلاقا","بالكامل","related","word","word",0.209807616354916,-0.376773127027787,0.812581885761156,0.203145471440289,16,20,20,0,1,19,20,0,0.95,FALSE,FALSE,FALSE
"إطلاقاعويحة","إطلاقا","عويحة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إطلاقاينهب","إطلاقا","ينهب","unrelated","word","word",0.0420123860020018,0.319335298552713,0.96463668679859,0.341050571308303,8,10,11,0,0.909090909090909,10,11,0,0.909090909090909,FALSE,FALSE,FALSE
"إعتقاليصأسير","إعتقاليص","أسير","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إعتقاليصتنباز","إعتقاليص","تنباز","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إعجينالخريف","إعجين","الخريف","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إعجينبومهح","إعجين","بومهح","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إعصارتقتيش","إعصار","تقتيش","unrelated","word","word",0.0901810426377748,0.553328302600347,NA,NA,1,1,7,0,0.142857142857143,5,7,0,0.714285714285714,FALSE,FALSE,FALSE
"إعصارزوبعة","إعصار","زوبعة","related","word","word",0.353483626367591,-0.0204398231888065,0.198237044055128,0.0886543012331776,5,6,9,0,0.666666666666667,9,9,0,1,FALSE,FALSE,FALSE
"إعصارقرابق","إعصار","قرابق","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إعلانتسويق","إعلان","تسويق","related","word","word",0.338750140912174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إعلانخائن","إعلان","خائن","unrelated","word","word",0.0280656381438558,-0.698796195438645,0.410315901226862,0.236895996026113,3,4,4,0,1,3,4,0,0.75,FALSE,FALSE,FALSE
"إعلانمجرولة","إعلان","مجرولة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إفليةالأصغر","إفلية","الأصغر","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إفليةيشان","إفلية","يشان","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إقاقأمانة","إقاق","أمانة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إقاقتواصك","إقاق","تواصك","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إقليميخالسي","إقليمي","خالسي","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إقليميكيك","إقليمي","كيك","unrelated","word","word",0.0810299854409429,-0.233203556803393,0.54723794439493,0.223408955276189,6,6,9,0,0.666666666666667,6,9,0,0.666666666666667,FALSE,FALSE,FALSE
"إقليميمحلي","إقليمي","محلي","related","word","word",0.399111071926271,-0.620326754185393,0.576584123746053,0.217928314477164,7,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"إنبعارآلة","إنبعار","آلة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنبعارخاقش","إنبعار","خاقش","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنترنتتحد","إنترنت","تحد","unrelated","word","word",0.116614121030224,NA,NA,NA,NA,1,3,0,0.333333333333333,3,3,0,1,FALSE,FALSE,NA
"إنترنتحقفري","إنترنت","حقفري","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنترنتويب","إنترنت","ويب","related","word","word",0.313277459206592,-0.392062854305452,0.228112408515432,0.131700760461879,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"إنجلاطيعرار","إنجلاطي","عرار","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنجلاطييستثمر","إنجلاطي","يستثمر","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنجليزيتامية","إنجليزي","تامية","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنجليزيفرنسي","إنجليزي","فرنسي","related","word","word",0.607408497208934,-1.20855142783309,0.721654174929863,0.228207087574795,10,10,10,1,1,10,10,1,1,FALSE,FALSE,FALSE
"إنجليزييقلل","إنجليزي","يقلل","unrelated","word","word",0.0412215112150514,-0.152707118526275,0.340179836752273,0.128575892726438,7,8,9,0,0.888888888888889,9,9,0,1,FALSE,FALSE,FALSE
"إنسان آليآلة","إنسان آلي","آلة","related","word","word",NA,-0.494902011828778,0.492539838422278,0.220270512067795,5,7,7,0,1,7,7,0,1,FALSE,FALSE,FALSE
"إنسان آليعادة","إنسان آلي","عادة","unrelated","word","word",NA,-0.405751229983714,0.321057420835612,0.185362588344768,3,3,3,0,1,3,3,0,1,FALSE,FALSE,FALSE
"إنسان آلينقان","إنسان آلي","نقان","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنصهاربوكن","إنصهار","بوكن","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنصهارتجميد","إنصهار","تجميد","related","word","word",0.263084472400083,NA,NA,NA,NA,0,0,2,NA,0,0,2,NA,FALSE,FALSE,NA
"إنصهارسور","إنصهار","سور","unrelated","word","word",0.141909185343277,1.08842765047177,NA,NA,1,1,3,0,0.333333333333333,2,3,0,0.666666666666667,FALSE,FALSE,FALSE
"إنفصذاللنف","إنفصذ","اللنف","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنفصذشيف","إنفصذ","شيف","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنقاذحفظ","إنقاذ","حفظ","related","word","word",0.393911987119574,-0.664956340539941,0.219735996425214,0.126864636686748,3,4,4,0,1,4,4,0,1,FALSE,FALSE,FALSE
"إنقاذقناص","إنقاذ","قناص","unrelated","word","word",0.141431271207023,-0.333333054889459,1.03883686069576,0.346278953565254,9,12,14,0,0.857142857142857,12,14,0,0.857142857142857,FALSE,FALSE,FALSE
"إنقاذمعفت","إنقاذ","معفت","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنلمنتحلقة","إنلمنت","حلقة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنلمنتمشصية","إنلمنت","مشصية","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنوساكالأضرات","إنوساك","الأضرات","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنوساكسيدة","إنوساك","سيدة","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنويرشمال","إنوير","شمال","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إنويرمؤظية","إنوير","مؤظية","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إهلتحليل","إهل","تحليل","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إهلدمكبي","إهل","دمكبي","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إيجابيحالاص","إيجابي","حالاص","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إيجابيمجرة","إيجابي","مجرة","unrelated","word","word",0.0882333332146313,-0.0368134882029542,0.721567317762131,0.170075047824064,18,21,21,0,1,21,21,0,1,FALSE,FALSE,FALSE
"إيجابينفي","إيجابي","نفي","related","word","word",0.19860089071888,-0.38061290478219,0.345718908062118,0.122230092137566,8,8,8,0,1,8,8,0,1,FALSE,FALSE,FALSE
"إيماءةحول","إيماءة","حول","unrelated","word","word",0.0826789322099899,-0.414070991983218,0.684602768503922,0.153081832795932,20,23,24,1,0.958333333333333,21,24,1,0.875,FALSE,FALSE,FALSE
"إيماءةذوتريمة","إيماءة","ذوتريمة","nonword","word","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إيماءةفعل","إيماءة","فعل","related","word","word",0.155099502392353,-0.664196477600293,NA,NA,1,1,1,0,1,1,1,0,1,FALSE,FALSE,FALSE
"إيمابعالمبمر","إيمابع","المبمر","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"إيمابعخنزير","إيمابع","خنزير","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ئديأقظا","ئدي","أقظا","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ئديالم","ئدي","الم","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ئقطؤوب","ئق","طؤوب","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ئقيتوقع","ئق","يتوقع","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ئكركوب","ئك","ركوب","nonword","nonword","word",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ئكطيحالنة","ئك","طيحالنة","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ئليغاجاع","ئلي","غاجاع","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
