ru_cue,ru_target,type,cue_type,target_type,ru_cosine
шпион,предатель,related,word,word,0.553499344260334
выдвигать,предлагать,related,word,word,0.417760309095085
слово,предложение,related,word,word,0.22020396329361
вккючать,предоставлять,related,word,word,0.376290947841241
заккючение,предположение,related,word,word,0.435920113785031
миллионер,предприниматель,related,word,word,0.46118338387839
шоу,представление,related,word,word,0.431782323201616
канцлер,президент,related,word,word,0.365403553391581
симпатичный,красивый,related,word,word,0.726495589357763
славный,чудный,related,word,word,0.562183951286294
алкоголь,наркотик,related,word,word,0.576174642184425
корона,трон,related,word,word,0.440076864298679
грех,преступление,related,word,word,0.48977111633055
преуменьшать,преувеличивать,related,word,word,0.657550597590737
управлять,преуспевать,related,word,word,0.364362220520507
поздравлять,салютовать,related,word,word,0.284568067066636
внимание,привлекать,related,word,word,0.521444102057502
нобелевская,приз,related,word,word,0.268136156649575
сознаваться,признаваться,related,word,word,0.796251387122357
задница,попа,related,word,word,0.364760761604284
ловушка,приманка,related,word,word,0.584366674495828
отказывать,принимать,related,word,word,0.40555583060396
принцесса,принц,related,word,word,0.603306580258651
прибывать,приходить,related,word,word,0.502726877364753
причина,повод,related,word,word,0.424472966346935
убежище,приют,related,word,word,0.365416159493638
комфортный,приятный,related,word,word,0.537544517502606
неприятность,проблема,related,word,word,0.419349505785234
слушание,разбирательство,related,word,word,0.556583037917418
экспертиза,проверка,related,word,word,0.359397628681632
проверять,верифицировать,related,word,word,
кабель,провод,related,word,word,0.58212923863306
растрачивать,расходовать,related,word,word,0.593103741270209
проект,программа,related,word,word,0.332400044876459
дремать,прогуливаться,related,word,word,0.394436652649137
покупать,продавать,related,word,word,0.706546147652638
