"id_target","id_cue","type","target_type","cue_type","id_cosine"
"ling","ming","related","word","word",0.382258214385395
"maksimum","minimum","related","word","word",0.640827500069827
"bir","minum","related","word","word",0.478960914624749
"kaya","miskin","related","word","word",0.562633828975106
"legenda","mitos","related","word","word",0.541566322726508
"kota","modal","related","word","word",0.233643637904965
"prototipe","model","related","word","word",0.285053517901256
"tradisional","modern","related","word","word",0.382360468208911
"patung","monumen","related","word","word",0.411060853968545
"gorila","monyet","related","word","word",0.352718218615627
"alibi","motif","related","word","word",0.419632574087326
"tikus","mouse","related","word","word",0.275970892304949
"kemuliaan","mulia","related","word","word",0.320758592564249
"hidung","mulut","related","word","word",0.453978494967291
"mungkin","mungkin","related","word","word",1
"guru","murid","related","word","word",0.583325526135111
"musim dingin","musim panas","related","word","word",NA
"musim gugur","musim semi","related","word","word",NA
"mudah","mustahil","related","word","word",0.392660654403866
"lawan","musuh","related","word","word",0.409518958439658
"singa","naga","related","word","word",0.348818832779354
"sinis","naif","related","word","word",0.401895176413189
"bodoh","naif","related","word","word",0.46633495579891
"intuisi","naluri","related","word","word",0.474104858473047
"judul","nama","related","word","word",0.383647475921258
"nama belakang","nama panggilan","related","word","word",NA
"menasihati","nasihat","related","word","word",0.584818665876378
"global","nasional","related","word","word",0.444657702393003
"komunikasi","navigasi","related","word","word",0.435393935257946
"bangsa","negara","related","word","word",0.51807159051425
"harga","nilai","related","word","word",0.453953707076227
"samurai","ninja","related","word","word",0.369759178956817
"hadiah","nobel","related","word","word",0.248903950915313
"alamat","nomor","related","word","word",0.414614813357766
"desember","november","related","word","word",0.526342326514535
"menyenangkan","nyaman","related","word","word",0.450657684111953
"kekasih","nyonya","related","word","word",0.12649282060121
"subjek","obyek","related","word","word",0.365673182515286
"fungsional","operasional","related","word","word",0.527448832039967
"realistis","optimis","related","word","word",0.411041230160412
"individu","orang","related","word","word",0.336677583829061
"pemasangan","orgasme","related","word","word",0.205923538781694
"pita","orkestra","related","word","word",0.186743197085737
"cerebral","otak","related","word","word",0.414817032579078
"kompor","oven","related","word","word",0.420536506981914
"produksi","pabrik","related","word","word",0.369544201961523
"penyelamat","pahlawan","related","word","word",0.449625923806786
"spesialis","pakar","related","word","word",0.354721455910608
"gigi","paku","related","word","word",0.246572252405615
"salah","palsu","related","word","word",0.226672516011558
"ayah","paman","related","word","word",0.433821664230223
"dingin","panas","related","word","word",0.570226553681124
"suhu","panas","related","word","word",0.532406690004647
"telepon","panggilan","related","word","word",0.4763953501412
"pesisir","pantai","related","word","word",0.539011015719826
"pantat","pantat","related","word","word",1
"biara","panti asuhan","related","word","word",NA
"gila","paranoid","related","word","word",0.458466794946566
"senat","parlemen","related","word","word",0.349917468870418
"atlantik","pasifik","related","word","word",0.434267590507666
"tentara","pasukan","related","word","word",0.64120765686925
"bagian","pecahan","related","word","word",0.217837209541279
"pemenang","pecundang","related","word","word",0.399750597190322
"pisau","pedang","related","word","word",0.56640987710258
"kerja","pekerjaan","related","word","word",0.517727379296999
"pemain","pelatih","related","word","word",0.412394402375025
"pelayan","pelayan","related","word","word",1
"kemungkinan","peluang","related","word","word",0.423635262297356
"keadilan","pembalasan dendam","related","word","word",NA
"penutup","pembukaan","related","word","word",0.34957408976275
"pembuluh darah","pembuluh darah","related","word","word",NA
"pembunuh","pembunuh","related","word","word",1
"mengaktifkan","pemicu","related","word","word",0.391743349063025
"hukuman penjara","penalti","related","word","word",NA
"vaksin","penangkal","related","word","word",0.386003369604596
"menari","penari","related","word","word",0.572722211017518
"penghancuran","penciptaan","related","word","word",0.432399488254084
"tebusan","penculik","related","word","word",0.449078358262551
"perampokan","pencurian","related","word","word",0.57190601068641
"sikap","pendapat","related","word","word",0.278318129659116
"penerbangan","pendaratan","related","word","word",0.443548779372741
"panjang","pendek","related","word","word",0.572128586748228
"uji coba","pendengaran","related","word","word",NA
"sniper","penembak","related","word","word",0.5303788192914
"berpesta","penerimaan","related","word","word",0.0991774925327886
"jaksa","pengacara","related","word","word",0.531334068852289
"hakim","pengadilan","related","word","word",0.492025163172345
"pengetahuan","pengalaman","related","word","word",0.435508626938112
"evaluasi","pengamatan","related","word","word",0.461527135641482
"belas kasihan","pengampunan","related","word","word",NA
"pengantin perempuan","pengantin pria","related","word","word",NA
"aktor","pengarang","related","word","word",0.347909577146787
"memengaruhi","pengaruh","related","word","word",0.600740350007252
"pembantu","pengasuh","related","word","word",0.4590882856973
"menemani","pengawal","related","word","word",0.296261043162603
"bos","pengelola","related","word","word",0.214609661752853
"administratif","pengelolaan","related","word","word",0.368442875556244
"pemecatan","pengunduran diri","related","word","word",NA
"buronan","pengungsi","related","word","word",0.203251006484697
"patroli","penjaga","related","word","word",0.376594939054369
"masuk akal","penjelasan","related","word","word",NA
"pembeli","penjual","related","word","word",0.611752711749228
"gaji","pensiun","related","word","word",0.412065909182018
"dermawan","penuh kasih","related","word","word",NA
"sopir","penumpang","related","word","word",0.254062081448654
"penulis","penyair","related","word","word",0.482939314996396
"pemusik","penyanyi","related","word","word",0.455875295041535
"inspeksi","penyelidikan","related","word","word",0.357182287637823
"tuan rumah","penyewa","related","word","word",NA
"melengkapi","peralatan","related","word","word",0.26507387089705
"pertarungan","perang","related","word","word",0.422314709147134
"umpan","perangkap","related","word","word",0.43519856040676
"komputer","perangkat lunak","related","word","word",NA
"keuangan","perbankan","related","word","word",0.417445025661386
"diskusi","percakapan","related","word","word",0.44807082825048
"pernikahan","perceraian","related","word","word",0.407236403502787
"uji","percobaan","related","word","word",0.486776488342669
"menarik","perhatian","related","word","word",0.285638419688266
"pemasaran","periklanan","related","word","word",0.554116082169172
"pesan","peringatan","related","word","word",0.254180923154816
"alarm","peringatan","related","word","word",0.360726347552828
"hari ulang tahun","peringatan tahunan","related","word","word",NA
"dengan cepat","perlahan-lahan","related","word","word",NA
"melawan","perlawanan","related","word","word",0.378540118981544
"museum","perpustakaan","related","word","word",0.316614038656812
"perencanaan","persiapan","related","word","word",0.434213795859541
"terakhir","pertama","related","word","word",0.577280012208142
"bertanya","pertanyaan","related","word","word",0.58140769687675
"pernikahan","pertunangan","related","word","word",0.681610932990763
"agen","perusahaan","related","word","word",0.220163860487974
"perusahaan","perusahaan","related","word","word",1
"dada","perut","related","word","word",0.472438607746227
"kecantikan","pesona","related","word","word",0.415907926926945
"pekerja","petani","related","word","word",0.34441329534626
"pemakaman","peti mati","related","word","word",NA
"guruh","petir","related","word","word",0.179963389353501
"gitar","piano","related","word","word",0.407008507316472
"khotbah","pidato","related","word","word",0.375781842850647
"berkemah","piknik","related","word","word",0.433718749122392
"pilihan","pilihan","related","word","word",1
"ding","ping","related","word","word",0.483316194990789
"cerdas","pintar","related","word","word",0.698137864092921
"gerbang","pintu gerbang","related","word","word",NA
"struktur","piramida","related","word","word",0.389725868886926
"stroberi","pisang","related","word","word",0.474396977027851
"senjata","pistol","related","word","word",0.630231296948331
"orbit","planet","related","word","word",0.51720203203642
"stasiun","platform","related","word","word",0.32659269405874
"majalah","playboy","related","word","word",0.272633466222619
"minus","plus","related","word","word",0.303956243069415
"selang","pompa","related","word","word",0.359399914136666
"orang-orang","populasi","related","word","word",NA
"terkenal","populer","related","word","word",0.387604075240021
"film","pornografi","related","word","word",0.329026584783044
"negatif","positif","related","word","word",0.645930701148816
