"ar_cue","ar_target","type","cue_type","target_type","ar_cosine"
"خاطئ - ظلم - يظلم","صيح","related","word","word",NA
"الصيد","صيد السمك","related","word","word",NA
"غيم","ضباب","related","word","word",0.257942682501503
"قوي","ضعيف","related","word","word",0.495876238972872
"قوة","طاقة","related","word","word",0.521676781961045
"يطبخ","طاه","related","word","word",0.331126044377851
"دكتور جراح","طبيب","related","word","word",NA
"قمح","طحين","related","word","word",0.452085354734862
"طريق","طريق","related","word","word",1
"فخ","طعم","related","word","word",0.308550258027253
"تطور","طفره","related","word","word",0.355730671233659
"طفل","طفل","related","word","word",1
"الطلب","طلب","related","word","word",0.631718325090855
"البطاطس","طماطم","related","word","word",0.540255835003078
"تطوع","طوعا، بمحض ارادتك","related","word","word",NA
"قصيرة","طويل","related","word","word",0.44635575623949
"رائد فضاء","طيار","related","word","word",NA
"الطائرة","ظهر السفينة","related","word","word",NA
"عاجز","عاجزة","related","word","word",0.651619269124394
"صحيح","عادي","related","word","word",0.345244503998493
"ناقص","عارية","related","word","word",0.104720029724908
"عشيقة","عاشق","related","word","word",0.281101196831164
"ريح","عاصفه","related","word","word",0.380784845941816
"عقلي","عاطفي","related","word","word",0.288999298535724
"العبقري","عالم","related","word","word",0.20773401161907
"وطني","عالمي","related","word","word",0.368078028490304
"مزارع","عامل","related","word","word",0.283018066410825
"انتقام","عدالة","related","word","word",0.374051585761954
"البارون","عدل","related","word","word",0.062013108584714
"فايروس","عدوى","related","word","word",0.469673963310735
"عديم الفائدة","عديم القيمة","related","word","word",NA
"اغفر","عذر","related","word","word",0.264836233126734
"تاج","عرش","related","word","word",0.445591528768355
"تعرف","عرف","related","word","word",0.499392893276875
"زوج","عروس","related","word","word",0.294002477016807
"لعبة","عروسه لعبه","related","word","word",NA
"فراشة","عصفور","related","word","word",0.474494914312524
"حليب","عصير","related","word","word",0.506269582811521
"عصب","عضلة","related","word","word",0.391666423823796
"أحمر الشفاه","عطر","related","word","word",NA
"جوع","عطش","related","word","word",0.373159980712878
"مئة عام","عقد، عشر سنوات","related","word","word",NA
"عكس","عكس ذلك","related","word","word",NA
"علاج نفسي","علاج","related","word","word",NA
"تقنية","علم","related","word","word",0.164927459235938
"تشريح","علم النفس","related","word","word",NA
"بطريق الخطأ","عمدا","related","word","word",NA
"شريف","عمدة","related","word","word",0.422930144273667
"حرفيا","عمليا","related","word","word",0.397133207196689
"بطبيعة الحال","عموما","related","word","word",NA
"رقم","عنوان","related","word","word",0.459785874651488
"مستشفى","عيادة","related","word","word",0.591518652675018
"ذكرى سنوية","عيد الميلاد","related","word","word",NA
"غابة","غابة","related","word","word",1
"الصحيح","غادر","related","word","word",0.0826283549701957
"غيور","غاضب","related","word","word",0.548760136356114
"بعض الأحيان","غالبا","related","word","word",NA
"جنون","غباء","related","word","word",0.487013758285441
"ساذج","غبي","related","word","word",0.502853942753333
"مجنون","غبي","related","word","word",0.582621749946936
"إسهال","غثيان","related","word","word",0.568509928237609
"وجبة خفيفة","غداء","related","word","word",NA
"كيلو","غرام","related","word","word",0.333379058565217
"مجال","غرفة نوم","related","word","word",NA
"غير عادي","غريب","related","word","word",NA
"ينظف","غسل","related","word","word",0.430631424029017
"غضب","غضب","related","word","word",1
"جهل","غطرسة","related","word","word",0.309347867725284
"قرد","غوريلا","related","word","word",0.438317370064566
"حضور","غياب","related","word","word",0.346425769298295
"بيانو","غيتار","related","word","word",0.607680970197697
"غير مريح","غير سارة","related","word","word",NA
"عجز","غير قادر","related","word","word",NA
"غير منطقى","غير مسؤول","related","word","word",NA
"ظلم","غير منصف","related","word","word",NA
"الفأر","فأر","related","word","word",0.612060019860716
"بريد","فاكس","related","word","word",0.461562164145631
"تفاحة","فاكهة","related","word","word",0.543047448154909
"قرفة","فانيلا","related","word","word",0.427979338855037
"مرحلة","فترة","related","word","word",0.490875430760837
"غروب الشمس","فجر","related","word","word",NA
"خطف","فدية","related","word","word",0.331431116974118
"فخور","فرح","related","word","word",0.365192089903019
"شخص","فرد","related","word","word",0.510172648839467
"الخضوع ل","فرض","related","word","word",NA
"خاص","فريدة من نوعها","related","word","word",NA
"الدوري","فريق","related","word","word",0.383049384808448
"تنورة","فستان","related","word","word",0.501634963976509
"ذهبي","فضة","related","word","word",0.359917302234745
"نميمة","فضيحة","related","word","word",0.385557942872548
"مفيد","فعال","related","word","word",0.440109636359227
"إيماءة","فعل","related","word","word",0.155099502392353
"صنع","فعل","related","word","word",0.332186666996648
"الجزء","فقرة","related","word","word",0.235922087067314
"انصح","فكر في","related","word","word",NA
"حديد","فلز","related","word","word",NA
"الفندق","فندق صغير","related","word","word",NA
"ويسكي","فودكا","related","word","word",0.588478779293119
"المثالي","في احسن الاحوال","related","word","word",NA
"اليوم","في الامس","related","word","word",NA
"أخيرا","في النهاية","related","word","word",NA
"الخارج","في داخل","related","word","word",NA
"بروتين","فيتامين","related","word","word",0.462959960679094
"دي في دي","فيديو","related","word","word",NA
"مساعدات","فيروس العوز المناعي البشري","related","word","word",NA
"إباحية","فيلم","related","word","word",0.356440092761407
"القائد","قائد المنتخب","related","word","word",NA
"القاتل","قاتل","related","word","word",0.569389300002759
"المرتزقة","قاتل","related","word","word",0.28728352762832
"مميت","قاتلة - مهلك","related","word","word",NA
"غواصة","قارب","related","word","word",0.42459681077104
"قاسي","قاسية","related","word","word",0.626736336405905
"ملعب تنس","قاضي","related","word","word",NA
"غير شرعي","قانوني","related","word","word",NA
"إختطاف","قبض على","related","word","word",NA
"خوذة","قبعة","related","word","word",0.540958254070196
"نظارات","قبعة","related","word","word",0.465136878775045
"رفض","قبول","related","word","word",0.491974799809862
