tr_cue,tr_target,type,cue_type,target_type,tr_cosine
caz,müzik,related,word,word,0.6115241415422
alet,enstrüman,related,word,word,0.336693039702734
şarkıcı,müzisyen,related,word,word,0.69531247218302
ara sıra,nadiren,related,word,word,
yumuşak,nazik,related,word,word,0.488984753606669
sebep,neden,related,word,word,0.481811367506327
büyük baba,nene,related,word,word,
zevk,neşe,related,word,word,0.300709544597029
final,nihai,related,word,word,0.216545772516204
amaç,niyet,related,word,word,0.36782533454525
sağlıklı,normal,related,word,word,0.417705908818171
atomik,nükleer,related,word,word,0.482978900779374
ne,o,related,word,word,0.338713516825982
nobel,ödül,related,word,word,0.390191660431316
bonus,mükafat,related,word,word,0.290548714829419
çalışma masası,ofis,related,word,word,
kızgınlık,öfkelenmek,related,word,word,0.446251212239159
kız,oğlan,related,word,word,0.679589059463355
abur cubur,öğle yemeği,related,word,word,
gece yarısı,öğlen,related,word,word,
öğrenmek,öğretmek,related,word,word,0.64025891956468
öğrenci,öğretmen,related,word,word,0.653844036200423
kız evlat,oğul,related,word,word,
tavsiye,öğüt vermek,related,word,word,
hava,oksijen,related,word,word,0.448922765919051
sınıf,okul,related,word,word,0.52989587678297
deniz,okyanus,related,word,word,0.64495807626095
sıradan,olağan,related,word,word,0.479882077329713
şans,olasılık,related,word,word,0.362726419997977
deney,test,related,word,word,0.567027323711935
zehir,öldürmek,related,word,word,0.261870735227571
meydana gelmek,olmak,related,word,word,
acı çekmek,ölmek,related,word,word,
canlı,ölü,related,word,word,0.412133526870918
ölümüne,ölümcül,related,word,word,0.308841652178355
olumlu,olumsuz,related,word,word,0.749010952741219
yüzyıl,on yıl,related,word,word,
izin,onay,related,word,word,0.519977179742289
onay,onaylamak,related,word,word,0.469200147737483
ikincil,birincil,related,word,word,0.791223949664119
üye,lider,related,word,word,0.390307498771425
anlam,önem,related,word,word,0.51302534537561
değerli,önemli,related,word,word,0.578591207966924
"teklif etmek, önermek",önermek,related,word,word,
ayrıcalık,onur,related,word,word,0.52810210325694
burada,orada,related,word,word,0.784019894687309
kaz,ördek,related,word,word,0.469747904120635
lejyon,ordu,related,word,word,0.465794086384702
vahşi orman,orman,related,word,word,
tren,otobüs,related,word,word,0.678658522105808
ayakta durmak,oturmak,related,word,word,
çoğunluk,oy,related,word,word,0.462844721551299
oynamak,oyun,related,word,word,0.514748145681154
oyuncak bebek,oyuncak,related,word,word,
antrenör,oyuncu,related,word,word,0.509448395877788
sadakât,özveri,related,word,word,0.483368255879746
mektup,paket,related,word,word,0.454604704645176
ipek,pamuk,related,word,word,0.530368027405818
peşin,para,related,word,word,0.320522992535856
bölüm,paragraf,related,word,word,0.584703215938471
doğaüstü,paranormal,related,word,word,0.506495781601242
bankacılık,finansal,related,word,word,0.522895703094655
fragman,parça,related,word,word,0.208386365591612
ruj,parfüm,related,word,word,0.503321663745377
ışıltı,parlaklık,related,word,word,0.635714466396998
dna,parmak izi,related,word,word,
resepsiyon,parti,related,word,word,0.408283322597605
madde,parçacık,related,word,word,0.452730716973623
bilet,pasaport,related,word,word,0.480206425081023
deprem,patlama,related,word,word,0.565401869115516
patlamak,patlatmak,related,word,word,0.770291891731911
bomba,patlayıcı,related,word,word,0.688305173510303
yönetici,patron,related,word,word,0.417775587420797
cumartesi,pazar,related,word,word,0.55601747398978
reklâm,pazarlama,related,word,word,0.482360881617398
vajina,penis,related,word,word,0.659045251770737
görüş,perspektif,related,word,word,0.361283718244539
ekmek,peynir,related,word,word,0.573706615548877
astronot,pilot,related,word,word,0.495323042302764
edepsiz,pis,related,word,word,0.459142165567603
hazırlık,planlama,related,word,word,0.428415964192165
çimento,plastik,related,word,word,0.380561536847312
kumar,poker,related,word,word,0.630819565775669
kritik,politik,related,word,word,0.378229658600699
politika,politikacı,related,word,word,0.611756699620426
yeşil,turuncu,related,word,word,0.664580589526817
resmen,pratikte,related,word,word,0.250504956653833
prenses,prens,related,word,word,0.681951041469798
dekan,profesör,related,word,word,0.424378663727397
amatör,profesyonel,related,word,word,0.599736245748334
proje,program,related,word,word,0.461510274833627
işlem,prosedür,related,word,word,0.49467878941563
kural,protokol,related,word,word,0.504526134554439
model,prototip,related,word,word,0.430763139365907
anatomi,psikoloji,related,word,word,0.517575080345079
tıbbi,psikolojik,related,word,word,0.531634323685594
tüttürmek,puro,related,word,word,0.423864179199774
kıç,popo,related,word,word,0.625536830831669
bulaşma,radyasyon,related,word,word,0.21291151498179
keşiş,rahip,related,word,word,0.656574252261073
düşman,rakip,related,word,word,0.445816098689039
sincap,rakun,related,word,word,0.499928707358783
jeneratör,reaktör,related,word,word,0.579421573501639
resmi olarak,resmi,related,word,word,
sanatçı,ressam,related,word,word,0.702326474307615
pub,restoran,related,word,word,0.423690567444229
sezar,roma,related,word,word,0.570575464442661
dramatik,romantik,related,word,word,0.45706976008483
ruh,tin,related,word,word,0.184941188531072
kâbus,rüya,related,word,word,0.620931652787374
yarın,sabah,related,word,word,0.384129809230739
akşam yemegi,kahvaltı,related,word,word,
ispiyonculuk,sabotaj,related,word,word,0.354609737523687
sadık,vefalı,related,word,word,0.618548528964363
gün batımı,şafak,related,word,word,
kör,sağır,related,word,word,0.578721896372893
etkinleştirme,sağlamak,related,word,word,0.209451776290873
plaj,kıyı,related,word,word,0.342241573778797
komplo,sahtekar,related,word,word,0.314446701467059
hile,şaka,related,word,word,0.415412170087014
saç,sakal,related,word,word,0.500148077421599
sessizlik,sakinlik,related,word,word,0.585111083047133
örtmek,saklamak,related,word,word,0.569265909958546
aptal,salak,related,word,word,0.879930660683132
çorba,salata,related,word,word,0.578036846460855
kurban,saldırgan,related,word,word,0.339742798031391
istila,saldırı,related,word,word,0.426188984096458
pazartesi günü,salı,related,word,word,
kişisel,samimi,related,word,word,0.33182808922698
şarap,şampanya,related,word,word,0.709500881140562
yarışma,şampiyona,related,word,word,0.539116739224138
ninja,samuray,related,word,word,0.459708874390729
masa,sandalye,related,word,word,0.639956377123054
rüşvet,şantaj,related,word,word,0.45001895877533
mil,santimetre,related,word,word,0.549905553971161
kilise,şapel,related,word,word,0.550684707305356
kask,şapka,related,word,word,0.526428602853686
ayık,sarhoş,related,word,word,0.518998896851343
kırmızı,sarı,related,word,word,0.779755010431522
öpmek,sarılmak,related,word,word,0.601163722937856
albüm,şarkı,related,word,word,0.511958285771889
müzayede,satış,related,word,word,0.359768111950471
satın almak,satmak,related,word,word,
savaş,muharebe,related,word,word,0.607472458867898
arena,savaş alanı,related,word,word,
asker,savaşçı,related,word,word,0.502453599367377
şampiyon,savaşçı,related,word,word,0.415702759976985
avukat,savcı,related,word,word,0.626756731309116
korumak,savunmak,related,word,word,0.640660051018176
hak etmek,saygıdeğer,related,word,word,
baron,kontes,related,word,word,0.463732302680931
seçim,seçenek,related,word,word,0.333437096425778
kampanya,seçim,related,word,word,0.505732904229827
tercih etmek,seçmek,related,word,word,
aday,seçmen,related,word,word,0.40492031797126
pişirmek,şef,related,word,word,0.2235483019192
yoksulluk,sefalet,related,word,word,0.606894914048228
tebrik etmek,selamlamak,related,word,word,
bayrak,sembol,related,word,word,0.382277200707194
ilçe,semt,related,word,word,0.395069428118122
parlamento,senato,related,word,word,0.601209848792716
vali,senatör,related,word,word,0.5239904864827
semptom,sendrom,related,word,word,0.540486040562564
beyin,serebral,related,word,word,0.493848671890277
galeri,sergi,related,word,word,0.587156245033181
ılık,serin,related,word,word,0.612046041838032
zorlu,çetin,related,word,word,0.781536586592514
gürültü,ses,related,word,word,0.538177197131843
sessiz,sessizlik,related,word,word,0.590175334435586
metres,sevgili,related,word,word,0.204954345604839
güzel,sevimli,related,word,word,0.572736147665396
melek,şeytan,related,word,word,0.571824753252997
içgüdü,sezgi,related,word,word,0.553960005676146
sıkıca,şiddetle,related,word,word,0.249462151890076
kodu,kod,related,word,word,0.701053418738439
tütün,sigara,related,word,word,0.657547666636619
büyü,büyücü,related,word,word,0.643042745346239
metin,şiir,related,word,word,0.451764722487858
tüfek,ateşli silah,related,word,word,
tabanca,silâh,related,word,word,0.55973021259052
kıskanç,kızgın,related,word,word,0.48704051326832
endişeli,asabi,related,word,word,0.396954288115772
sıklık,sinyal,related,word,word,0.159789516407943
komut,emir,related,word,word,0.394617470621764
tatlı,şirin,related,word,word,0.655478724973151
hayvanat bahçesi,sirk,related,word,word,
şirket,ortaklık,related,word,word,0.467052676319782
bulut,sis,related,word,word,0.528530861857271
bardak,şişe,related,word,word,0.699895107426228
ağ,sistem,related,word,word,0.406904287297914
beyaz,siyah,related,word,word,0.830270611079981
gazetecilik,politika,related,word,word,0.48628737757371
ısı,sıcaklık,related,word,word,0.716729884932645
moda,şık,related,word,word,0.407905372060355
bazen,sıklıkla,related,word,word,0.365770364008625
iğne,şırınga,related,word,word,0.582384296869697
kutu,sırt çantası,related,word,word,
sıvı,akışkan,related,word,word,0.542051680935585
kömür,yağ,related,word,word,0.430519798774203
dedikodu,skandal,related,word,word,0.494040934636916
fırın,soba,related,word,word,0.448211623557676
limonata,soda,related,word,word,0.685265257768938
sarımsak,soğan,related,word,word,0.630849496132307
sıcak,soğuk,related,word,word,0.727254371186856
köşe,sokak,related,word,word,0.253992765966974
bulvar,sokak,related,word,word,0.464152583484914
ilkbahar,sonbahar,related,word,word,0.753537320471942
ilelebet,ebedi,related,word,word,0.403478457980503
sonuç,netice,related,word,word,0.621580248226578
nihayet,sonuçta,related,word,word,0.216318470566589
soru,sormak,related,word,word,0.53529296000866
mantıksız,sorumsuz,related,word,word,0.47582770731641
sorun,problem,related,word,word,0.828982634099786
krema,sos,related,word,word,0.601633388211976
rumuz,soyadı,related,word,word,0.352115817437548
hırsızlık,soygun,related,word,word,0.730062728929283
söylemek,anlatmak,related,word,word,0.587815404651926
aşırmak,soygunculuk,related,word,word,0.220930518625324
güvence,vaat,related,word,word,0.363687698222778
lazanya,spagetti,related,word,word,0.652433291501832
hobi,spor,related,word,word,0.386278660138204
ritim,stil,related,word,word,0.282374659023675
plan,strateji,related,word,word,0.539529811521316
günah,suç,related,word,word,0.470658833183864
şikayet,suçlama,related,word,word,0.344098191728373
masum,suçlu,related,word,word,0.454289352257371
misafirperverlik,minnettarlık,related,word,word,0.571440655998161
kuşkulanmak,şüphelenmek,related,word,word,0.778202296931705
daima,sürekli,related,word,word,0.49911668970557
binmek,sürmek,related,word,word,0.474811580418024
yolcu,sürücü,related,word,word,0.38922977612314
açlık,susuzluk,related,word,word,0.625191234168805
tas,tabak,related,word,word,0.39991599730345
alay,tabur,related,word,word,0.335028057586683
taç,taht,related,word,word,0.51057799111776
beğenmek,takdir etmek,related,word,word,
lig,takım,related,word,word,0.435588227528223
takvim,çizelge,related,word,word,0.490028095724496
talihsiz,talihsizlik,related,word,word,0.705132306900999
boş,dolu,related,word,word,0.488231681852279
kesinlikle,tamamen,related,word,word,0.394185327101977
toplam,eksiksiz,related,word,word,0.212612922012621
düzeltmek,tamirat,related,word,word,0.277433365285858
tanık,tanıklık,related,word,word,0.628350551557846
kavram,tanım,related,word,word,0.4221745168605
profil,tanım,related,word,word,0.323282515144063
tanımak,bilmek,related,word,word,0.403645577903113
görmek,tanışmak,related,word,word,0.481112885044317
sohbet,tartışma,related,word,word,0.483711768797553
kaya,taş,related,word,word,0.599798389515201
noel,tatil,related,word,word,0.469822102307904
tilki,tavşan,related,word,word,0.596332695953227
terapi,tedavi,related,word,word,0.523779663642533
çavuş,teğmen,related,word,word,0.656578322695217
risk,tehlike,related,word,word,0.513714773098523
riskli,tehlikeli,related,word,word,0.651163549757101
yöntem,teknik,related,word,word,0.346711411960967
kablo,tel,related,word,word,0.569465557421411
aramak,telefon,related,word,word,0.270276810022921
radyo,televizyon,related,word,word,0.636052448822261
haziran,temmuz,related,word,word,0.698171636046403
golf,tenis,related,word,word,0.62779385199867
fikir,teori,related,word,word,0.499068490057729
bal,tereyağı,related,word,word,0.486889666043455
ayrılmak,terk etmek,related,word,word,
minnettar,teşekkür,related,word,word,0.535723224102441
sinema,tiyatro,related,word,word,0.592772547455725
süvari,topçu,related,word,word,0.387728688549375
biriktirmek,toplamak,related,word,word,0.595818313694457
konferans,toplantı,related,word,word,0.554973338780959
toplum,topluluk,related,word,word,0.590144116241078
ritüel,tören,related,word,word,0.459439831919515
kül,toz,related,word,word,0.535554530590532
paslı,tozlu,related,word,word,0.293725757856873
üzücü,trajik,related,word,word,0.694142693512583
ticari,tüccar,related,word,word,0.326554567980267
köprü,tünel,related,word,word,0.473403576322393
tavuk,hindi,related,word,word,0.683379438645482
tutmak,bulundurmak,related,word,word,0.486126754503096
coşku,tutku,related,word,word,0.503765372752903
