"tr_cue","tr_target","type","cue_type","target_type","tr_cosine"
"mühendis","mimar","related","word","word",0.563841054630866
"görev","misyon","related","word","word",0.426922101077453
"aspirin","morfin","related","word","word",0.539726049193151
"otel","motel","related","word","word",0.58054696377207
"tank","motor","related","word","word",0.403715905877615
"elmas","mücevher","related","word","word",0.700815373755733
"üretici","müdür","related","word","word",0.170244626549086
"belki","muhtemelen","related","word","word",0.755134056730897
"sansasyonel","muhteşem","related","word","word",0.270853781924731
"ideal","mükemmel","related","word","word",0.589871992330897
"lamba","mum","related","word","word",0.481171024582819
"hasta","müşteri","related","word","word",0.333405710560183
"evrim","mutasyon","related","word","word",0.55716838210787
"mütevazı","mütevazı","related","word","word",1
"memnun","mutlu","related","word","word",0.608654537936614
"kütüphane","müze","related","word","word",0.502746138154327
"caz","müzik","related","word","word",0.6115241415422
"alet","müzik aleti","related","word","word",NA
"şarkıcı","müzisyen","related","word","word",0.69531247218302
"ara sıra","nadiren","related","word","word",NA
"yumuşak","nazik","related","word","word",0.488984753606669
"sebep","neden","related","word","word",0.481811367506327
"büyük baba","nene","related","word","word",NA
"zevk","neşe","related","word","word",0.300709544597029
"final","nihai","related","word","word",0.216545772516204
"amaç","niyet","related","word","word",0.36782533454525
"sağlıklı","normal","related","word","word",0.417705908818171
"atomik","nükleer","related","word","word",0.482978900779374
"ne","o","related","word","word",0.338713516825982
"nobel","ödül","related","word","word",0.390191660431316
"bonus","ödül","related","word","word",0.398246045735542
"çalışma masası","ofis","related","word","word",NA
"kızgınlık","öfkelenmek","related","word","word",0.446251212239159
"kız","oğlan","related","word","word",0.679589059463355
"abur cubur","öğle yemeği","related","word","word",NA
"gece yarısı","öğlen","related","word","word",NA
"öğrenmek","öğretmek","related","word","word",0.640258919564679
"öğrenci","öğretmen","related","word","word",0.653844036200423
"kız evlat","oğul","related","word","word",NA
"tavsiye","öğüt vermek","related","word","word",NA
"hava","oksijen","related","word","word",0.448922765919051
"sınıf","okul","related","word","word",0.52989587678297
"deniz","okyanus","related","word","word",0.64495807626095
"sıradan","olağan","related","word","word",0.479882077329713
"şans","olasılık","related","word","word",0.362726419997977
"deney","ölçek","related","word","word",0.241283747000497
"zehir","öldürmek","related","word","word",0.261870735227571
"meydana gelmek","olmak","related","word","word",NA
"katlanmak","ölmek","related","word","word",0.407032525711552
"canlı","ölü","related","word","word",0.412133526870918
"ölümcül","ölümcül","related","word","word",1
"pozitif","olumsuz","related","word","word",0.547093751614919
"yüzyıl","on yıl","related","word","word",NA
"izin","onay","related","word","word",0.519977179742289
"onayla","onaylamak","related","word","word",0.638707777892772
"ikincil","öncelik","related","word","word",0.353733300168334
"üye","önder","related","word","word",0.247222691130181
"anlam","önem","related","word","word",0.51302534537561
"değerli","önemli","related","word","word",0.578591207966924
"teklif etmek, önermek","önermek","related","word","word",NA
"ayrıcalık","onur","related","word","word",0.52810210325694
"burada","orada","related","word","word",0.784019894687309
"kaz","ördek","related","word","word",0.469747904120635
"lejyon","ordu","related","word","word",0.465794086384702
"orman","orman","related","word","word",1
"tren","otobüs","related","word","word",0.678658522105807
"ayakta durmak","oturmak","related","word","word",NA
"çoğunluk","oy","related","word","word",0.462844721551299
"oyna","oyun","related","word","word",0.469892661382785
"oyuncak bebek","oyuncak","related","word","word",NA
"koç","oyuncu","related","word","word",0.396426295403386
"sadakât","özveri","related","word","word",0.483368255879746
"mektup","paket","related","word","word",0.454604704645177
"ipek","pamuk","related","word","word",0.530368027405818
"peşin","para","related","word","word",0.320522992535856
"bölüm","paragraf","related","word","word",0.584703215938471
"doğaüstü","paranormal","related","word","word",0.506495781601242
"bankacılık","parasal","related","word","word",0.428943077489893
"fragman","parça","related","word","word",0.208386365591612
"ruj","parfüm","related","word","word",0.503321663745376
"parlaklık","parlak","related","word","word",0.615663679227134
"dna","parmak izi","related","word","word",NA
"resepsiyon","parti","related","word","word",0.408283322597604
"konu","partika","related","word","word",NA
"bilet","pasaport","related","word","word",0.480206425081023
"deprem","patlama","related","word","word",0.565401869115515
"patlamak","patlatmak","related","word","word",0.770291891731911
"bomba","patlayıcı","related","word","word",0.688305173510303
"yönetici","patron","related","word","word",0.417775587420797
"cumartesi","pazar","related","word","word",0.55601747398978
"reklâm","pazarlama","related","word","word",0.482360881617398
"vajina","penis","related","word","word",0.659045251770737
"görüş","perspektif","related","word","word",0.36128371824454
"ekmek","peynir","related","word","word",0.573706615548877
"astronot","pilot","related","word","word",0.495323042302763
"edepsiz","pis","related","word","word",0.459142165567603
"hazırlık","planlama","related","word","word",0.428415964192165
"çimento","plastik","related","word","word",0.380561536847312
"kumar","poker","related","word","word",0.630819565775669
"kritik","politik","related","word","word",0.378229658600699
"politika","politikacı","related","word","word",0.611756699620426
"yeşil","portakal","related","word","word",0.34495738973367
"kelimenin tam anlamıyla","pratikte","related","word","word",NA
"prenses","prens","related","word","word",0.681951041469798
"dekan","profesör","related","word","word",0.424378663727397
"amatör","profesyonel","related","word","word",0.599736245748334
"proje","program","related","word","word",0.461510274833627
"işlem","prosedür","related","word","word",0.49467878941563
"kural","protokol","related","word","word",0.504526134554439
"model","prototip","related","word","word",0.430763139365907
"anatomi","psikoloji","related","word","word",0.517575080345078
"tıbbi","psikolojik","related","word","word",0.531634323685594
"sigara içmek","puro","related","word","word",NA
"eşek","put","related","word","word",0.241619352963416
"bulaşma","radyasyon","related","word","word",0.21291151498179
"keşiş","rahip","related","word","word",0.656574252261073
"düşman","rakip","related","word","word",0.445816098689039
"sincap","rakun","related","word","word",0.499928707358783
"jeneratör","reaktör","related","word","word",0.579421573501639
"resmi olarak","resmi","related","word","word",NA
"sanatçı","ressam","related","word","word",0.702326474307615
"pub","restoran","related","word","word",0.423690567444229
"sezar","roma","related","word","word",0.570575464442661
"dramatik","romantik","related","word","word",0.45706976008483
"ruh","ruh","related","word","word",1
"kâbus","rüya","related","word","word",0.620931652787374
"yarın","sabah","related","word","word",0.384129809230739
"akşam yemegi","sabah kahvaltısı","related","word","word",NA
"casusluk","sabotaj","related","word","word",0.461897340193809
"sadık","sadık","related","word","word",1
"gun batimi","şafak","related","word","word",NA
"kör","sağır","related","word","word",0.578721896372893
"etkinleştirme","sağlamak","related","word","word",0.209451776290873
"plaj","sahil","related","word","word",0.517919112417177
"komplo","sahtekar","related","word","word",0.314446701467059
"hile","şaka","related","word","word",0.415412170087014
"saç","sakal","related","word","word",0.500148077421599
"sessizlik","sakinlik","related","word","word",0.585111083047133
"kapak","saklamak","related","word","word",0.214962009569682
"aptal","salak","related","word","word",0.879930660683132
"çorba","salata","related","word","word",0.578036846460855
"kurban","saldırgan","related","word","word",0.339742798031391
"istila","saldırı","related","word","word",0.426188984096458
"pazartesi günü","salı","related","word","word",NA
"kişiye özel","samimi","related","word","word",NA
"şarap","şampanya","related","word","word",0.709500881140562
"yarışma","şampiyonluk","related","word","word",0.489551870269197
"ninja","samuray","related","word","word",0.459708874390729
"tablo","sandalye","related","word","word",0.315483700251779
"rüşvet","şantaj","related","word","word",0.45001895877533
"mil","santimetre","related","word","word",0.549905553971161
"kilise","şapel","related","word","word",0.550684707305356
"kask","şapka","related","word","word",0.526428602853686
"ayık","sarhoş","related","word","word",0.518998896851343
"kırmızı","sarı","related","word","word",0.779755010431522
"öpücük","sarılmak","related","word","word",0.447175297314612
"albüm","şarkı","related","word","word",0.511958285771889
"açık arttırma","satış","related","word","word",NA
"satın almak","satmak","related","word","word",NA
"savaş","savaş","related","word","word",1
"arena","savaş alanı","related","word","word",NA
"asker","savaşçı","related","word","word",0.502453599367377
"şampiyon","savaşçı","related","word","word",0.415702759976985
"avukat","savcı","related","word","word",0.626756731309115
"korumak","savunmak","related","word","word",0.640660051018176
