zh_cue,zh_target,type,cue_type,target_type,zh_cosine
内部,外面,related,word,word,0.87239589872222
讽刺,揶揄,related,word,word,
南部,西部,related,word,word,0.908179316400162
黑手党,卡特尔,related,word,word,0.940948894432497
宇航员,飞行员,related,word,word,0.930172243913816
今日,昨天,related,word,word,0.831725071265321
职业,工作,related,word,word,0.753639264438058
身体,尸首,related,word,word,0.818184102533554
半点,一刻,related,word,word,
麻烦,问题,related,word,word,0.908982853150478
支持,帮助,related,word,word,0.694154047515413
复仇,正义,related,word,word,0.916145804059388
模型,雏形,related,word,word,
允许,赞同,related,word,word,0.909768810170605
胃部,胸膛,related,word,word,
拒绝,接受,related,word,word,0.644571743134237
数据,信息,related,word,word,0.899394830226529
全部,整体,related,word,word,0.505498013294274
收藏,搜罗,related,word,word,
生气,愤怒,related,word,word,0.804259433134321
降低,升高,related,word,word,0.722248026293585
道路,小径,related,word,word,0.898295775216671
环境,气氛,related,word,word,0.862715629116769
丛林,森林,related,word,word,0.846732399538885
程序,机器,related,word,word,0.702467373330207
泥泞,沙子,related,word,word,0.332569733028581
徽章,制服,related,word,word,0.899675020158282
神经,肌肉,related,word,word,0.899098851668353
清醒,沉醉,related,word,word,0.854480803402513
组成,混合,related,word,word,0.751854486547705
淹没,游泳,related,word,word,0.816652064772267
阶段,时期,related,word,word,0.934067112504194
阴谋,欺骗,related,word,word,0.917018455737327
闲话,丑闻,related,word,word,0.580462992271972
特权,荣誉,related,word,word,0.522853037549694
氏族,家庭,related,word,word,0.781822665410895
色情,电影,related,word,word,0.762200466684413
服务员,侍应生,related,word,word,0.834000650304924
奖金,报酬,related,word,word,0.940241894417673
蜘蛛,昆虫,related,word,word,0.904552579259239
驴子,马儿,related,word,word,0.891753812723008
腰子,肝脏,related,word,word,0.89951553256711
日历,计划,related,word,word,0.833797054645027
津贴,薪水,related,word,word,
殷勤,热情,related,word,word,
洒脱,自由,related,word,word,
管辖,权威,related,word,word,0.861051320922054
军团,兵营,related,word,word,
启发,灵感,related,word,word,0.889711196843736
航站,机场,related,word,word,
瑜伽,按摩,related,word,word,0.933229853086615
铁骑,炮兵,related,word,word,
民用,军用,related,word,word,0.883164464994695
研讨,演讲,related,word,word,0.932492069729159
阿司匹林,吗啡,related,word,word,0.927723880034532
光盘,视频,related,word,word,0.764638104820803
凯撒,罗马,related,word,word,0.885195603946688
安全,保护,related,word,word,0.306538595335993
校准,维修,related,word,word,0.876085758900104
杀手,凶手,related,word,word,0.918535979972819
公平,合理,related,word,word,0.958721583032496
清空,装满,related,word,word,0.835123214009994
喂养,吃饭,related,word,word,
双倍,三重,related,word,word,0.912112602629395
受苦,死亡,related,word,word,0.786296089027281
信用,贷款,related,word,word,0.891879529087366
半夜,中午,related,word,word,0.955157840528873
中断,打扰,related,word,word,0.805908809104429
地位,职务,related,word,word,0.866036928359127
魅力,美丽,related,word,word,0.652851385475372
网络,主页,related,word,word,0.878708978795551
射手,刺客,related,word,word,0.904154370752529
疯狂,愚蠢,related,word,word,0.940817477999211
月台,车站,related,word,word,0.788424877084779
苹果,水果,related,word,word,0.925008453552529
离开,逃脱,related,word,word,0.81788192120059
汤匙,叉子,related,word,word,0.799477754379105
工场,车间,related,word,word,
好客,感激,related,word,word,0.822177607695188
土豆,番茄,related,word,word,0.90001555055451
院长,教授,related,word,word,0.758492341632654
苦难,酷刑,related,word,word,0.853662371880817
避难,庇护所,related,word,word,0.869631364197306
片剂,药丸,related,word,word,0.924865413779275
静脉,动脉,related,word,word,0.758566589147479
男爵,女爵,related,word,word,0.774020123928037
公斤,克数,related,word,word,
卖家,买方,related,word,word,
王国,皇帝,related,word,word,0.947325141701589
军团,部队,related,word,word,0.802128406944168
开车,驾驭,related,word,word,0.807508145718888
落下,坍塌,related,word,word,
智慧,大脑,related,word,word,0.929836686775413
教会,教堂,related,word,word,0.781390299898895
突然,不料,related,word,word,0.813994886641962
抉择,选择,related,word,word,0.777949400761657
店铺,仓库,related,word,word,
月亮,太阳,related,word,word,0.875581276449531
营地,村庄,related,word,word,0.744871926990668
目的,意图,related,word,word,0.873359453636239
柔软,温和,related,word,word,0.91817847846506
大碗,盘子,related,word,word,
闪耀,明亮,related,word,word,0.941755814665086
情妇,爱人,related,word,word,0.852406738566909
继续,维持,related,word,word,0.644489337966798
金属,银器,related,word,word,0.803710700831635
郡县,地区,related,word,word,
冲突,争议,related,word,word,0.80097618241865
靴子,皮鞋,related,word,word,0.765370367431281
动物,马戏,related,word,word,0.907481937680203
工具,仪器,related,word,word,0.552455736732832
错误,过失,related,word,word,0.781871101030519
多数,投票,related,word,word,0.684047367465268
奖杯,勋章,related,word,word,0.891343133368992
可口,美味,related,word,word,0.760111603919529
唇部,脸颊,related,word,word,
威严,殿下,related,word,word,0.671809416334396
技术,机械,related,word,word,0.713477084342027
蛋白质,维他命,related,word,word,0.906398122842626
罗盘,地图,related,word,word,0.843571531133054
生锈,灰尘,related,word,word,0.836293774739339
牢固,坚定,related,word,word,0.877480990087067
荷尔蒙,肾上腺,related,word,word,
罗密欧,朱丽叶,related,word,word,0.933950263595755
夏洛克,沃森,related,word,word,0.869386955641689
带来,发送,related,word,word,0.896798023003832
食物,一餐,related,word,word,
顶端,底部,related,word,word,0.850147662134565
证据,证明,related,word,word,0.824592273933695
受害,攻击,related,word,word,
皮肤,组织,related,word,word,0.767156090763525
注意,吸引,related,word,word,0.651090847636456
承认,坦白,related,word,word,0.916670318325995
担心,紧张,related,word,word,0.840851557497303
沙滩,海岸,related,word,word,0.911393486443493
建议,劝告,related,word,word,0.191519924571524
结果,产物,related,word,word,0.702903734068783
勇气,决心,related,word,word,0.92997236748601
可笑,荒诞,related,word,word,
生病,恶心,related,word,word,0.560947394866278
确实,实际,related,word,word,0.830554811814386
用具,装备,related,word,word,0.853870445284793
猴子,猩猩,related,word,word,0.803257048318141
宝藏,财富,related,word,word,0.946595242331196
需要,请求,related,word,word,0.850173675806294
部分,段落,related,word,word,0.697220354641219
平衡,和谐,related,word,word,0.857758142508835
原因,托辞,related,word,word,
恢复,愈合,related,word,word,0.800916655311987
护送,陪伴,related,word,word,
提示,警报,related,word,word,0.764474449233817
评论,陈述,related,word,word,0.829024472987575
高阶,初级,related,word,word,0.89843335865479
侮辱,冒犯,related,word,word,0.868612630866932
反抗,抵制,related,word,word,0.762867193033465
爆裂,炸开,related,word,word,
无偿,自愿,related,word,word,0.932129813875922
喇叭,哨子,related,word,word,0.947124268165349
抗议,示威,related,word,word,0.9132595338112
谦卑,端庄,related,word,word,0.761598625419867
辉煌,荣耀,related,word,word,0.681694206126204
幼稚,悲观,related,word,word,
青蛙,蜥蜴,related,word,word,0.894520430880713
日落,黎明,related,word,word,0.883685928174063
昵称,姓名,related,word,word,0.677618837563312
丝绸,棉花,related,word,word,0.86193301522311
口红,香水,related,word,word,0.797945385350573
咳嗽,发热,related,word,word,0.944726122272147
层次,表面,related,word,word,0.881557769917519
大蒜,洋葱,related,word,word,0.753079680758301
松鼠,浣熊,related,word,word,0.83894881785927
棱锥,结构,related,word,word,
无知,傲慢,related,word,word,0.805418669973205
赤裸,光溜,related,word,word,0.782395200593049
水兵,海军,related,word,word,0.913532427374466
长跑,比赛,related,word,word,0.594046865890763
舱体,探测,related,word,word,
其次,首要,related,word,word,
竞技,牛仔,related,word,word,0.755813156223802
文凭,毕业,related,word,word,
障碍,挑战,related,word,word,0.949494864169568
高潮,勃起,related,word,word,0.917835035315435
半径,周长,related,word,word,0.499135900291666
超人,蝙蝠侠,related,word,word,0.76999051614152
太平洋,大西洋,related,word,word,0.940330232606039
离开,放弃,related,word,word,0.915198415560106
查看,核实,related,word,word,0.884988705243132
正面,后部,related,word,word,
臀部,屁股,related,word,word,0.961732948045081
最后,终于,related,word,word,0.794827743987149
推动,拉住,related,word,word,
应该,值得,related,word,word,0.886795718971283
看法,观点,related,word,word,0.865514444288779
桌子,书房,related,word,word,0.829243887177548
演讲,传道,related,word,word,
人群,观众,related,word,word,0.956512030233089
害怕,吓唬,related,word,word,
无用,不值,related,word,word,0.937131955148562
荷载,货物,related,word,word,
竞争,选举,related,word,word,0.782331162915568
触发,激活,related,word,word,0.920265349606915
对立,相反,related,word,word,
赌博,扑克,related,word,word,0.832041854191896
候选,选民,related,word,word,0.683799685117274
水泵,软管,related,word,word,
极端,致命,related,word,word,0.954396802956353
烤箱,火炉,related,word,word,0.70786822904513
排除,去掉,related,word,word,0.879880762004201
脆弱,敏感,related,word,word,0.860044263783641
成人,父母,related,word,word,0.846621409513559
熔化,冻结,related,word,word,0.875872271306076
才干,能力,related,word,word,
出现,发生,related,word,word,0.92477315180097
贿赂,勒索,related,word,word,0.931853626134755
总和,数量,related,word,word,
保存,维持,related,word,word,0.936775041051946
爱好,运动,related,word,word,0.885491832493933
猪肉,肉类,related,word,word,0.904818909575243
抛锚,航行,related,word,word,0.956319299472715
大鹅,小鸭,related,word,word,0.557128513968541
碳素,氢气,related,word,word,
片段,碎块,related,word,word,
奉承,佩服,related,word,word,0.782631427358911
声纳,丁,related,word,word,0.725918130468233
原子,核能,related,word,word,0.847286487755923
诺奖,奖项,related,word,word,
打击,碰撞,related,word,word,0.9550087186706
声音,口音,related,word,word,0.889501127841713
伙计,兄弟,related,word,word,0.624732946674672
烹饪,厨师,related,word,word,0.891575987111276
保卫,巡逻,related,word,word,0.819225533457425
厚重,坚实,related,word,word,
基地,总部,related,word,word,0.926914614641406
命运,定数,related,word,word,
新鲜,提神,related,word,word,
可怕,怪异,related,word,word,0.950313197096751
吸吮,舔舐,related,word,word,
垃圾,废物,related,word,word,0.92757004184315
悲惨,可怜,related,word,word,0.853726589799919
安排,组织,related,word,word,0.734008347021363
概念,定义,related,word,word,0.846238993030835
倡导,建议,related,word,word,
预算,经费,related,word,word,
商标,产品,related,word,word,0.83995005777778
接待,聚会,related,word,word,0.762819268616549
吞咽,咀嚼,related,word,word,0.760466123047264
打针,注射,related,word,word,0.950139334401176
联盟,团队,related,word,word,0.741557584702234
新郎,新娘,related,word,word,0.915866492024546
饥饿,口渴,related,word,word,0.826412573448398
禁止,遏制,related,word,word,
无助,虚弱,related,word,word,0.940265625214981
粮食,面粉,related,word,word,0.910756650633256
贫困,苦难,related,word,word,0.567109804343154
本能,直觉,related,word,word,0.949664922400151
进化,突变,related,word,word,0.795253007690319
广告,营销,related,word,word,0.935373001094177
柜子,壁橱,related,word,word,0.870740932339162
低估,夸大,related,word,word,0.9007908606821
望远镜,显微镜,related,word,word,0.861358247041409
捆绑,领带,related,word,word,0.843863576035081
保守,自由,related,word,word,0.883844625726862
阀门,通风,related,word,word,0.584092873976321
插入,放进,related,word,word,
腹泻,呕吐,related,word,word,0.923987437602269
