"word_combo","fa_cue","fa_target","type","cue_type","target_type","fa_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"احفعالتکنیک","احفعال","تکنیک","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احففجسله","احفف","جسله","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احففرسوایی","احفف","رسوایی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احمقخنگ","احمق","خنگ","related","word","word",0.517255579734917,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احمقداريگاه","احمق","داريگاه","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احمقفروشگاه","احمق","فروشگاه","unrelated","word","word",0.0793513017315551,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخاهتمدوز","اخاه","تمدوز","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخاهدرجه حرارت","اخاه","درجه حرارت","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخجرهشخصیت","اخجره","شخصیت","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخجرهگيزه","اخجره","گيزه","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخس و زاساحتمالاً","اخس و زاس","احتمالاً","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخس و زاسکهث","اخس و زاس","کهث","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخطارپلاستیک","اخطار","پلاستیک","unrelated","word","word",0.120081613233879,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخطارپیغام","اخطار","پیغام","related","word","word",0.225293598659868,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخطارحرتک","اخطار","حرتک","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخلشاهااین","اخل","شاهااین","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخلنظریه","اخل","نظریه","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخوجنیب","اخو","جنیب","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اخوسرطان","اخو","سرطان","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اداره کردنقفسه سینه","اداره کردن","قفسه سینه","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اداره کردنموفق شدن","اداره کردن","موفق شدن","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اداره کردنمیندوسکوپ","اداره کردن","میندوسکوپ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ادارىىکردنانگر","ادارىىکردن","انگر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ادارىىکردنمنفجر شدن","ادارىىکردن","منفجر شدن","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اداميپدادنعلت","اداميپدادن","علت","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اداميپدادنقدبه","اداميپدادن","قدبه","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اذدمدال","اذد","مدال","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اذدمشجمع","اذد","مشجمع","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارتباطدوستی","ارتباط","دوستی","related","word","word",0.27304472700567,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارتباطروغن","ارتباط","روغن","unrelated","word","word",0.0686857228244737,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارتباطنذل","ارتباط","نذل","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارتبمزتند","ارتبمز","تند","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارتبمزراه","ارتبمز","راه","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اردوگاهروستا","اردوگاه","روستا","related","word","word",0.312735781292993,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اردوگاهشربت","اردوگاه","شربت","unrelated","word","word",0.0503402213238943,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اردوگاهکشتا","اردوگاه","کشتا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اررنگاهحقاص","اررنگاه","حقاص","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اررنگاهدانش","اررنگاه","دانش","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارزشتادخدمتشخار","ارزشتاد","خدمتشخار","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارزشتادرسمی","ارزشتاد","رسمی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارزشجمجمه","ارزش","جمجمه","unrelated","word","word",0.134841431561613,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارزشدغرل","ارزش","دغرل","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارزشقیمت","ارزش","قیمت","related","word","word",0.350754827399856,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارزشمندگروگ","ارزشمند","گروگ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارزشمندمهم","ارزشمند","مهم","related","word","word",0.482260117007041,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارزشمندهاردی","ارزشمند","هاردی","unrelated","word","word",0.125181539768984,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارکستراداری","ارکستر","اداری","unrelated","word","word",0.0990623577140416,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارکسترایف","ارکستر","ایف","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارکسترگروه موسیقی","ارکستر","گروه موسیقی","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارکسیداجاق گاز","ارکسید","اجاق گاز","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارکسیداروپش","ارکسید","اروپش","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارگاسمضعمس","ارگاسم","ضعمس","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارگاسملیبرال","ارگاسم","لیبرال","unrelated","word","word",0.141382880981701,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارگاسمنعوظ","ارگاسم","نعوظ","related","word","word",0.393440098403533,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارنيسمخطرناک","ارنيسم","خطرناک","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارنيسمنفانیکی","ارنيسم","نفانیکی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"از بین بردنبرداشتن","از بین بردن","برداشتن","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"از بین بردنکارگر","از بین بردن","کارگر","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"از بین بردنيسم","از بین بردن","يسم","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"از بینآلردنبازايتیابی","از بینآلردن","بازايتیابی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"از بینآلردنغرور","از بینآلردن","غرور","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"از لحاظ مالیآستار","از لحاظ مالی","آستار","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"از لحاظ مالیتامین مالی","از لحاظ مالی","تامین مالی","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"از لحاظ مالیکیفیت","از لحاظ مالی","کیفیت","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ازاییآنجا","ازایی","آنجا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ازاییتابش- تشبر","ازایی","تابش- تشبر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ازگدحاظ مالیخدمتکار","ازگدحاظ مالی","خدمتکار","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ازگدحاظ مالینگتن","ازگدحاظ مالی","نگتن","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ازمالیفیوس","ازمالی","فیوس","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ازمالیمضطرب","ازمالی","مضطرب","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ازمایشتحزيلات","ازمایش","تحزيلات","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ازمایشتست","ازمایش","تست","related","word","word",0.469507823982993,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ازمایشرقت انگیز","ازمایش","رقت انگیز","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اژدهاادقق","اژدها","ادقق","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اژدهاشیر نر","اژدها","شیر نر","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اژدهاغیبت","اژدها","غیبت","unrelated","word","word",0.132727058933181,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اساهرهتکلی","اساهره","تکلی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اساهرهشیطان","اساهره","شیطان","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استادیومبیسبال","استادیوم","بیسبال","related","word","word",0.474500338798511,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استادیومراتتن","استادیوم","راتتن","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استادیومماساژ","استادیوم","ماساژ","unrelated","word","word",0.139331205154007,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استاودومتعدان","استاودوم","تعدان","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استاودومکارگر","استاودوم","کارگر","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استثنامربی نیرو","استثنامر","بی نیرو","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استثنامريبر","استثنامر","يبر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استثناییبايزیمان","استثنایی","بايزیمان","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استثناییقابل توجه","استثنایی","قابل توجه","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استثناییمنفجر شدن","استثنایی","منفجر شدن","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استخاسمبریب ولدریب","استخاسم","بریب ولدریب","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استخاسمراننده","استخاسم","راننده","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استخداماجاره دادن","استخدام","اجاره دادن","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استخدامباگه","استخدام","باگه","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استخدامتمام کردن","استخدام","تمام کردن","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استخدینآفتاب","استخدین","آفتاب","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استخدینفرهنگاه","استخدین","فرهنگاه","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استخوانجمجمه","استخوان","جمجمه","related","word","word",0.48886332411398,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استخواندر باره","استخوان","در باره","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استخوانمااينز","استخوان","مااينز","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استراحتتوانایی","استراحت","توانایی","unrelated","word","word",0.122722255539726,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استراحتخواب","استراحت","خواب","related","word","word",0.31748366435614,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استراحترومانتیک","استراحت","رومانتیک","unrelated","word","word",0.142291027239179,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استراحتکسمن","استراحت","کسمن","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استرسافسردگی","استرس","افسردگی","related","word","word",0.413364097948745,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استرسپریدن","استرس","پریدن","unrelated","word","word",0.105170299196023,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استرسقضاولککردن","استرس","قضاولککردن","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استعفااخراج","استعفا","اخراج","related","word","word",0.431123789159037,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استعفااقیانويتاطلس","استعفا","اقیانويتاطلس","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استعفاتازه کردن","استعفا","تازه کردن","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استعكهاقشه","استعكه","اقشه","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استعكهعکاس","استعكه","عکاس","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسسيلبه تازگی","اسسيل","به تازگی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسسيلمرست","اسسيل","مرست","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسطورهافسانه","اسطوره","افسانه","related","word","word",0.467550399765141,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسطورهشپافر","اسطوره","شپافر","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسطورهنگرانی","اسطوره","نگرانی","unrelated","word","word",0.0784234538027894,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسکوتاتصسرب","اسکوتا","تصسرب","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسکوتاروان","اسکوتا","روان","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسلومترخلاقیت","اسلومتر","خلاقیت","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسلومترخندهوسار","اسلومتر","خندهوسار","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسهالحالت تهوع","اسهال","حالت تهوع","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسهالسیاه","اسهال","سیاه","unrelated","word","word",0.105636368558625,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسهالمکدی","اسهال","مکدی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشاره کردنتعفا","اشاره کردن","تعفا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشاره کردنرحم","اشاره کردن","رحم","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشاره کردننشان دادن","اشاره کردن","نشان دادن","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشتباهدرست","اشتباه","درست","related","word","word",0.34378223088722,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشتباهرویداد","اشتباه","رویداد","unrelated","word","word",0.12142861411235,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشتباهصدرو","اشتباه","صدرو","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشتیاقخرج کردن","اشتیاق","خرج کردن","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشتیاقشور","اشتیاق","شور","related","word","word",0.385344301959846,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشتیاقلبد","اشتیاق","لبد","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشتیقشتوانایی","اشتیقش","توانایی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشتیقشدریادی","اشتیقش","دریادی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشکبریدن","اشک","بریدن","related","word","word",0.0984608128853613,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشکسبودیتن","اشک","سبودیتن","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشککامیون","اشک","کامیون","unrelated","word","word",0.0653095964236232,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشگتتعطیلات","اشگت","تعطیلات","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشگتدغط","اشگت","دغط","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشلتسامورایی","اشلت","سامورایی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشلتوظشمه","اشلت","وظشمه","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصابتدستمالنماغذی","اصابت","دستمالنماغذی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصابتضربه","اصابت","ضربه","related","word","word",0.343473449220018,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصابتملایم","اصابت","ملایم","unrelated","word","word",0.0825282596460398,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصدصادق","اصد","صادق","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصدکینسپول","اصد","کینسپول","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصفهانبالاششردن","اصفهان","بالاششردن","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصفهانشیراز","اصفهان","شیراز","related","word","word",0.295992181367281,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصفهانکیسه","اصفهان","کیسه","unrelated","word","word",0.0946129955249987,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصگشتگی","اص","گشتگی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصلاکمپر","اصل","اکمپر","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصلقول","اصل","قول","unrelated","word","word",0.114991266904588,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصلکپی 🀄","اصل","کپی 🀄","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصماهواره","اص","ماهواره","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضافهافزوده","اضافه","افزوده","related","word","word",0.346578921889036,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضافهلقل طرخ","اضافه","لقل طرخ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضافهنقاش","اضافه","نقاش","unrelated","word","word",0.137634474889865,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعتبارتجهیتو","اعتبار","تجهیتو","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعتبارمراسم خاکسپاری","اعتبار","مراسم خاکسپاری","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
