"word_combo","ko_cue","ko_target","type","cue_type","target_type","ko_cosine","M_Z","SD_Z","SE_Z","sampleN","done"
"곡물뛰르","곡물","뛰르","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"곡물밀가루","곡물","밀가루","related","word","word",0.629079172342606,NA,NA,NA,NA,NA
"곡물아이러니 한","곡물","아이러니 한","unrelated","word","word",0,NA,NA,NA,NA,NA
"골명관는리시","골명관는","리시","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"골명관는한가롭게 이리저리 거닐다","골명관는","한가롭게 이리저리 거닐다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"골프렐은","골프","렐은","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"골프태양의","골프","태양의","unrelated","word","word",0.128351670459713,NA,NA,NA,NA,NA
"골프테니스","골프","테니스","related","word","word",0.425878953337026,NA,NA,NA,NA,NA
"골현다통댔다","골현","다통댔다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"골현컴퓨터","골현","컴퓨터","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"곰늑대","곰","늑대","related","word","word",0.360952243941439,NA,NA,NA,NA,NA
"곰로로","곰","로로","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"곰증거","곰","증거","unrelated","word","word",0.145542192703109,NA,NA,NA,NA,NA
"곳까금속","곳까","금속","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"곳까루로","곳까","루로","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"곳에즈냅두적으로","곳에즈","냅두적으로","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"곳에즈삼배","곳에즈","삼배","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"공기가족","공기","가족","unrelated","word","word",0.105801165955989,NA,NA,NA,NA,NA
"공기산소","공기","산소","related","word","word",0.385202309904314,NA,NA,NA,NA,NA
"공기팽의","공기","팽의","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"공무상공식적인","공무상","공식적인","related","word","word",NA,-0.619324983896205,NA,NA,1,FALSE
"공무상통풍","공무상","통풍","unrelated","word","word",0,NA,NA,NA,NA,NA
"공무상폰맏","공무상","폰맏","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"공샌인레름수 신끼변","공샌인레","름수 신끼변","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"공샌인레문학","공샌인레","문학","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"공손한도시하다","공손한","도시하다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"공손한친숙한","공손한","친숙한","related","word","word",0.578824823556551,NA,NA,NA,NA,NA
"공손한탈출하다","공손한","탈출하다","unrelated","word","word",0,NA,NA,NA,NA,NA
"공장생산","공장","생산","related","word","word",0.42935263013954,NA,NA,NA,NA,NA
"공장스비","공장","스비","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"공장아침","공장","아침","unrelated","word","word",0.112873190988865,NA,NA,NA,NA,NA
"공정한엘드","공정한","엘드","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"공정한합리적인","공정한","합리적인","related","word","word",0.431345213936148,NA,NA,NA,NA,NA
"공정한혼","공정한","혼","unrelated","word","word",0.0760032110021403,NA,NA,NA,NA,NA
"공주모으다","공주","모으다","unrelated","word","word",0,NA,NA,NA,NA,NA
"공주왕자","공주","왕자","related","word","word",0.415132407923679,-1.09895015068748,NA,NA,1,FALSE
"공주이클","공주","이클","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"공포두려움","공포","두려움","related","word","word",0.472128439359596,NA,NA,NA,NA,NA
"공포북쪽","공포","북쪽","unrelated","word","word",0.123196018545991,NA,NA,NA,NA,NA
"공포뿐예뱀","공포","뿐예뱀","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"과다나뚫을 수 없는","과다나","뚫을 수 없는","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"과다나씨두","과다나","씨두","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"과부대군적인","과부","대군적인","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"과부여성","과부","여성","related","word","word",0.252720736639683,-0.580218812335546,NA,NA,1,FALSE
"과부총","과부","총","unrelated","word","word",0.092717409761315,-0.357048065593419,NA,NA,1,FALSE
"과소평가하다과장하다","과소평가하다","과장하다","related","word","word",NA,NA,NA,NA,NA,NA
"과소평가하다마이크로폰","과소평가하다","마이크로폰","unrelated","word","word",0,NA,NA,NA,NA,NA
"과소평가하다복수니","과소평가하다","복수니","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"관계기름","관계","기름","unrelated","word","word",0.122668593131328,NA,NA,NA,NA,NA
"관계우정","관계","우정","related","word","word",0.328505404837792,NA,NA,NA,NA,NA
"관계워야","관계","워야","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"관광임에","관광","임에","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"관광콘서트","관광","콘서트","related","word","word",0.343287529307764,NA,NA,NA,NA,NA
"관레스낫겠한","관레스","낫겠한","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"관레스오다","관레스","오다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"관리가지고 있다","관리","가지고 있다","unrelated","word","word",0,NA,NA,NA,NA,NA
"관리굴복드","관리","굴복드","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"관리랄드","관리","랄드","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"관리자대개","관리자","대개","unrelated","word","word",0.00554282928692183,NA,NA,NA,NA,NA
"관리자사장","관리자","사장","related","word","word",0.421870335185345,-0.483159303261633,NA,NA,1,FALSE
"관리자터상손","관리자","터상손","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"관리정부","관리","정부","related","word","word",0.355209093251256,NA,NA,NA,NA,NA
"관리칠면조","관리","칠면조","unrelated","word","word",0.143376805325988,NA,NA,NA,NA,NA
"관리하다가슴","관리하다","가슴","unrelated","word","word",0,NA,NA,NA,NA,NA
"관리하다몽","관리하다","몽","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"관리하다성공한 것","관리하다","성공한 것","related","word","word",NA,NA,NA,NA,NA,NA
"관리행정","관리","행정","related","word","word",0.408347527359226,NA,NA,NA,NA,NA
"관만나다","관","만나다","unrelated","word","word",0.0389010980297665,NA,NA,NA,NA,NA
"관예문기비좋해다","관예문기","비좋해다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"관예문기앉다","관예문기","앉다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"관인리다변함회","관인리다","변함회","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"관인리다수술","관인리다","수술","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"관장례식","관","장례식","related","word","word",0.178824596840343,NA,NA,NA,NA,NA
"관절제지","관","절제지","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"관찰문주기","관찰","문주기","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"관찰평가","관찰","평가","related","word","word",0.582047948459547,NA,NA,NA,NA,NA
"관찰호수","관찰","호수","unrelated","word","word",0.191631332046488,NA,NA,NA,NA,NA
"관할권검은빅햄","관할권","검은빅햄","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"관할권권한","관할권","권한","related","word","word",NA,NA,NA,NA,NA,NA
"관할권양파","관할권","양파","unrelated","word","word",0,NA,NA,NA,NA,NA
"관혀춤송신기","관혀춤","송신기","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"관혀춤페랄","관혀춤","페랄","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"광고몽다","광고","몽다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"광고상인","광고","상인","related","word","word",0.301725350009434,NA,NA,NA,NA,NA
"광고업마케팅","광고업","마케팅","related","word","word",NA,NA,NA,NA,NA,NA
"광고업배신자","광고업","배신자","unrelated","word","word",0,NA,NA,NA,NA,NA
"광고업한줌","광고업","한줌","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"광고직관","광고","직관","unrelated","word","word",0,-0.759368755776352,NA,NA,1,FALSE
"광기망미","광기","망미","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"광기멍청함","광기","멍청함","related","word","word",NA,NA,NA,NA,NA,NA
"광기문제","광기","문제","unrelated","word","word",0.142770287278152,NA,NA,NA,NA,NA
"광명리트감정적 인","광명리트","감정적 인","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"광명리트덕이","광명리트","덕이","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"광산름기부","광산름","기부","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"광산름위드","광산름","위드","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"괴물바포","괴물","바포","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"괴물생물","괴물","생물","related","word","word",0.292072812639166,NA,NA,NA,NA,NA
"괴물예배당","괴물","예배당","unrelated","word","word",0.141791260543297,NA,NA,NA,NA,NA
"교수형루로","교수형","루로","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"교수형실행","교수형","실행","related","word","word",0.270946539498829,NA,NA,NA,NA,NA
"교수형임신","교수형","임신","unrelated","word","word",0.12146263745683,NA,NA,NA,NA,NA
"교회막일","교회","막일","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"교회상","교회","상","unrelated","word","word",0.0671947158783328,NA,NA,NA,NA,NA
"교회예배당","교회","예배당","related","word","word",0.251889994223949,NA,NA,NA,NA,NA
"구경격리이어","구경","격리이어","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"구경금속","구경","금속","unrelated","word","word",0.07416813627544,NA,NA,NA,NA,NA
"구경총알","구경","총알","related","word","word",0.204413462686496,NA,NA,NA,NA,NA
"구급차맥류","구급차","맥류","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"구급차우정","구급차","우정","unrelated","word","word",0.00077478487113523,NA,NA,NA,NA,NA
"구급차헬리콥터","구급차","헬리콥터","related","word","word",0.423015451495422,NA,NA,NA,NA,NA
"구름돈","구름","돈","unrelated","word","word",0.0945351316371178,NA,NA,NA,NA,NA
"구름막인","구름","막인","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"구름안개","구름","안개","related","word","word",0.48493556161636,NA,NA,NA,NA,NA
"구불감옥","구불","감옥","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"구불청몽","구불","청몽","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"구석결심","구석","결심","unrelated","word","word",0.0717306349171096,NA,NA,NA,NA,NA
"구석골목","구석","골목","related","word","word",0.397196692066981,NA,NA,NA,NA,NA
"구석소지 부인","구석","소지 부인","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"구월관점","구월","관점","unrelated","word","word",0,NA,NA,NA,NA,NA
"구월랐을","구월","랐을","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"구월십월","구월","십월","related","word","word",NA,NA,NA,NA,NA,NA
"구입교류스","구입","교류스","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"구입팔다","구입","팔다","related","word","word",NA,NA,NA,NA,NA,NA
"구입할머니","구입","할머니","unrelated","word","word",0.148032720117362,NA,NA,NA,NA,NA
"구조하다낭포","구조하다","낭포","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"구조하다저격병","구조하다","저격병","unrelated","word","word",0,NA,NA,NA,NA,NA
"구조하다저장","구조하다","저장","related","word","word",NA,NA,NA,NA,NA,NA
"구하나기나","구하나","기나","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"구하나자발적으로","구하나","자발적으로","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"국가의세계적인","국가의","세계적인","related","word","word",0.431785948911862,NA,NA,NA,NA,NA
"국가의이머타","국가의","이머타","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"국가의지갑","국가의","지갑","unrelated","word","word",0.148704884837102,NA,NA,NA,NA,NA
"국만방으금","국만","방으금","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"국만향수","국만","향수","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"국망사갈테","국망사","갈테","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"국망사보다","국망사","보다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"국제적인세계","국제적인","세계","related","word","word",0.208839878185258,-0.382003672017293,NA,NA,1,FALSE
"국제적인접시","국제적인","접시","unrelated","word","word",0.1086377678757,-0.762582031366855,NA,NA,1,FALSE
"국제적인충룽적 인","국제적인","충룽적 인","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"군구역","군","구역","related","word","word",0.201241018125913,NA,NA,NA,NA,NA
"군다을 만하다끌다","군다을 만하다","끌다","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"군다을 만하다끝고하다","군다을 만하다","끝고하다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"군다좌를","군다","좌를","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"군다청소부","군다","청소부","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"군답기세","군답","기세","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"군답열정","군답","열정","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"군목걸이","군","목걸이","unrelated","word","word",0.13159444242351,NA,NA,NA,NA,NA
"군오링","군오","링","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"군오침리다","군오","침리다","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"군옷은게즈","군옷은","게즈","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"군옷은눈","군옷은","눈","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"군인공기","군인","공기","unrelated","word","word",0.133542366880356,NA,NA,NA,NA,NA
"군인위엄","군인","위엄","unrelated","word","word",0.187758226539761,NA,NA,NA,NA,NA
"군인전사","군인","전사","related","word","word",0.39649182668188,-0.627077592083546,NA,NA,1,FALSE
"군인킷의","군인","킷의","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"군중검사","군중","검사","unrelated","word","word",0.103233052422282,NA,NA,NA,NA,NA
"군중관중","군중","관중","related","word","word",0.541199581241145,NA,NA,NA,NA,NA
"군중기한업","군중","기한업","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"군톨리","군","톨리","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"군한리모","군한","리모","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"군한해임","군한","해임","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"궁전감추망에치","궁전","감추망에치","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"궁전물어보기","궁전","물어보기","unrelated","word","word",0.0951853953812061,NA,NA,NA,NA,NA
"궁전성","궁전","성","related","word","word",0.367232112877716,-0.4305352136944,NA,NA,1,FALSE
"권동죠한되는","권동","죠한되는","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"권동활동","권동","활동","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"권슈응","권슈","응","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"권슈트니","권슈","트니","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"권총무기","권총","무기","related","word","word",0.313207469640872,NA,NA,NA,NA,NA
"권총세계적인","권총","세계적인","unrelated","word","word",0.098555060809707,NA,NA,NA,NA,NA
"권총음엔","권총","음엔","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"권하다사고","권하다","사고","unrelated","word","word",0,NA,NA,NA,NA,NA
"권하다주다","권하다","주다","related","word","word",NA,NA,NA,NA,NA,NA
"권하다틀어적인","권하다","틀어적인","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"귀중한스인","귀중한","스인","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"귀중한위","귀중한","위","unrelated","word","word",0.148537498757226,NA,NA,NA,NA,NA
"귀중한중요한","귀중한","중요한","related","word","word",0.281543295376393,-0.655332256753184,NA,NA,1,FALSE
"규칙니어들","규칙","니어들","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"규칙백작 부인","규칙","백작 부인","unrelated","word","word",0,-0.257579493396467,NA,NA,1,FALSE
"규칙조약","규칙","조약","related","word","word",0.356127955949485,-0.930440831762618,NA,NA,1,FALSE
"균형맥주","균형","맥주","unrelated","word","word",0.133110179926855,NA,NA,NA,NA,NA
"균형음조","균형","음조","nonword","word","nonword",NA,NA,NA,NA,NA,NA
"균형조화","균형","조화","related","word","word",0.501526652987258,NA,NA,NA,NA,NA
"그라보스턴","그라","보스턴","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"그라토닌","그라","토닌","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"그럽진모랄","그럽진","모랄","nonword","nonword","nonword",NA,NA,NA,NA,NA,NA
"그럽진저격병","그럽진","저격병","nonword","nonword","word",NA,NA,NA,NA,NA,NA
"그릇시험","그릇","시험","unrelated","word","word",0.12664244732222,NA,NA,NA,NA,NA
"그릇였거하다","그릇","였거하다","nonword","word","nonword",NA,NA,NA,NA,NA,NA
