"word_combo","ur_cue","ur_target","type","cue_type","target_type","ur_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"ابھیجاننا","ابھی","جاننا","related","word","word",0.199768916082339,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ابھیجج","ابھی","جج","unrelated","word","word",0.0461947663578757,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ابھینمنیش رکوص","ابھی","نمنیش رکوص","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اتاہدہجوجت","اتاہدہ","جوجت","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اتاہدہسورج","اتاہدہ","سورج","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اتتسادہ","اتت","سادہ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اتتگپیط","اتت","گپیط","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اتخام کرٹاجہاخ کا شاگان","اتخام کرٹا","جہاخ کا شاگان","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اتخام کرٹاجہنم","اتخام کرٹا","جہنم","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اتنامصدر","اتنام","صدر","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اتنامطاضو","اتنام","طاضو","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اثر و رسوخاثر","اثر و رسوخ","اثر","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اثر و رسوخپسمار","اثر و رسوخ","پسمار","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اثر و رسوختین گنا","اثر و رسوخ","تین گنا","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اٹرورفوصججغ","اٹرورفوص","ججغ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اٹرورفوصگال","اٹرورفوص","گال","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اٹلاگٹن","اٹلا","گٹن","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اٹلانفسیات","اٹلا","نفسیات","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اجازت دیناجہنم","اجازت دینا","جہنم","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اجازت دینالکوؤں","اجازت دینا","لکوؤں","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اجازت دینامزاحم نہ ہونا","اجازت دینا","مزاحم نہ ہونا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اجازتگوھف","اجازت","گوھف","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اجازتمنظوری","اجازت","منظوری","related","word","word",0.381135905105881,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اجازتمنہ پھٹ","اجازت","منہ پھٹ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اجپنتجراہ طینا","اجپنت","جراہ طینا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اجپنتلڑکیاں","اجپنت","لڑکیاں","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اجداٹیاٹٹ","اجدا","ٹیاٹٹ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اجداکشتی","اجدا","کشتی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اچانکبمجھما","اچانک","بمجھما","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اچانکبوسٹن","اچانک","بوسٹن","unrelated","word","word",0.0791459838197186,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اچانکغیر متوقع طور پر","اچانک","غیر متوقع طور پر","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اچھااپارٹمنٹ","اچھا","اپارٹمنٹ","unrelated","word","word",0.116053024141521,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اچھابرا","اچھا","برا","related","word","word",0.439182186982076,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اچھاپیارا","اچھا","پیارا","related","word","word",0.323457373099515,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اچھاغغر","اچھا","غغر","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اچھامکمل طور پر","اچھا","مکمل طور پر","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اچھاہیتسوارٹر","اچھا","ہیتسوارٹر","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احاراجٹھنڈا","احاراج","ٹھنڈا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احاراجشواھی","احاراج","شواھی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احتجاجبچ جانا","احتجاج","بچ جانا","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احتجاجچوگزبہ کرما","احتجاج","چوگزبہ کرما","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احتجاجمظاہرہ","احتجاج","مظاہرہ","related","word","word",0.372916658045212,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احتراماعتماد","احترام","اعتماد","related","word","word",0.327559507574425,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احترامپروفیسر","احترام","پروفیسر","unrelated","word","word",0.090872822350201,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احترامپیرالباف","احترام","پیرالباف","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احساس کرنابباطا","احساس کرنا","بباطا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احساس کرناسمجھنا","احساس کرنا","سمجھنا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"احساس کرناوزارت","احساس کرنا","وزارت","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اداسالمناک","اداس","المناک","related","word","word",0.27873260875069,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اداستوانائی","اداس","توانائی","unrelated","word","word",0.102900901845005,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اداسفافل ففزت","اداس","فافل ففزت","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ادھارٹرانسمیٹر","ادھار","ٹرانسمیٹر","unrelated","word","word",0.110036433927365,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ادھارقرض","ادھار","قرض","related","word","word",0.516383987836306,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ادھارنوانسیسی","ادھار","نوانسیسی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اذالتخخریخ","اذالت","خخریخ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اذالتدو کوڑی کا","اذالت","دو کوڑی کا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارب پتیاسآزمال","ارب پتی","اسآزمال","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارب پتیعنصر","ارب پتی","عنصر","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارب پتیکاروبار کرنے والا","ارب پتی","کاروبار کرنے والا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارتعاشچیلنج","ارتعاش","چیلنج","unrelated","word","word",0.12801495449994,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارتعاشدباؤ","ارتعاش","دباؤ","related","word","word",0.33529104299895,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارتعاشصصاصی","ارتعاش","صصاصی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارتقاءضام وچوگد","ارتقاء","ضام وچوگد","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارتقاءکزن","ارتقاء","کزن","unrelated","word","word",0.0151114285361965,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"ارتقاءمیوٹیشن","ارتقاء","میوٹیشن","related","word","word",0.229930122879487,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اڑن طشتریخلائی مخلوق","اڑن طشتری","خلائی مخلوق","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اڑن طشتریڈاطر","اڑن طشتری","ڈاطر","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اڑن طشتریسنک","اڑن طشتری","سنک","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اساتقاقخانٹر","اساتقاق","خانٹر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اساتقاقدھونا","اساتقاق","دھونا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسپرینخوپھا","اسپرین","خوپھا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسپرینمدار","اسپرین","مدار","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسپرینمورفین","اسپرین","مورفین","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استحقاقڑڑائی","استحقاق","ڑڑائی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استحقاقطوفان","استحقاق","طوفان","unrelated","word","word",0.138826622928403,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استحقاقوقار","استحقاق","وقار","related","word","word",0.215421946790876,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استعدادسوگیط","استعداد","سوگیط","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استعدادطنزیہ","استعداد","طنزیہ","unrelated","word","word",0.103873571394101,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استعدادقابلیت","استعداد","قابلیت","related","word","word",0.480437855289957,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استعفیبرطرفی","استعفی","برطرفی","related","word","word",0.430673129013072,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استعفیتازگی بخشنا","استعفی","تازگی بخشنا","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استعفیقجالیص","استعفی","قجالیص","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استقبالپارٹی","استقبال","پارٹی","related","word","word",0.0866660372241975,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استقبالدلکش","استقبال","دلکش","unrelated","word","word",0.129326376371546,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استقبالگورن","استقبال","گورن","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استقڈیلبلیک میل","استقڈیل","بلیک میل","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استقڈیلقاجنجی","استقڈیل","قاجنجی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استمینرفنگر","استمین","رفنگر","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"استمینگواہی","استمین","گواہی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسثقفیبایاں","اسثقفی","بایاں","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسثقفیگطو","اسثقفی","گطو","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسٹیڈیمبیس بال","اسٹیڈیم","بیس بال","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسٹیڈیمتوڑنا","اسٹیڈیم","توڑنا","unrelated","word","word",0.0272412832912487,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسٹیڈیمججوزک","اسٹیڈیم","ججوزک","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسٹیرامعلم","اسٹیرام","علم","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسٹیرامویسایس","اسٹیرام","ویسایس","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسہالتحلک","اسہال","تحلک","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسہالدروازہ","اسہال","دروازہ","unrelated","word","word",0.14108318626597,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اسہالمتلی","اسہال","متلی","related","word","word",0.486864067552239,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشارہارد گرد","اشارہ","ارد گرد","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشارہعمل","اشارہ","عمل","related","word","word",0.184687952954165,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشارہگقاق","اشارہ","گقاق","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشاکزچاکلہو","اشاکز","چاکلہو","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشاکزحال ہی میں","اشاکز","حال ہی میں","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشتہاراتغدار","اشتہارات","غدار","unrelated","word","word",0.140238172102068,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشتہاراتلکبیا","اشتہارات","لکبیا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشتہاراتمارکیٹنگ","اشتہارات","مارکیٹنگ","related","word","word",0.321247566551569,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشکماراتبندرگاہ","اشکمارات","بندرگاہ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اشکماراتچازوچاگام مگیا کرٹا","اشکمارات","چازوچاگام مگیا کرٹا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصگوپھیحملہگوور","اصگوپھی","حملہگوور","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصگوپھیگاؤں","اصگوپھی","گاؤں","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصلتنخواہ","اصل","تنخواہ","unrelated","word","word",0.0741741568007236,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصلگخھلا","اصل","گخھلا","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصلنقل","اصل","نقل","related","word","word",0.298401524255658,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصولپروٹوکول","اصول","پروٹوکول","related","word","word",0.253690059170073,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصولنواب کی بیوی","اصول","نواب کی بیوی","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اصولیونیفامن","اصول","یونیفامن","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضافئٹانعامجانتٹوتھا","اضافئٹانعام","جانتٹوتھا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضافئٹانعامیونانی","اضافئٹانعام","یونانی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضافہتنگ گلی","اضافہ","تنگ گلی","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضافہظپشی","اضافہ","ظپشی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضافہکمی","اضافہ","کمی","related","word","word",0.46278303162307,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضافی انعاماتوار","اضافی انعام","اتوار","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضافی انعامانعام","اضافی انعام","انعام","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضافی انعامپابغورڈ","اضافی انعام","پابغورڈ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضظبوتل","اضظ","بوتل","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضظٹاچور","اضظ","ٹاچور","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضہاپپروگرام","اضہاپ","پروگرام","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اضہاپتوم گغی","اضہاپ","توم گغی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اطلاع دینابہادر","اطلاع دینا","بہادر","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اطلاع دیناتائید کرنا","اطلاع دینا","تائید کرنا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اطلاع دیناجاجائگ","اطلاع دینا","جاجائگ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اظتامآگاہ کرنا","اظتام","آگاہ کرنا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اظتامغظوشیاشل","اظتام","غظوشیاشل","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعتبوڑاڑ","اعت","بوڑاڑ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعتدابدلفع","اعتداب","دلفع","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعتدابسخت","اعتداب","سخت","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعتگرجا","اعت","گرجا","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعتمادٹشو","اعتماد","ٹشو","unrelated","word","word",0.125578691246246,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعتمادڈوص","اعتماد","ڈوص","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعتمادیقین","اعتماد","یقین","related","word","word",0.378372125140756,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعصاباکم","اعصاب","اکم","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعصابپٹھا","اعصاب","پٹھا","related","word","word",0.35843376892145,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعصابسلور","اعصاب","سلور","unrelated","word","word",0.0844532939757517,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعمانقانونی","اعمان","قانونی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعمانمامز","اعمان","مامز","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعموادالارم","اعمواد","الارم","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اعمواداینخا","اعمواد","اینخا","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اغوا کرنابھگا کرلے جانا","اغوا کرنا","بھگا کرلے جانا","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اغوا کرناخطاء","اغوا کرنا","خطاء","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اغوا کرناوور","اغوا کرنا","وور","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اغوابرف","اغوا","برف","unrelated","word","word",0.110901213875604,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اغواتاوان","اغوا","تاوان","related","word","word",0.389123821229575,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اغوامچوپیز","اغوا","مچوپیز","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"افراتفریبوکھلاہٹ","افراتفری","بوکھلاہٹ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"افراتفریصرت","افراتفری","صرت","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"افراتفریموٹا","افراتفری","موٹا","unrelated","word","word",0.0447852306449462,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"افریقیآکسیجن","افریقی","آکسیجن","unrelated","word","word",0.134055544974722,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"افریقیامریکہ","افریقی","امریکہ","related","word","word",0.281368293921565,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"افریقیڈوا کی دوغی","افریقی","ڈوا کی دوغی","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"افغاقیتالہ","افغاقی","تالہ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"افغاقیڑڑائی","افغاقی","ڑڑائی","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"افکاہبرائش","افکاہ","برائش","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"افکاہپریمی","افکاہ","پریمی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اقتذیظ","اقت","ذیظ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"اقتعیسائی","اقت","عیسائی","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
