"word_combo","th_cue","th_target","type","cue_type","target_type","th_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"กาพร้อนรับหนวดเครา","กาพร้อนรับ","หนวดเครา","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"กายวิภาคศาสตร์ความตอบ","กายวิภาคศาสตร์","ความตอบ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"กายวิภาคศาสตร์จิตวิทยา","กายวิภาคศาสตร์","จิตวิทยา","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"กายวิภาคศาสตร์สอบสวน","กายวิภาคศาสตร์","สอบสวน","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"กายวิภานการต่อบร้อเพลิง","กายวิภานการต่อ","บร้อเพลิง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"กายวิภานการต่อผู้ช่วยชีวิต","กายวิภานการต่อ","ผู้ช่วยชีวิต","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การกุศลการบริจาค","การกุศล","การบริจาค","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การกุศลนาที","การกุศล","นาที","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การกุศลรัขภาพ","การกุศล","รัขภาพ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การกแรมข้อตกลง","การกแรม","ข้อตกลง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การกแรมนักแสดนแบบ","การกแรม","นักแสดนแบบ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การก่องย้อนกลับ","การก่อง","ย้อนกลับ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การก่องสนามการ","การก่อง","สนามการ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การก่อสร้างผู่","การก่อสร้าง","ผู่","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การก่อสร้างสร้าง","การก่อสร้าง","สร้าง","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การก่อสร้างเทียนไข","การก่อสร้าง","เทียนไข","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การฆ่าตัวตายการฆาตกรรม","การฆ่าตัวตาย","การฆาตกรรม","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การฆ่าตัวตายมีควาบายอากาศ","การฆ่าตัวตาย","มีควาบายอากาศ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การฆ่าตัวตายสัญญาณ","การฆ่าตัวตาย","สัญญาณ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การฆ่าต่มไม้วไง","การฆ่าต่มไม้","วไง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การฆ่าต่มไม้แช่แข็ง","การฆ่าต่มไม้","แช่แข็ง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การงีบหลับการเดินเล่น","การงีบหลับ","การเดินเล่น","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การงีบหลับวินาศกรรม","การงีบหลับ","วินาศกรรม","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การงีบหลับอย่าตญาณ","การงีบหลับ","อย่าตญาณ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การงีหนักมนุษย์","การงีหนัก","มนุษย์","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การงีหนักใจดร้าย","การงีหนัก","ใจดร้าย","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การจะความผลที่ตป้อง","การจะความ","ผลที่ตป้อง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การจะความส้อม","การจะความ","ส้อม","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การจัดการซึ่งเป็นไปได้","การจัดการ","ซึ่งเป็นไปได้","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การจัดการธุรการ","การจัดการ","ธุรการ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การจัดการโดยไม่คามาถึง","การจัดการ","โดยไม่คามาถึง","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การชันสูตรพบายสีเจ็กเกอร์","การชันสูตรพบายสี","เจ็กเกอร์","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การชันสูตรพบายสีแตกต่าง","การชันสูตรพบายสี","แตกต่าง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การชันสูตรพลิกศพการวิเคราะห์","การชันสูตรพลิกศพ","การวิเคราะห์","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การชันสูตรพลิกศพการแสพันธุ์","การชันสูตรพลิกศพ","การแสพันธุ์","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การชันสูตรพลิกศพอย่างแรงกล้า","การชันสูตรพลิกศพ","อย่างแรงกล้า","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การญาณภัยรถบรรทุก","การญาณภัย","รถบรรทุก","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การญาณภัยโป๊ทิ้ง","การญาณภัย","โป๊ทิ้ง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การดสยองภาม","การดสยอง","ภาม","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การดสยองเอเจนซี","การดสยอง","เอเจนซี","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การตระเวนแสดงผลงานคอนเสิร์ต","การตระเวนแสดงผลงาน","คอนเสิร์ต","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การตระเวนแสดงผลงานคำนำยาศาสตร์","การตระเวนแสดงผลงาน","คำนำยาศาสตร์","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การตระเวนแสดงผลงานสิ่งมีชีวิต","การตระเวนแสดงผลงาน","สิ่งมีชีวิต","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การตัมเห็นอกเห็นใจคาวบอย","การตัมเห็นอกเห็นใจ","คาวบอย","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การตัมเห็นอกเห็นใจแตกยภาพ","การตัมเห็นอกเห็นใจ","แตกยภาพ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การติดต่อการตลาด","การติดต่อ","การตลาด","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การติดต่อการเชื่อมต่อ","การติดต่อ","การเชื่อมต่อ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การติดต่ออะดรีนต์ใช้","การติดต่อ","อะดรีนต์ใช้","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การติเด่นนิตยสาร","การติเด่น","นิตยสาร","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การติเด่นโปนพ","การติเด่น","โปนพ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การต้อนรับงานสังสรรค์","การต้อนรับ","งานสังสรรค์","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การต้อนรับน่ารัก","การต้อนรับ","น่ารัก","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การต้อนรับบัมทิศ","การต้อนรับ","บัมทิศ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การทดงานรักษา","การทดงาน","รักษา","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การทดงานสัพสล","การทดงาน","สัพสล","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การทดลองการทดสอบ","การทดลอง","การทดสอบ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การทดลองน่าสงสาร","การทดลอง","น่าสงสาร","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การทดลองสะทุ","การทดลอง","สะทุ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การทดสอบการตรวจสอบ","การทดสอบ","การตรวจสอบ","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การทดสอบหนวดเครา","การทดสอบ","หนวดเครา","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การทดสอบเรราว","การทดสอบ","เรราว","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การทดาแก่เรี้ยว","การทดาแก่","เรี้ยว","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การทดาแก่โดยตรง","การทดาแก่","โดยตรง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การธนาคารการเงิน","การธนาคาร","การเงิน","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การธนาคารผำปนิก","การธนาคาร","ผำปนิก","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การธนาคารเหรียญกษาปณ์","การธนาคาร","เหรียญกษาปณ์","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนำทางการสื่อสาร","การนำทาง","การสื่อสาร","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนำทางฉัย","การนำทาง","ฉัย","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนำทางราชอาณาจักร","การนำทาง","ราชอาณาจักร","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนำเรผำปนิก","การนำเร","ผำปนิก","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนำเรวิสัยทัศน์","การนำเร","วิสัยทัศน์","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนินทานักโทษ","การนินทา","นักโทษ","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนินทาเมื้องชาย","การนินทา","เมื้องชาย","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนินทาเรื่องอื้อฉาว","การนินทา","เรื่องอื้อฉาว","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนิหนีพายยสาร","การนิหนี","พายยสาร","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนิหนีสูง","การนิหนี","สูง","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนิ่นเริงขอบคุณ","การนิ่นเริง","ขอบคุณ","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การนิ่นเริงเจรือง","การนิ่นเริง","เจรือง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบนหยุดเซนติเมตร","การบนหยุด","เซนติเมตร","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบนหยุดแต่งงาเสื้อ","การบนหยุด","แต่งงาเสื้อ","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบริการการซ่อมบำรุง","การบริการ","การซ่อมบำรุง","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบริการยืนยัน","การบริการ","ยืนยัน","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบริการเจ้มการ","การบริการ","เจ้มการ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบริหารรัฐกิจฝุบหลับ","การบริหารรัฐกิจ","ฝุบหลับ","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบริหารรัฐกิจรัฐบาล","การบริหารรัฐกิจ","รัฐบาล","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบริหารรัฐกิจเก็บรักษา","การบริหารรัฐกิจ","เก็บรักษา","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบรี่ยมรถลีมูซีน","การบรี่ยม","รถลีมูซีน","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบรี่ยมรสงวง","การบรี่ยม","รสงวง","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบำบัดการรักษา","การบำบัด","การรักษา","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบำบัดการแข่งแสง","การบำบัด","การแข่งแสง","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"การบำบัดเงินเดือน","การบำบัด","เงินเดือน","unrelated","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
