"word_combo","ru_cue","ru_target","type","cue_type","target_type","ru_cosine","M_Z","SD_Z","SE_Z","sampleN","target_correct","target_answeredN","target_timeoutN","target_prop_correct","cue_correct","cue_answeredN","cue_timeoutN","cue_prop_correct","done_both","done_totalN","done"
"бедностьневзгоды","бедность","невзгоды","related","word","word",0.306389073760831,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бедностьсообщение","бедность","сообщение","unrelated","word","word",0.0291362072185172,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бедныйбогатый","бедный","богатый","related","word","word",0.328591012830439,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бедныйнекроложение","бедный","некроложение","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бедныйпроверка","бедный","проверка","unrelated","word","word",0.0863551905248485,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беженецбеглец","беженец","беглец","related","word","word",0.391661845061333,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беженецвверх","беженец","вверх","unrelated","word","word",0.0675796771114177,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беженецсущенутво","беженец","сущенутво","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безмальныйосвежать","безмальный","освежать","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безмальныйсвалубь","безмальный","свалубь","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безмолвныйрыбалка","безмолвный","рыбалка","unrelated","word","word",0.111408781203016,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безмолвныйрыним","безмолвный","рыним","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безмолвныйтишина","безмолвный","тишина","related","word","word",0.334189506697984,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безопасныйвенреть","безопасный","венреть","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безопасныйнадежный","безопасный","надежный","related","word","word",0.588408081619082,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безопасныйобвинение","безопасный","обвинение","unrelated","word","word",0.0790520823685024,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безтопныйпроживод","безтопный","проживод","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безтопныйсенат","безтопный","сенат","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безумиегавань","безумие","гавань","unrelated","word","word",0.0875672670812064,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безумиеглупость","безумие","глупость","related","word","word",0.449668667159439,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безумиестранера","безумие","странера","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безусловнокак правило","безусловно","как правило","related","word","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безусловномиллиард","безусловно","миллиард","unrelated","word","word",0.0999148538637356,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"безусловноследоморитель","безусловно","следоморитель","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бейлобозаскать","бейл","обозаскать","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бейлтанец","бейл","танец","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бейсбодажесторонне","бейсбода","жесторонне","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бейсбодаизучать","бейсбода","изучать","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беконьмапатч","беконь","мапатч","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беконьосень","беконь","осень","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"белкаенот","белка","енот","related","word","word",0.366794550189479,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"белкакнига","белка","книга","unrelated","word","word",0.12594292667883,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"белкаладрка","белка","ладрка","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"белыймертира","белый","мертира","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"белыйписьмо","белый","письмо","unrelated","word","word",-0.00856134711803602,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"белыйчерный","белый","черный","related","word","word",0.657747970379172,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беннолочка","бенно","лочка","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беннотянуть","бенно","тянуть","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бентатьвызов","бентать","вызов","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бентатьсверь","бентать","сверь","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"берешенецдруг","берешенец","друг","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"берешенецфырк","берешенец","фырк","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беседаиндивидолестный","беседа","индивидолестный","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беседалес","беседа","лес","unrelated","word","word",0.0829870144219985,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беседаобсуждение","беседа","обсуждение","related","word","word",0.315790007820909,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бесерьёзмегерл","бесерьёз","мегерл","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бесерьёзплавать","бесерьёз","плавать","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспокойгнозакломный","беспокойгно","закломный","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспокойгнонажимать","беспокойгно","нажимать","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспокойствоволнение","беспокойство","волнение","related","word","word",0.560497065004069,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспокойстворичь","беспокойство","ричь","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспокойствостатуя","беспокойство","статуя","unrelated","word","word",0.0753891649611221,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бесполезныйникчемный","бесполезный","никчемный","related","word","word",0.617826753306123,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бесполезныйслурваться","бесполезный","слурваться","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бесполезныйсообщество","бесполезный","сообщество","unrelated","word","word",0.112007279339662,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспомощныйбессильный","беспомощный","бессильный","related","word","word",0.623462633492592,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспомощныйматч","беспомощный","матч","unrelated","word","word",0.144260706479377,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспомощныйстрашшать","беспомощный","страшшать","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспострашныйрыбалка","беспострашный","рыбалка","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспострашныйтеншат","беспострашный","теншат","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспотральныйвздошной","беспотральный","вздошной","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"беспотральныйрезать","беспотральный","резать","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бестератьблагодальоне","бестерать","благодальоне","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бестератьзима","бестерать","зима","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бетонведьма","бетон","ведьма","unrelated","word","word",0.0723197128765291,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бетонрисоблать","бетон","рисоблать","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бетонсталь","бетон","сталь","related","word","word",0.463019660592527,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"библиотекагастриптика","библиотека","гастриптика","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"библиотекадешевый","библиотека","дешевый","unrelated","word","word",0.134651132905262,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"библиотекамузей","библиотека","музей","related","word","word",0.401878916901809,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"библиякемпинг","библия","кемпинг","unrelated","word","word",0.0843467310411428,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"библиякнига","библия","книга","related","word","word",0.495557267769025,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"библияпроткладный","библия","проткладный","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"билетдоказательмкнуть","билет","доказательмкнуть","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"билетпаспорт","билет","паспорт","related","word","word",0.473173747849936,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"билетпрятать","билет","прятать","unrelated","word","word",0.0553822729547969,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"билькасущенутво","билька","сущенутво","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"билькафургон","билька","фургон","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"биолофлот","биоло","флот","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"биолочувствиклассный","биоло","чувствиклассный","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"битклеттрудав","битклет","трудав","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"битклетфамилия","битклет","фамилия","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благодарныйблагодарить","благодарный","благодарить","related","word","word",0.632217145400545,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благодарныйпараграф","благодарный","параграф","unrelated","word","word",0.098314486444554,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благодарныйшикорий","благодарный","шикорий","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благокрестныйдагромко","благокрестный","дагромко","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благокрестныйфакс","благокрестный","факс","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благородныйвспори","благородный","вспори","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благородныйограбление","благородный","ограбление","unrelated","word","word",0.0984283996581314,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благородныйхрабрый","благородный","храбрый","related","word","word",0.513992783225205,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благосмертныйдружба","благосмертный","дружба","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благосмертныйзаблужрилка","благосмертный","заблужрилка","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благотвориставленьинструвишь","благотвориставлень","инструвишь","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благотвориставленьпреступление","благотвориставлень","преступление","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благотворительностьпожертвование","благотворительность","пожертвование","related","word","word",0.564384170406623,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благотворительностьтюить","благотворительность","тюить","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"благотворительностьученый","благотворительность","ученый","unrelated","word","word",0.147377844111156,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бланкдешестёр","бланк","дешестёр","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бланкподписываться","бланк","подписываться","related","word","word",0.400844578508905,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"бланкхрабрый","бланк","храбрый","unrelated","word","word",0.082874532689522,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"блестящийброня","блестящий","броня","unrelated","word","word",0.123422790460049,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"блестящийсабозоне","блестящий","сабозоне","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"блестящийяркий","блестящий","яркий","related","word","word",0.500297833618191,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"близкоастпок","близко","астпок","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"близкодалеко","близко","далеко","related","word","word",0.43976346183683,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"близкошампанское","близко","шампанское","unrelated","word","word",0.147193602782783,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"блоквойот","блок","войот","nonword","word","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"блокобувь","блок","обувь","unrelated","word","word",0.115286343488325,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"блокотдел","блок","отдел","related","word","word",0.304656849459008,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"блоктящийканикулы","блоктящий","каникулы","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"блоктящийпротонут","блоктящий","протонут","nonword","nonword","nonword",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
"блондионминус","блондион","минус","nonword","nonword","word",NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,FALSE,FALSE,FALSE
