"target_word","avgRT_unrelated","avgRT_related","avgZ_RT_unrelated","avgZ_RT_related","samplesize_unrelated","samplesize_related","seRT_unrelated","seRT_related","seZ_RT_unrelated","seZ_RT_related","avgRT_prime","avgZ_prime"
"storm",614.381000002963,545.738000002981,-0.140610189740479,-0.447354795840209,1,1,NA,NA,NA,NA,68.642999999982,0.306744606099729
"stove",NA,456.450999976136,NA,-0.774188108141985,NA,1,NA,NA,NA,NA,NA,NA
"strange",405.576000000583,384.05300000147,-0.684435077167585,-1.16987568854174,1,1,NA,NA,NA,NA,21.522999999113,0.485440611374156
"strategy",557.931799932034,NA,-0.241302661555938,NA,5,NA,50.3807217662632,NA,0.264314692282063,NA,NA,NA
"strawberry",627.411499999667,NA,-0.213104148908048,NA,4,NA,103.052180776734,NA,0.303490317216709,NA,NA,NA
"street",560.831000000006,NA,-0.298760125037852,NA,1,NA,NA,NA,NA,NA,NA,NA
"strike",536.563000000043,617.572500000155,-0.543959376053324,-0.272411015005331,3,2,74.3428785851809,70.921499999851,0.220909591987582,0.278990379194934,-81.0095000001118,-0.271548361047993
"stroll",NA,505.158166655834,NA,-0.416595026770958,NA,6,NA,31.7672078425283,NA,0.168738857582306,NA,NA
"strongly",692.561999998453,NA,0.228334312474956,NA,3,NA,175.607197349169,NA,0.531504235400748,NA,NA,NA
"structure",526.811000000045,NA,-0.486110303235832,NA,2,NA,37.188999999955,NA,0.0376610132088773,NA,NA,NA
"study",613.597999928519,NA,-0.254093234304478,NA,1,NA,NA,NA,NA,NA,NA,NA
"stupid",401.964999999967,466.013333317552,-0.838272051373848,-0.981363460115629,1,3,NA,15.8677599536794,NA,0.0531976637972761,-64.048333317585,0.143091408741781
"stupidity",513.981000000029,582.16549999849,-0.501595505971464,-0.594569183657166,1,4,NA,52.7846213428832,NA,0.140518878260713,-68.1844999984605,0.0929736776857019
"style",511.507249997041,NA,-0.634007813092965,NA,4,NA,89.3975849694345,NA,0.457737806225986,NA,NA,NA
"subject",496.644430772285,487.844500001054,-0.596876333154445,-0.874705042455585,65,2,14.6788117045116,56.6594999996015,0.05123683635956,0.0845521303643632,8.79993077123004,0.27782870930114
"substitute",577.498946410749,NA,-0.276628793784672,NA,56,NA,21.36277153943,NA,0.0647923542684471,NA,NA,NA
"succeed",530.781333333386,535.632000000003,-0.449045631737319,-0.605650016805901,3,3,27.2500949379997,57.0677421066641,0.169794788664192,0.270425447709645,-4.85066666661669,0.156604385068582
"sufficient",441.568000000087,645.784999999967,-0.744763511415003,0.194395831828414,1,2,NA,82.3099999999905,NA,0.378529728388929,-204.21699999988,-0.939159343243417
"suggest",435.293000000005,527.586484367875,-0.974156005091496,-0.451726763686132,1,64,NA,20.8411772606981,NA,0.0765006531424693,-92.2934843678696,-0.522429241405364
"suitcase",519.583999809227,481.579666649767,-0.480632402403838,-0.959585249854305,1,3,NA,39.2157303675538,NA,0.0231892160125689,38.0043331594596,0.478952847450467
"sun",505.76777777663,474.37000002386,-0.643128828829387,-1.0053266601267,9,2,55.0860596325876,41.6299999761395,0.175607806172737,0.0940860081870297,31.3977777527696,0.362197831297308
"sunday",502.61648214651,NA,-0.583354952051553,NA,56,NA,18.4119123611754,NA,0.0692301371996549,NA,NA,NA
"surface",506.897290911881,960.70100000297,-0.544810815404173,1.0542284821584,55,2,18.1181103571442,48.4610000029795,0.0683211763021526,0.828057109918205,-453.803709091089,-1.59903929756257
"surgery",507.800000000047,NA,-0.812845959428081,NA,1,NA,NA,NA,NA,NA,NA,NA
"surname",692.762400003697,547.057499999996,0.35905255479256,-0.878443277891817,5,2,97.8625556272574,144.942500000004,0.452343803495762,0.209813702883293,145.704900003702,1.23749583268438
"survive",NA,521.498739715115,NA,-0.527078111705292,NA,73,NA,15.3007630276962,NA,0.0506475204587539,NA,NA
"suspect",532.385666673654,478.670200001181,-0.320412264485339,-0.838570989934071,3,5,134.61569827933,28.577609184235,0.674812191363626,0.0963374031833153,53.7154666724728,0.518158725448731
"swim",517.278882370043,NA,-0.556529774786279,NA,68,NA,21.8746098403417,NA,0.0627048516130356,NA,NA,NA
"symbol",NA,448.749333321389,NA,-0.941098174881792,NA,3,NA,47.5385816821174,NA,0.0834658677725131,NA,NA
"syndrome",517.971000005957,825.149399996736,-0.571437039865973,0.435514276519813,1,5,NA,90.8773659825266,NA,0.151493537536526,-307.178399990779,-1.00695131638579
"syringe",NA,656.616499850993,NA,0.235262901548116,NA,2,NA,62.8805001371075,NA,0.446264947718418,NA,NA
"system",452.95066666867,NA,-0.821762616722928,NA,3,NA,27.4525973356309,NA,0.0383924685651888,NA,NA,NA
"talent",919.98499999987,442.807000011962,0.808071724780781,-1.30606827599764,1,2,NA,144.192999988154,NA,0.380437423733453,477.177999987908,2.11414000077842
"teach",542.953999992033,418.531000003976,-0.614248652331166,-0.996032186039308,3,3,22.9194044563941,49.4490370956521,0.318955941873006,0.166818092197767,124.422999988058,0.381783533708142
"teacher",527.214999997872,NA,-0.633845073001925,NA,2,NA,16.49800000235,NA,0.0606152440582473,NA,NA,NA
"team",720.018000004474,494.479500011949,0.0216710503995542,-1.01405975380626,3,2,161.010116313506,96.5204999880515,0.654374563215051,0.0982194263896402,225.538499992525,1.03573080420582
"technique",432.810000000522,585.742687468142,-0.47286896122537,-0.238377574104549,1,64,NA,24.0914888559467,NA,0.080167319653944,-152.93268746762,-0.234491387120821
"teenager",742.471000000136,NA,0.903480869697667,NA,1,NA,NA,NA,NA,NA,NA,NA
"telephone",553.27956059031,506.241000000213,-0.374450876550931,-0.851635243062987,66,1,18.8584348117493,NA,0.0610336724342909,NA,47.0385605900972,0.477184366512056
"television",549.085000001083,600.459599992549,-0.167951676215038,-0.355509999575004,4,5,40.9617435865561,59.9294183548145,0.364608158997792,0.122790787644385,-51.3745999914654,0.187558323359966
"tell",501.000000000116,432.382999997033,-0.688847882047911,-0.888694514215232,1,2,NA,43.317000002979,NA,0.00661721602333387,68.617000003083,0.199846632167321
"temperature",745.778600001492,460.03049999979,-0.129945230398298,-0.261407719437051,5,2,66.9230336259753,0.605499999627,0.284343128742575,0.00470379977691063,285.748100001702,0.131462489038753
"tennis",NA,464.311500000302,NA,-0.646200435364696,NA,2,NA,61.6884999996985,NA,0.0611748907701551,NA,NA
"test",334.179333324233,335.967000017874,-1.09439251693959,-1.06240250159386,3,1,43.016184582947,NA,0.205307963560164,NA,-1.78766669364069,-0.0319900153457222
"testimony",740.176999994088,NA,-0.0110371462053981,NA,1,NA,NA,NA,NA,NA,NA,NA
"thank",NA,423.312499999986,NA,-0.546649866941724,NA,2,NA,99.6215000005755,NA,0.77390518541185,NA,NA
"that",NA,650.115999907604,NA,0.0535356035660171,NA,2,NA,97.1669999016445,NA,0.293787579354407,NA,NA
"theater",537.496999998965,487.582000002702,-0.595087486729431,-0.34041432981533,3,2,14.2485076055434,7.86899999671752,0.0585028493561772,0.354169186924859,49.9149999962634,-0.2546731569141
"theory",525.437000000151,NA,-0.359064206466892,NA,1,NA,NA,NA,NA,NA,NA,NA
"there",NA,499.650000002235,NA,-0.526344027534162,NA,2,NA,117.650000002235,NA,0.398777957451443,NA,NA
"thick",533.185499903149,517.795600006065,-0.697330327402356,-0.536171759590719,4,60,54.0154503774245,28.0954976595745,0.0251301566530527,0.085351040778497,15.3898998970844,-0.161158567811637
"think",461.940999994054,477.543942031101,-0.634592426465248,-0.691136977064273,1,69,NA,15.5740479810069,NA,0.0537836046532686,-15.6029420370473,0.0565445505990253
"thirst",562.2910000009,481.974938470961,-0.714443031653885,-0.662433736610544,1,65,NA,15.1254636780262,NA,0.0529037407530215,80.3160615299393,-0.0520092950433408
"three",450.336333319428,NA,-0.889860522879881,NA,3,NA,21.3275210032618,NA,0.0875391282057073,NA,NA,NA
"throne",NA,510.756000017893,NA,-0.576751072877129,NA,1,NA,NA,NA,NA,NA,NA
"thumb",511.226666653936,583.351142854205,-0.329962591928097,-0.377534385651857,3,7,15.2223384911984,39.3888576348267,0.191692712815773,0.131878601470371,-72.1244762002688,0.0475717937237598
"thunder",577.987000006018,511.643999998443,-0.240498026089924,-0.617619977884455,1,2,NA,105.732000001459,NA,0.465489927973133,66.343000007575,0.377121951794531
"tie",631.036200004787,475.227000000014,-0.0373285230606119,-0.735688086808752,5,1,116.968141423163,NA,0.420006844334052,NA,155.809200004773,0.69835956374814
"timer",464.818999998505,548.276666641313,-0.945489114282226,-0.604091257334065,2,3,114.718999998527,62.6582285472229,0.375202408894788,0.157039870830324,-83.4576666428085,-0.341397856948161
"title",549.777000005939,496.878000011959,-0.429305738180367,-0.524582680753132,1,3,NA,89.6472453840407,NA,0.373237669404953,52.8989999939804,0.0952769425727647
"tomato",NA,676.694000000018,NA,0.498843965496231,NA,1,NA,NA,NA,NA,NA,NA
"tornado",NA,617.818999995536,NA,-0.236932793164074,NA,4,NA,24.3186308810297,NA,0.184405233268785,NA,NA
"torture",704.301818151058,NA,0.135167902775603,NA,11,NA,74.4629555973988,NA,0.289734125752545,NA,NA,NA
"towel",557.1095999863,461.984999995259,-0.445332630701835,-0.784751654012519,5,5,58.2412441149614,45.5299158299029,0.146363383950684,0.194855241095031,95.1245999910407,0.339419023310683
"toy",472.440438597502,507.412160713034,-0.73417087567873,-0.502971494211764,57,56,28.5565740666623,16.7159905420412,0.0809300781325758,0.0700463861397578,-34.9717221155326,-0.231199381466966
"traditional",479.304250012996,522.93188889172,-0.943014818442989,-0.592739319178711,4,9,58.3854140370134,21.2002650275705,0.127412875996997,0.0625786270032886,-43.6276388787243,-0.350275499264277
"tragic",570.461000000243,558.728833333376,-0.374500430543076,-0.377733041214245,1,6,NA,27.7143981477841,NA,0.18563810597453,11.7321666668673,0.00323261067116887
"traitor",725.55014285009,579.672333334325,0.0966265852998471,-0.447999561704766,7,6,75.428705062673,29.1189512624064,0.279912131113654,0.109665291883591,145.877809515765,0.544626147004613
"transfer",465.422000000544,NA,-0.219524091829482,NA,1,NA,NA,NA,NA,NA,NA,NA
"transmitter",NA,550.470500001451,NA,-0.304039074502697,NA,2,NA,16.381499998504,NA,0.140734914980953,NA,NA
"treatment",551.027000000118,492.868571436681,-0.241380137101549,-0.645353532991181,1,7,NA,30.1826768298401,NA,0.140616591451351,58.1584285634369,0.403973395889632
"tree",506.675000000314,383.073000000091,-0.70285116318411,-1.05802190685217,5,3,11.3701461555743,12.9529987390173,0.0978699098621289,0.0646393212522285,123.602000000223,0.355170743668061
"trial",NA,478.90000000014,NA,-0.573079975754243,NA,1,NA,NA,NA,NA,NA,NA
"triangle",486.690250004467,590.154250000778,-0.603121828843728,-0.187422975782494,4,4,42.7839084736697,96.9655115715426,0.196712848344351,0.294410153374184,-103.463999996311,-0.415698853061234
"triple",NA,581.266000000178,NA,-0.294222609782499,NA,1,NA,NA,NA,NA,NA,NA
"truck",NA,668.894000000204,NA,0.300670203027908,NA,1,NA,NA,NA,NA,NA,NA
"tuesday",475,NA,-0.788059999390519,NA,1,NA,NA,NA,NA,NA,NA,NA
"tunnel",563.891399920732,432.908000011928,-0.425991950306509,-0.733189040892916,5,1,121.694948346367,NA,0.39400512444143,NA,130.983399908804,0.307197090586407
"turkey",524.875870956775,461.228250001485,-0.483374345185133,-0.803801892854732,62,4,14.4329762018114,50.0933714614348,0.0580567597414913,0.219181918796796,63.64762095529,0.320427547669599
"turtle",NA,528.979250012653,NA,-0.482339190246909,NA,56,NA,22.9893905312923,NA,0.0746468083150239,NA,NA
"ugly",441.119000000471,530.814500023843,-0.76974597316037,-0.782377701632442,2,2,65.5520000010145,47.1854999761565,0.147812683854552,0.165281831539678,-89.695500023372,0.0126317284720718
"ultimate",NA,633.174666665718,NA,-0.251825499694197,NA,3,NA,72.4479251185476,NA,0.158657161442385,NA,NA
"unable",1183.33099999977,574.81807690672,1.92899679215414,-0.275494750321809,1,65,NA,22.5270866267204,NA,0.0799762969251379,608.51292309305,2.20449154247595
"understand",NA,580.454749991088,NA,-0.481516810198669,NA,8,NA,41.5965068251358,NA,0.106605932404243,NA,NA
"unexpectedly",NA,681.296158728368,NA,0.161812010116599,NA,63,NA,29.5479630637102,NA,0.104619251210645,NA,NA
"unfair",694.040000000037,507.612250002974,-0.334390347100131,-0.539270883545236,1,4,NA,30.4375757342816,NA,0.140844427899089,186.427749997063,0.204880536445105
"uniform",491.253666650853,545.2696315884,-0.636872829651873,-0.419029523229697,3,57,50.111871739851,26.4439795695324,0.125024689845431,0.0924770101079918,-54.0159649375471,-0.217843306422176
"unique",606.796000004216,NA,-0.122164957166848,NA,5,NA,38.6906508455084,NA,0.308756572095873,NA,NA,NA
"university",540.705472706176,NA,-0.444662679184146,NA,55,NA,18.3625453117677,NA,0.0609682682163382,NA,NA,NA
"unknown",643.02199999602,510.439999995035,-0.298573660181727,-0.76693508431775,3,3,54.1686726476919,50.585778038321,0.188199527702948,0.172828794059506,132.582000000984,0.468361424136023
"unpleasant",589.311561393983,524.680999999895,-0.26073542005606,-0.714631724802144,57,1,22.1282557764243,NA,0.0636897881787114,NA,64.6305613940875,0.453896304746084
"up",546.631999997014,524.820500000894,-0.575343078008879,-0.661098962844189,2,6,33.6319999970145,49.1204914141157,0.0677145960353988,0.140163790880985,21.8114999961205,0.0857558848353098
"upper",609.283600001223,447.347545437508,-0.301406474988848,-0.765814112593655,5,55,21.0038175925163,13.8209099040862,0.0903730332872244,0.0567674017990215,161.936054563715,0.464407637604806
"urine",NA,492.879500023846,NA,-0.490768611105544,NA,2,NA,52.11449997616,NA,0.422785815652351,NA,NA
"use",572.939000000983,484.040500002215,-0.257245974047909,-0.666881045202848,3,4,169.948348959725,53.8633605768008,0.566799632533946,0.19352551062312,88.8984999987686,0.409635071154939
"usual",524.07900000026,468.482499952399,-0.719104399311062,-0.41580737487606,1,2,NA,7.40050004780602,NA,0.277549095589897,55.596500047861,-0.303297024435002
"vaccine",NA,704.068500000169,NA,-0.294270927708575,NA,2,NA,113.931499999831,NA,0.0659571145928157,NA,NA
"valley",521.987444449779,403.396250002595,-0.463653518700675,-0.969512353175357,54,4,15.4623727247691,34.548756948757,0.0655436165261379,0.0473147563630892,118.591194447183,0.505858834474682
"vampire",629.099000002199,535.803250002995,-0.386207244661003,-0.480380745079077,2,4,25.905999996292,59.476488075301,0.0999874625514613,0.22411585411669,93.2957499992043,0.0941735004180739
"van",508.203999969196,608.062714278523,-0.807346709398657,-0.237877705005682,3,7,86.4807632285097,48.023376559493,0.10868343719799,0.187542691785751,-99.8587143093271,-0.569469004392976
"vanilla",NA,591.504000006011,NA,-0.242840516981573,NA,1,NA,NA,NA,NA,NA,NA
"ventilation",763.008666623953,NA,0.61088028157554,NA,9,NA,52.921863026027,NA,0.293813605612171,NA,NA,NA
"venus",568.492018166661,532.770000000019,-0.301559335968609,-0.333054747045997,55,1,18.795025130842,NA,0.0829609024056207,NA,35.7220181666418,0.0314954110773885
"verify",504.646999999823,557.431500000064,0.0851935735042712,-0.967736590122005,1,2,NA,93.5684999999355,NA,0.198754135423066,-52.7845000002415,1.05293016362628
"very",463.587999994052,468.806924232149,-0.459550109255668,-0.697943870497009,1,66,NA,12.8178119092172,NA,0.0541982521315316,-5.21892423809658,0.238393761241341
"video",477.187000000034,679.591000002983,-0.8188000022928,-0.048474056534534,1,2,NA,24.4089999970165,NA,0.252903111405747,-202.404000002949,-0.770325945758266
"vision",604.720000000205,464.054500002181,-0.533845150224802,-0.871252413480051,1,2,NA,47.568499997724,NA,0.153690101824049,140.665499998024,0.337407263255249
"vitamin",476.767499999201,514.699000001982,-0.921749058549711,-0.622365941256722,2,3,12.756500000658,31.3614995240737,0.0540883436702445,0.178918258900162,-37.931500002781,-0.299383117292989
"vodka",554.592436381925,404.780000000028,-0.353588306558883,-1.07750713415981,55,1,24.4846372731369,NA,0.0735019356810051,NA,149.812436381897,0.723918827600926
"voluntarily",552.982333340333,527.274999960652,-0.264657038777255,-0.544921574870984,3,5,70.8023168284763,21.5334111704053,0.390595075146288,0.0554729386371556,25.707333379681,0.280264536093729
"vote",505.558500001818,541.923666600608,-0.547091812722938,-0.401415818658238,4,6,28.5108205879385,57.5425127847828,0.202401837750035,0.292927129079176,-36.3651665987903,-0.145675994064701
"voter",424.820000000065,413.632000017853,-1.0260238305136,-0.798650699705082,1,1,NA,NA,NA,NA,11.187999982212,-0.227373130808517
"waitress",NA,585.292333324401,NA,-0.514656553277089,NA,3,NA,40.8307497500968,NA,0.109353931377008,NA,NA
"walk",523.778430773562,NA,-0.496815951979054,NA,65,NA,21.571799824063,NA,0.0764403106084109,NA,NA,NA
"wallet",517.10399999551,491.608499997761,-0.67077533138507,-0.62206442436428,1,2,NA,89.3534999977565,NA,0.388672166683644,25.4954999977485,-0.0487109070207903
"warrior",475.647166647541,NA,-0.778118374352465,NA,6,NA,21.8698634944007,NA,0.0834109386413754,NA,NA,NA
"wash",551.551749987353,NA,-0.683187936970125,NA,4,NA,99.9774305738413,NA,0.137983298076452,NA,NA,NA
"watch",555.306000023935,495.58699999901,-0.29546109859865,-0.69120672978837,2,3,59.9969999762545,13.7783897922701,0.254122911328419,0.129158396730299,59.7190000249249,0.395745631189719
"weak",463.757875001742,NA,-0.694711605779116,NA,8,NA,28.9200106217862,NA,0.0706226594937595,NA,NA,NA
"wealth",545.725000017905,546.199249997008,-0.350060385317414,-0.371009267974794,1,4,NA,36.8617715358717,NA,0.221543761986715,-0.474249979102524,0.0209488826573806
"weapon",419.611999999965,642.674428577402,-0.929253918781403,0.0560249402638556,1,7,NA,96.6651183284936,NA,0.452410832576453,-223.062428577437,-0.985278859045259
"week",476.034500002977,NA,-0.732945020830834,NA,2,NA,49.761500002991,NA,0.223851076083306,NA,NA,NA
"weekly",NA,504.103000000585,NA,0.0809675337410484,NA,1,NA,NA,NA,NA,NA,NA
"western",522.272999999346,543.113735316349,-0.884778557342166,-0.423875223738083,1,68,NA,19.6120390596791,NA,0.0652380784819094,-20.8407353170027,-0.460903333604083
"wet",470.887999999803,569.619999999995,-0.177061714301907,-0.654028702372182,1,1,NA,NA,NA,NA,-98.732000000192,0.476966988070275
"whistle",644.78899999999,NA,-0.0136371766958676,NA,1,NA,NA,NA,NA,NA,NA,NA
"wide",499.75100000028,NA,-0.899853943362283,NA,1,NA,NA,NA,NA,NA,NA,NA
"wife",437.788999998476,NA,-0.904113122175393,NA,2,NA,46.1670000103765,NA,0.229022429933611,NA,NA,NA
"win",706.456000000049,520.926499999419,0.196458620502855,-0.661603304795973,4,4,140.796671618953,29.5811437641048,0.475575394466022,0.148451915570779,185.52950000063,0.858061925298829
"winner",NA,453.969250003451,NA,-0.795715912153962,NA,4,NA,28.7798528745086,NA,0.0958755983595055,NA,NA
"winter",NA,473.161333339289,NA,-0.750923330221179,NA,3,NA,28.9482877148011,NA,0.241395606093637,NA,NA
"wire",673.815362067489,449.692333302519,0.127680337114632,-0.763139758538063,58,3,20.1673088415209,62.8615240656244,0.0848797467660549,0.264310493912729,224.123028764971,0.890820095652695
"witch",610.286499952316,567.224857136025,0.0308691340550518,-0.480470963799609,2,7,92.3425000476415,42.5827940773152,0.617882373683836,0.139333454988347,43.0616428162906,0.511340097854661
"wizard",569.595285713939,564.41020000237,-0.384567799380229,-0.418764596874172,7,5,27.5348222663908,53.5629543429779,0.0925458832570246,0.167391142042888,5.18508571156849,0.0341967974939436
"wolf",631.296000000206,501.261268662265,0.0774848749632713,-0.619880506773689,1,67,NA,19.3985325944808,NA,0.0580249920034352,130.034731337941,0.69736538173696
"woman",377.574999999022,570.344348474633,-0.901959598458673,-0.290330920649693,1,66,NA,17.7131606377116,NA,0.0613609163455378,-192.769348475611,-0.611628677808979
"work",1140.52999999409,427.371750004502,1.64108248597523,-0.985604226651481,1,4,NA,28.0286763551959,NA,0.0942590817750529,713.158249989588,2.62668671262671
"worker",557.199333329297,408.663500005932,-0.296461004100772,-0.938647689943878,3,2,38.0448118051475,6.963500005979,0.105095988663568,0.146772047770517,148.535833323365,0.642186685843106
"world",436.965000004752,624.754333330862,-0.964368394836092,-0.361887236797185,5,3,12.7008970137345,28.8812730688739,0.0336856665670304,0.0769462212505519,-187.78933332611,-0.602481158038907
"worry",648.914999945081,676.885999998543,0.0755964056944556,-0.078253900162574,7,1,87.9240069561639,NA,0.432423364449451,NA,-27.9710000534621,0.15385030585703
"worthless",664.755750005948,NA,0.346902157243195,NA,4,NA,106.552120222906,NA,0.571966218188473,NA,NA,NA
"worthy",NA,648.576285717261,NA,-0.123160534855163,NA,7,NA,81.3927138999874,NA,0.336188402073355,NA,NA
"write",423.278000007927,530.72588235707,-0.85893344612274,-0.47184621017144,3,68,42.6951880269727,16.3996515384378,0.248979681376457,0.0553451078954014,-107.447882349144,-0.3870872359513
"writer",516,NA,-1.09941266831373,NA,1,NA,NA,NA,NA,NA,NA,NA
"writing",497.776999999973,499.243999999521,-0.8820688861473,-0.695648235173957,2,3,62.223000000027,11.812572511718,0.109648008840125,0.0724143372005477,-1.46699999954802,-0.186420650973342
"yeah",507.728600002499,451.913196740483,-0.701075320648613,-0.823742605572584,5,61,59.4181583829795,22.667026267552,0.173884419935328,0.0708754800829675,55.8154032620162,0.122667284923971
"yellow",NA,643.961250013752,NA,-0.0517027300662778,NA,4,NA,36.6372003697012,NA,0.276071886995292,NA,NA
"yesterday",554.509333333311,NA,-0.436840104289783,NA,3,NA,22.7508788499466,NA,0.109761294484337,NA,NA,NA
"young",506.657750004535,651.061333333336,-0.625720697290349,0.218148924857928,4,3,25.0535274480134,194.429664772234,0.128972718332114,0.927241320744742,-144.403583328801,-0.843869622148277
"zone",NA,509.015500011912,NA,-0.866722474357875,NA,2,NA,43.984499988088,NA,0.14212783911328,NA,NA
