en_cue,en_target,type,cue_type,target_type,en_cosine
philosophy,religion,related,word,word,0.572150356
stay,remain,related,word,word,0.621335787
exceptional,remarkable,related,word,word,0.626478083
forget,remember,related,word,word,0.589704717
eliminate,remove,related,word,word,0.515891604
hire,rent,related,word,word,0.39391112
fix,repair,related,word,word,0.611986522
answer,reply,related,word,word,0.614053971
career,reputation,related,word,word,0.520231436
demand,request,related,word,word,0.473046173
resistance,resist,related,word,word,0.466454841
pub,restaurant,related,word,word,0.52279225
back,return,related,word,word,0.582923375
bonus,reward,related,word,word,0.535788345
poor,rich,related,word,word,0.470726563
drive,ride,related,word,word,0.526361806
steal,rob,related,word,word,0.59730438
theft,robbery,related,word,word,0.683623168
dramatic,romantic,related,word,word,0.50301552
caesar,rome,related,word,word,0.600566963
chain,rope,related,word,word,0.40336648
turn,rotate,related,word,word,0.348458374
espionage,sabotage,related,word,word,0.503122152
security,safety,related,word,word,0.529648193
anchor,sail,related,word,word,0.467522021
pirate,sailor,related,word,word,0.533497836
soup,salad,related,word,word,0.639645216
pension,salary,related,word,word,0.614261869
auction,sale,related,word,word,0.613920456
ninja,samurai,related,word,word,0.571886568
mud,sand,related,word,word,0.618079423
radar,satellite,related,word,word,0.499149031
cream,sauce,related,word,word,0.510415706
rescue,save,related,word,word,0.560857221
hero,savior,related,word,word,0.521997313
gossip,scandal,related,word,word,0.519853295
tattoo,scar,related,word,word,0.614166549
calendar,schedule,related,word,word,0.463980931
class,school,related,word,word,0.492663404
technology,science,related,word,word,0.567846286
genius,scientist,related,word,word,0.418438963
safe,secure,related,word,word,0.54295889
choose,select,related,word,word,0.648959044
stubborn,selfish,related,word,word,0.559073177
buy,sell,related,word,word,0.717128316
parliament,senate,related,word,word,0.560405012
governor,senator,related,word,word,0.51836202
bring,send,related,word,word,0.484688591
delicate,sensitive,related,word,word,0.589919418
word,sentence,related,word,word,0.407958048
speech,sermon,related,word,word,0.563644727
slave,servant,related,word,word,0.601641959
refuge,shelter,related,word,word,0.687687977
crew,ship,related,word,word,0.493961394
boot,shoe,related,word,word,0.611428649
shot,shoot,related,word,word,0.651605714
ill,sick,related,word,word,0.609541886
form,sign,related,word,word,0.369367819
frequency,signal,related,word,word,0.588593945
stamp,signature,related,word,word,0.476149988
silent,silence,related,word,word,0.623354756
golden,silver,related,word,word,0.555832514
simply,simple,related,word,word,0.46521103
toilet,sink,related,word,word,0.507217216
drop,sip,related,word,word,0.305832298
stand,sit,related,word,word,0.550948674
bone,skull,related,word,word,0.548258479
rest,sleep,related,word,word,0.285698604
little,small,related,word,word,0.480003238
taste,smell,related,word,word,0.585886956
worm,snake,related,word,word,0.520285067
shooter,sniper,related,word,word,0.636298318
rain,snow,related,word,word,0.609211836
lemonade,soda,related,word,word,0.629961744
lunar,solar,related,word,word,0.49614718
nothing,something,related,word,word,0.571329901
elsewhere,somewhere,related,word,word,0.477330666
daughter,son,related,word,word,0.722911889
album,song,related,word,word,0.581556507
noise,sound,related,word,word,0.568562642
lasagna,spaghetti,related,word,word,0.656786816
talk,speak,related,word,word,0.659054448
expert,specialist,related,word,word,0.676662691
sensational,spectacular,related,word,word,0.508796003
distance,speed,related,word,word,0.416512662
waste,spend,related,word,word,0.511184188
soul,spirit,related,word,word,0.574398126
hobby,sport,related,word,word,0.440658506
celebrity,star,related,word,word,0.452440957
federal,state,related,word,word,0.463918485
comment,statement,related,word,word,0.517646738
platform,station,related,word,word,0.430712361
monument,statue,related,word,word,0.584068287
concrete,steel,related,word,word,0.574784753
already,still,related,word,word,0.428799002
rock,stone,related,word,word,0.515891614
prevent,stop,related,word,word,0.490535575
shop,store,related,word,word,0.716875443
wind,storm,related,word,word,0.55118244
oven,stove,related,word,word,0.66564002
unusual,strange,related,word,word,0.659666568
plan,strategy,related,word,word,0.658219787
banana,strawberry,related,word,word,0.565948561
avenue,street,related,word,word,0.47349909
hit,strike,related,word,word,0.429579331
nap,stroll,related,word,word,0.512869795
firmly,strongly,related,word,word,0.455159491
pyramid,structure,related,word,word,0.480955893
research,study,related,word,word,0.557826074
naïve,stupid,related,word,word,0.405916675
madness,stupidity,related,word,word,0.531852716
rhythm,style,related,word,word,0.410828889
object,subject,related,word,word,0.435426243
replace,substitute,related,word,word,0.529150039
manage,succeed,related,word,word,0.428953366
enough,sufficient,related,word,word,0.628910853
propose,suggest,related,word,word,0.464033472
briefcase,suitcase,related,word,word,0.718942858
moon,sun,related,word,word,0.575562227
saturday,sunday,related,word,word,0.82133112
layer,surface,related,word,word,0.493574935
operate,surgery,related,word,word,0.451154389
nickname,surname,related,word,word,0.501796247
live,survive,related,word,word,0.43175188
doubt,suspect,related,word,word,0.330144405
drown,swim,related,word,word,0.484640934
flag,symbol,related,word,word,0.391081669
symptom,syndrome,related,word,word,0.455583427
needle,syringe,related,word,word,0.636684284
network,system,related,word,word,0.486940313
potential,talent,related,word,word,0.448107067
learn,teach,related,word,word,0.740458048
student,teacher,related,word,word,0.675783198
league,team,related,word,word,0.484524236
method,technique,related,word,word,0.745511159
teenage,teenager,related,word,word,0.685365821
call,telephone,related,word,word,0.426659849
radio,television,related,word,word,0.636816916
say,tell,related,word,word,0.579567571
heat,temperature,related,word,word,0.587657769
golf,tennis,related,word,word,0.711344039
experiment,test,related,word,word,0.529479839
witness,testimony,related,word,word,0.5986451
grateful,thank,related,word,word,0.603623551
what,that,related,word,word,0.560348257
cinema,theater,related,word,word,0.659771057
idea,theory,related,word,word,0.467587431
here,there,related,word,word,0.623865253
thin,thick,related,word,word,0.668764808
consider,think,related,word,word,0.470820194
hunger,thirst,related,word,word,0.706410288
one,three,related,word,word,0.518568118
crown,throne,related,word,word,0.635170282
finger,thumb,related,word,word,0.65310225
lightning,thunder,related,word,word,0.698576481
bind,tie,related,word,word,0.466452603
detonator,timer,related,word,word,0.656196657
skin,tissue,related,word,word,0.502162562
name,title,related,word,word,0.423452519
potato,tomato,related,word,word,0.677266472
nail,tooth,related,word,word,0.454581534
hurricane,tornado,related,word,word,0.713152437
torment,torture,related,word,word,0.630511418
blanket,towel,related,word,word,0.539349243
doll,toy,related,word,word,0.497338587
modern,traditional,related,word,word,0.498555742
sad,tragic,related,word,word,0.551325059
spy,traitor,related,word,word,0.565690178
move,transfer,related,word,word,0.353916607
sensor,transmitter,related,word,word,0.568053234
therapy,treatment,related,word,word,0.669087565
bush,tree,related,word,word,0.512591568
hearing,trial,related,word,word,0.441266746
circle,triangle,related,word,word,0.551562787
double,triple,related,word,word,0.826983461
jeep,truck,related,word,word,0.673164164
monday,tuesday,related,word,word,0.841684535
bridge,tunnel,related,word,word,0.470154749
chicken,turkey,related,word,word,0.626144848
snail,turtle,related,word,word,0.534780001
disgusting,ugly,related,word,word,0.405868025
final,ultimate,related,word,word,0.487565463
inability,unable,related,word,word,0.592650133
realize,understand,related,word,word,0.578579865
suddenly,unexpectedly,related,word,word,0.57193741
injustice,unfair,related,word,word,0.401872252
badge,uniform,related,word,word,0.535834408
special,unique,related,word,word,0.524169423
college,university,related,word,word,0.735393236
anonymous,unknown,related,word,word,0.377765485
uncomfortable,unpleasant,related,word,word,0.522295494
down,up,related,word,word,0.44749386
lower,upper,related,word,word,0.630863601
blood,urine,related,word,word,0.610161349
apply,use,related,word,word,0.374034724
ordinary,usual,related,word,word,0.381281266
normally,usually,related,word,word,0.722913108
antidote,vaccine,related,word,word,0.545833971
desert,valley,related,word,word,0.46022516
zombie,vampire,related,word,word,0.61564292
trailer,van,related,word,word,0.509988024
cinnamon,vanilla,related,word,word,0.672439167
valve,ventilation,related,word,word,0.518078315
mars,venus,related,word,word,0.634097243
check,verify,related,word,word,0.471576248
extremely,very,related,word,word,0.759025844
dvd,video,related,word,word,0.614294836
camp,village,related,word,word,0.490491152
revelation,vision,related,word,word,0.440632878
protein,vitamin,related,word,word,0.59241717
whiskey,vodka,related,word,word,0.707291586
volunteer,voluntarily,related,word,word,0.464531277
majority,vote,related,word,word,0.514625189
candidate,voter,related,word,word,0.513452643
waiter,waitress,related,word,word,0.70463507
run,walk,related,word,word,0.4274836
pocket,wallet,related,word,word,0.636185416
soldier,warrior,related,word,word,0.566022429
clean,wash,related,word,word,0.615921889
look,watch,related,word,word,0.318724712
sherlock,watson,related,word,word,0.537353648
strong,weak,related,word,word,0.63119033
treasure,wealth,related,word,word,0.479877271
pistol,weapon,related,word,word,0.577761496
internet,web,related,word,word,0.547284532
engagement,wedding,related,word,word,0.622551011
month,week,related,word,word,0.823429421
daily,weekly,related,word,word,0.630926563
southern,western,related,word,word,0.563822494
dry,wet,related,word,word,0.579213914
horn,whistle,related,word,word,0.534955052
narrow,wide,related,word,word,0.496438319
husband,wife,related,word,word,0.874292452
gain,win,related,word,word,0.413179131
loser,winner,related,word,word,0.56101614
summer,winter,related,word,word,0.778523611
cable,wire,related,word,word,0.576671906
desire,wish,related,word,word,0.432119714
curse,witch,related,word,word,0.506956614
magic,wizard,related,word,word,0.5843717
bear,wolf,related,word,word,0.470935707
widow,woman,related,word,word,0.412840911
job,work,related,word,word,0.5605046
farmer,worker,related,word,word,0.462837864
international,world,related,word,word,0.330290756
concern,worry,related,word,word,0.388872983
useless,worthless,related,word,word,0.727854475
deserve,worthy,related,word,word,0.42814285
read,write,related,word,word,0.583795125
poet,writer,related,word,word,0.627340441
reading,writing,related,word,word,0.600848137
okay,yeah,related,word,word,0.436660291
red,yellow,related,word,word,0.792322248
today,yesterday,related,word,word,0.683225878
old,young,related,word,word,0.340890701
area,zone,related,word,word,0.509470528
capacity,pig,unrelated,word,word,0.080340595
ridiculous,ear,unrelated,word,word,0.107679769
refuse,high,unrelated,word,word,0.105386282
incident,hug,unrelated,word,word,0.058495328
escort,landlord,unrelated,word,word,0.061050451
complaint,city,unrelated,word,word,0.139921674
active,deck,unrelated,word,word,0.112463536
