"zh_cue","zh_target","type","cue_type","target_type","zh_cosine"
"绝对地","完全地","related","word","word",0.950080038602266
"鸡","火鸡","related","word","word",0.755971115420082
"重量","高度","related","word","word",0.826809012449327
"细胞","监狱","related","word","word",0.886126574111492
"挖","埋葬","related","word","word",0.852527346796206
"植物","花","related","word","word",0.827176923021511
"单元","分配","related","word","word",0.951997994381636
"慢慢地","迅速地","related","word","word",0.821755846606413
"糖","巧克力","related","word","word",0.833758887101903
"潜在的","天赋","related","word","word",0.95161501868836
"链","绳索","related","word","word",0.900814791697063
"首都","城市","related","word","word",0.869988083217053
"玩具娃娃","玩具","related","word","word",NA
"圆圈","三角形","related","word","word",0.912649873060595
"慈善机构","捐款","related","word","word",0.960140251124111
"无声","安静","related","word","word",0.729466807891288
"指甲","齿","related","word","word",0.810274512210386
"日常的","每周","related","word","word",NA
"耐心","同情","related","word","word",0.8727813190739
"方法","技术","related","word","word",0.672078170762121
"专辑","歌曲","related","word","word",0.842405144148313
"紧急","紧急情况","related","word","word",0.951365057032877
"有礼貌的","友好的","related","word","word",NA
"周年纪念日","生日","related","word","word",0.771716058144638
"狭窄","宽的","related","word","word",NA
"瘟疫","流行性","related","word","word",0.870014750756101
"拍卖","销售","related","word","word",0.84418449231279
"赞扬","礼物","related","word","word",0.93315164159369
"野蛮","残忍的","related","word","word",0.806472482695692
"乘客","司机","related","word","word",0.581192351119774
"因素","元素","related","word","word",0.843219225714357
"内部的","外部的","related","word","word",NA
"讽刺","讽刺","related","word","word",1
"南部","西","related","word","word",0.856320998483459
"黑手党","卡特尔","related","word","word",0.940948894432497
"宇航员","飞行员","related","word","word",0.930172243913816
"今天","昨天","related","word","word",0.880905392133875
"工作","工作","related","word","word",1
"身体","尸体","related","word","word",0.920485968434793
"一半","25美分硬币","related","word","word",NA
"麻烦","问题","related","word","word",0.908982853150477
"支持","帮助","related","word","word",0.694154047515413
"复仇","正义","related","word","word",0.916145804059388
"模型","原型","related","word","word",0.743516755619749
"允许","赞同","related","word","word",0.909768810170605
"胃","胸部","related","word","word",0.910673501873903
"拒绝","接受","related","word","word",0.644571743134236
"数据","信息","related","word","word",0.899394830226529
"全部的","完全的","related","word","word",0.906129994543916
"收藏","收集","related","word","word",0.86982769743066
"愤怒","愤怒","related","word","word",1
"降低","上","related","word","word",0.533726062326193
"路线","小路","related","word","word",0.959523594908534
"环境","气氛","related","word","word",0.862715629116769
"丛林","森林","related","word","word",0.846732399538885
"机器人","机器","related","word","word",0.94397973638953
"泥","沙","related","word","word",0.847121861073572
"徽章","制服","related","word","word",0.899675020158282
"神经","肌肉","related","word","word",0.899098851668353
"清醒","醉","related","word","word",0.920713515463181
"组合","混合物","related","word","word",0.885214221964037
"淹","游泳","related","word","word",0.754905025268106
"阶段","时期","related","word","word",0.934067112504194
"阴谋","欺诈罪","related","word","word",NA
"闲话","丑闻","related","word","word",0.580462992271972
"特权","荣誉","related","word","word",0.522853037549693
"氏族","家庭","related","word","word",0.781822665410895
"a片","电影","related","word","word",0.707704973609641
"服务员","女服务员","related","word","word",0.945257859739632
"奖金","报酬","related","word","word",0.940241894417673
"蜘蛛","昆虫","related","word","word",0.904552579259239
"驴","马","related","word","word",0.631276828728099
"肾","肝","related","word","word",0.941933745092262
"日历","日程","related","word","word",0.717131202398209
"养老金","薪水","related","word","word",0.505898012079418
"热情","热情","related","word","word",1
"自由","自由","related","word","word",1
"管辖权","权威","related","word","word",NA
"一团","营","related","word","word",NA
"启发","灵感","related","word","word",0.889711196843736
"终端","飞机场","related","word","word",0.916819110717935
"瑜伽","按摩","related","word","word",0.933229853086615
"骑兵","炮兵","related","word","word",0.890583478268231
"民用","军队","related","word","word",0.686290195704013
"研讨会","演讲","related","word","word",0.932492069729158
"阿司匹林","吗啡","related","word","word",0.927723880034532
"dvd","视频","related","word","word",0.868309349861377
"凯撒","罗马","related","word","word",0.885195603946688
"安全的","安全的","related","word","word",1
"使固定","维修","related","word","word",NA
"杀手","凶手","related","word","word",0.918535979972819
"公平的","合理的","related","word","word",NA
"空的","满的","related","word","word",NA
"喂养","吃","related","word","word",NA
"双倍的","三倍","related","word","word",0.880574371229926
"遭受","死","related","word","word",NA
"信用","贷款","related","word","word",0.891879529087366
"午夜","中午","related","word","word",0.967912056609492
"打断","打扰","related","word","word",0.836546115889396
"状态","位置","related","word","word",0.825176137015812
"魅力","美丽","related","word","word",0.652851385475372
"互联网","网页","related","word","word",0.790168973531331
"射手","狙击手","related","word","word",0.92774645013715
"疯狂","愚蠢","related","word","word",0.940817477999211
"平台","车站","related","word","word",0.692523423505754
"苹果","水果","related","word","word",0.925008453552529
"逃跑","逃脱","related","word","word",0.912953782776891
"勺子","叉","related","word","word",0.691412241628542
"作坊","车库","related","word","word",0.97176855131646
"热情好客","感激","related","word","word",0.891759817658632
"土豆","番茄","related","word","word",0.90001555055451
"院长","教授","related","word","word",0.758492341632654
"折磨","酷刑","related","word","word",0.871159269166991
"避难所","庇护所","related","word","word",0.955551577372424
"药片","丸","related","word","word",0.82506885582342
"静脉","动脉","related","word","word",0.758566589147479
"男爵","伯爵夫人","related","word","word",0.938921833716205
"公斤","公克","related","word","word",NA
"卖方","买方","related","word","word",NA
"帝國的","皇帝","related","word","word",NA
"军团","军队","related","word","word",0.668857375207025
"驾驶","骑","related","word","word",0.862266041437698
"落下","坍塌","related","word","word",NA
"脑","脑外","related","word","word",0.908958496024647
"教会","教堂","related","word","word",0.781390299898895
"突然","不料","related","word","word",0.813994886641962
"选择","选择","related","word","word",1
"店铺","店铺","related","word","word",NA
"月亮","太阳","related","word","word",0.875581276449532
"营","村庄","related","word","word",0.941107483415178
"目的","意图","related","word","word",0.873359453636239
