"ja_cue","ja_target","type","cue_type","target_type","ja_cosine"
"風邪","暗い","related","word","word",0.886795555095556
"傭兵","暗殺者","related","word","word",0.747539606039469
"新鮮な","更新","related","word","word",0.383331233683832
"読んだ","書きます","related","word","word",NA
"読む","書き込み","related","word","word",0.896123636522276
"人気","有名","related","word","word",0.939977718143966
"候補者","有権者","related","word","word",0.796427890061044
"無垢","有罪","related","word","word",0.630390871394364
"明日","朝","related","word","word",0.864038531829723
"晩ごはん","朝ごはん","related","word","word",NA
"ブッシュ","木","related","word","word",0.590239080784047
"聖書","本","related","word","word",0.898879652664943
"実際に","本当","related","word","word",0.893395731066475
"true","本物","related","word","word",0.463878426243676
"ベース","本部","related","word","word",0.803203022808922
"ちゃんとした","本音","related","word","word",0.875566144307459
"キャンプ","村","related","word","word",0.630802984673917
"到着","来て","related","word","word",0.532308887808587
"西","東","related","word","word",0.812971312894987
"司教","枢機卿","related","word","word",0.95296828143578
"赫々","栄光","related","word","word",0.900945949457167
"会社","株式会社","related","word","word",0.752331793009445
"原子","核の","related","word","word",NA
"密林","森","related","word","word",NA
"テーブル","椅子","related","word","word",0.863525768701373
"法律家","検察官","related","word","word",0.948729818769514
"検査","検査","related","word","word",1
"快適","楽しい","related","word","word",0.704767701204881
"道具","楽器","related","word","word",0.924572013589369
"ピラミッド","構造","related","word","word",0.86907336360797
"管轄","権限","related","word","word",0.80291915195873
"ロボット","機械","related","word","word",0.840852472760818
"テクニカル","機械的な","related","word","word",NA
"勤務","機能的に","related","word","word",NA
"アルバム","歌","related","word","word",0.755499911378235
"違う","正しい","related","word","word",0.95400473841274
"健康","正常","related","word","word",0.813092335960242
"正式に","正式","related","word","word",0.818123635917012
"ロイヤリティ","正直","related","word","word",NA
"キャラクター","正確","related","word","word",0.585054753408816
"復讐","正義","related","word","word",0.820774083078173
"兵器","武器","related","word","word",0.92815492455365
"ピストル","武器","related","word","word",0.891274693619304
"忍者","武士","related","word","word",0.810064826157617
"走る","歩く","related","word","word",0.775818607297469
"爪","歯","related","word","word",0.881962721485792
"生きている","死","related","word","word",0.740034194605
"苦しむ","死ぬ","related","word","word",NA
"体","死体","related","word","word",0.67918920904795
"止まる","残る","related","word","word",NA
"残忍な","残酷","related","word","word",NA
"悪の","残酷","related","word","word",NA
"セクション","段落","related","word","word",0.600858843306554
"辞書","段階","related","word","word",0.772543650727273
"毒","殺します","related","word","word",NA
"自殺","殺人","related","word","word",0.93008076014019
"キラー","殺人者","related","word","word",0.823674610474985
"毎日","毎週","related","word","word",0.878153993141403
"自由","民主主義","related","word","word",0.912151709910988
"怖い","気味の悪い","related","word","word",NA
"炭素","水素","related","word","word",0.843655910053137
"層","水面","related","word","word",0.719380207697851
"溶けた","氷結","related","word","word",NA
"永遠","永遠に","related","word","word",0.944592906982762
"勇気","決定","related","word","word",0.686866094210006
"静けさ","沈黙","related","word","word",NA
"石炭","油","related","word","word",0.934176800396337
"違法","法的","related","word","word",NA
"用量","注入","related","word","word",NA
"指図","注文","related","word","word",0.747041139752094
"溺れる","泳ぐ","related","word","word",0.886193939541046
"綺麗","洗う","related","word","word",NA
"ジェスチャー","活動","related","word","word",0.855431427397519
"引き金","活性化","related","word","word",0.982059325501484
"ビーチ","海岸","related","word","word",0.889633632465623
"海","海洋","related","word","word",0.902116781227498
"ナイカの","海軍","related","word","word",NA
"マリン","海軍","related","word","word",0.881812780131042
"死","消失した","related","word","word",NA
"組み合わせ","混合","related","word","word",0.918489198720642
"飢え","渇き","related","word","word",0.87236836429147
"増加","減らす","related","word","word",NA
"熱","温度","related","word","word",0.924214712080745
"湾","港","related","word","word",0.924267156856573
"川","湖","related","word","word",0.682356913936227
"空","満杯","related","word","word",NA
"準備","準備","related","word","word",1
"ドライ","濡れた","related","word","word",NA
"月曜","火曜日","related","word","word",0.936518956479203
"火","火炎","related","word","word",NA
"使い物にならない","無価値","related","word","word",NA
"無力","無力","related","word","word",NA
"不合理な","無責任なことに","related","word","word",NA
"咳","熱","related","word","word",0.95156519340498
"ガス","燃料","related","word","word",0.931814431362527
"地震","爆発","related","word","word",0.939845885401532
"バースト","爆発する","related","word","word",0.708717932032976
"爆弾","爆発物","related","word","word",0.967701233742129
"母親","父親","related","word","word",0.842368486104658
"性的","物理的","related","word","word",NA
"文字通り","特に","related","word","word",0.738856518346981
"説明","特急","related","word","word",0.705864725647334
"罪","犯罪","related","word","word",0.88469495713531
"泥棒","犯罪的","related","word","word",NA
"侮辱","犯罪者に","related","word","word",0.890799536673739
"シューター","狙撃兵","related","word","word",NA
"くま","狼","related","word","word",0.888917608141159
"犬","猫","related","word","word",0.892728801394655
"忠実","献身","related","word","word",0.836327007093388
"ニンニク","玉ねぎ","related","word","word",0.655891340017303
